,id,match_date,kick_off_time,home_team,away_team,venue,attendance,month,year,capacity_y,rain,first_end_sec,capacity_ratio
1679,13387,2011-06-22,19,C大阪,名古屋,キンチョウスタジアム,7875.0,6,2011,17892,0,0,44.014084507042256
1680,13388,2011-06-22,19,神戸,鹿島,ホームズスタジアム神戸,9705.0,6,2011,28425,0,0,34.142480211081796
1681,13389,2011-06-22,19,広島,山形,広島ビッグアーチ,7593.0,6,2011,36894,0,0,20.580582208489183
1682,13390,2011-06-22,19,横浜FM,新潟,ニッパツ三ツ沢球技場,8019.0,6,2011,15440,0,0,51.93652849740933
1683,13391,2011-06-25,18,鹿島,川崎F,県立カシマサッカースタジアム,17409.0,6,2011,37496,0,0,46.42895242159163
1684,13392,2011-06-25,19,甲府,柏,山梨中銀スタジアム,10450.0,6,2011,15859,0,0,65.8931836811905
1685,13393,2011-06-25,19,新潟,C大阪,東北電力ビッグスワンスタジアム,24947.0,6,2011,41684,0,0,59.847903272238746
1686,13394,2011-06-25,19,名古屋,浦和,豊田スタジアム,28515.0,6,2011,41255,0,0,69.1188946794328
1687,13395,2011-06-25,19,福岡,磐田,レベルファイブスタジアム,5865.0,6,2011,22331,0,0,26.263938023375577
1688,13396,2011-06-26,18,G大阪,広島,万博記念競技場,16845.0,6,2011,21000,0,0,80.21428571428572
1689,13397,2011-06-26,18,清水,仙台,アウトソーシングスタジアム日本平,13081.0,6,2011,20248,0,0,64.60391149743184
1690,13398,2011-06-26,19,山形,横浜FM,NDソフトスタジアム山形,7667.0,6,2011,20784,0,0,36.888953040800615
1691,13399,2011-06-26,19,大宮,神戸,NACK5スタジアム大宮,5627.0,6,2011,15491,0,0,36.324317345555485
1692,13400,2011-07-30,19,山形,新潟,NDソフトスタジアム山形,10461.0,7,2011,20784,0,0,50.331986143187066
1693,13401,2011-07-30,19,川崎F,浦和,等々力陸上競技場,20047.0,7,2011,26827,1,0,74.72695418794498
1694,13402,2011-07-30,19,横浜FM,大宮,日産スタジアム,21214.0,7,2011,72081,0,0,29.43077926221889
1695,13403,2011-07-30,19,磐田,G大阪,ヤマハスタジアム(磐田),13515.0,7,2011,15165,0,0,89.11968348170129
1696,13404,2011-07-30,19,神戸,甲府,ホームズスタジアム神戸,9231.0,7,2011,28425,0,0,32.47493403693931
1697,13405,2011-07-30,19,広島,清水,広島ビッグアーチ,16816.0,7,2011,36894,0,0,45.57922697457581
1698,13406,2011-07-31,18,C大阪,鹿島,大阪長居スタジアム,28039.0,7,2011,47853,0,0,58.5940275426828
1699,13407,2011-07-31,19,仙台,柏,ユアテックスタジアム仙台,15315.0,7,2011,19694,0,0,77.76480146237432
1700,13408,2011-07-31,19,福岡,名古屋,レベルファイブスタジアム,19421.0,7,2011,22331,0,0,86.9687877837983
1701,13409,2011-08-06,18,鹿島,山形,県立カシマサッカースタジアム,13139.0,8,2011,37496,0,0,35.04107104757841
1702,13410,2011-08-06,18,甲府,広島,山梨中銀スタジアム,11193.0,8,2011,15859,0,0,70.57822056876222
1703,13411,2011-08-06,19,浦和,神戸,埼玉スタジアム2002,32231.0,8,2011,62010,0,0,51.9771004676665
1704,13412,2011-08-06,19,柏,横浜FM,日立柏サッカー場,11051.0,8,2011,15109,0,0,73.14183599179297
1705,13413,2011-08-06,19,川崎F,C大阪,等々力陸上競技場,15781.0,8,2011,26827,0,0,58.825064300890894
1706,13414,2011-08-06,19,新潟,清水,東北電力ビッグスワンスタジアム,37830.0,8,2011,41684,0,0,90.75424623356683
1707,13415,2011-08-07,18,G大阪,福岡,万博記念競技場,13389.0,8,2011,21000,0,0,63.75714285714286
1708,13416,2011-08-07,19,大宮,仙台,NACK5スタジアム大宮,9979.0,8,2011,15491,1,0,64.41804918985217
1709,13417,2011-08-07,19,名古屋,磐田,名古屋市瑞穂陸上競技場,14230.0,8,2011,20223,0,0,70.36542550561242
1710,13418,2011-08-13,18,清水,大宮,アウトソーシングスタジアム日本平,16768.0,8,2011,20248,0,0,82.81311734492296
1711,13419,2011-08-13,19,仙台,鹿島,ユアテックスタジアム仙台,19224.0,8,2011,19694,0,0,97.61348634101756
1712,13420,2011-08-13,19,山形,甲府,NDソフトスタジアム山形,7940.0,8,2011,20784,0,0,38.202463433410315
1713,13421,2011-08-13,19,C大阪,G大阪,大阪長居スタジアム,37172.0,8,2011,47853,0,0,77.67956032014712
1714,13422,2011-08-13,19,神戸,横浜FM,ホームズスタジアム神戸,13930.0,8,2011,28425,0,0,49.006156552330694
1715,13423,2011-08-13,19,広島,名古屋,コカ・コーラウエスト広島スタジアム,7099.0,8,2011,13800,0,0,51.44202898550725
1716,13424,2011-08-14,18,新潟,浦和,東北電力ビッグスワンスタジアム,37375.0,8,2011,41684,0,0,89.66270031666826
1717,13425,2011-08-14,19,磐田,柏,ヤマハスタジアム(磐田),12472.0,8,2011,15165,0,0,82.24200461589186
1718,13426,2011-08-14,19,福岡,川崎F,レベルファイブスタジアム,9581.0,8,2011,22331,0,0,42.904482557879184
1719,13427,2011-08-20,18,甲府,浦和,国立競技場,21589.0,8,2011,54224,0,0,39.81447329595751
1720,13428,2011-08-20,18,G大阪,川崎F,万博記念競技場,12119.0,8,2011,21000,1,0,57.70952380952381
1721,13429,2011-08-20,18,鹿島,広島,県立カシマサッカースタジアム,16237.0,8,2011,37496,0,0,43.30328568380627
1722,13430,2011-08-20,18,清水,C大阪,アウトソーシングスタジアム日本平,12823.0,8,2011,20248,0,0,63.329711576452
1723,13431,2011-08-20,19,大宮,山形,NACK5スタジアム大宮,7730.0,8,2011,15491,1,0,49.8999419017494
1724,13432,2011-08-20,19,柏,福岡,日立柏サッカー場,8470.0,8,2011,15109,0,0,56.05930240254153
1725,13433,2011-08-20,19,横浜FM,磐田,日産スタジアム,24518.0,8,2011,72081,0,0,34.01451145239383
1726,13434,2011-08-20,19,名古屋,仙台,名古屋市瑞穂陸上競技場,13365.0,8,2011,20223,1,0,66.08811748998666
1727,13435,2011-08-20,19,神戸,新潟,ホームズスタジアム神戸,11340.0,8,2011,28425,0,0,39.894459102902374
1728,13436,2011-08-24,19,山形,清水,NDソフトスタジアム山形,6942.0,8,2011,20784,0,0,33.40069284064665
1729,13437,2011-08-24,19,浦和,広島,埼玉スタジアム2002,27947.0,8,2011,62010,0,0,45.06853733268827
1730,13438,2011-08-24,19,川崎F,名古屋,等々力陸上競技場,19754.0,8,2011,26827,0,0,73.6347709397249
1731,13439,2011-08-24,19,甲府,鹿島,山梨中銀スタジアム,11959.0,8,2011,15859,0,0,75.40828551611072
1732,13440,2011-08-24,19,新潟,大宮,東北電力ビッグスワンスタジアム,18175.0,8,2011,41684,0,0,43.601861625563764
1733,13441,2011-08-24,19,磐田,仙台,ヤマハスタジアム(磐田),8693.0,8,2011,15165,0,0,57.3227827233762
1734,13442,2011-08-24,19,G大阪,柏,万博記念競技場,12635.0,8,2011,21000,0,0,60.16666666666667
1735,13443,2011-08-24,19,福岡,神戸,レベルファイブスタジアム,6119.0,8,2011,22331,0,0,27.40137029241861
1736,13444,2011-08-24,19,横浜FM,C大阪,ニッパツ三ツ沢球技場,10480.0,8,2011,15440,0,0,67.87564766839378
1737,13445,2011-08-27,19,仙台,山形,ユアテックスタジアム仙台,19087.0,8,2011,19694,0,0,96.91784299786738
1738,13446,2011-08-27,19,大宮,磐田,NACK5スタジアム大宮,10013.0,8,2011,15491,0,0,64.63753146988574
1739,13447,2011-08-27,19,清水,横浜FM,アウトソーシングスタジアム日本平,17162.0,8,2011,20248,0,0,84.75898854207823
1740,13448,2011-08-27,19,広島,新潟,広島ビッグアーチ,14852.0,8,2011,36894,0,0,40.255868162844905
1741,13449,2011-08-28,18,柏,川崎F,日立柏サッカー場,10703.0,8,2011,15109,0,0,70.83857303593885
1742,13450,2011-08-28,18,C大阪,浦和,大阪長居スタジアム,26248.0,8,2011,47853,0,0,54.85131548701231
1743,13451,2011-08-28,18,神戸,G大阪,ホームズスタジアム神戸,17177.0,8,2011,28425,0,0,60.429199648197006
1744,13452,2011-08-28,18,鹿島,福岡,県立カシマサッカースタジアム,13434.0,8,2011,37496,0,0,35.82782163430766
1745,13453,2011-08-28,19,名古屋,甲府,豊田スタジアム,19061.0,8,2011,41255,0,0,46.202884498848626
1746,13454,2011-09-10,19,柏,名古屋,日立柏サッカー場,10914.0,9,2011,15109,0,0,72.23509166721821
1747,13455,2011-09-10,19,新潟,鹿島,東北電力ビッグスワンスタジアム,25819.0,9,2011,41684,0,0,61.93983302945975
1748,13456,2011-09-10,19,磐田,清水,エコパスタジアム,30516.0,9,2011,51697,0,0,59.02857032322959
1749,13457,2011-09-10,19,G大阪,大宮,万博記念競技場,15106.0,9,2011,21000,0,0,71.93333333333334
1750,13458,2011-09-10,18,C大阪,広島,大阪長居スタジアム,20160.0,9,2011,47853,0,0,42.12902012413015
1751,13459,2011-09-10,18,福岡,横浜FM,レベルファイブスタジアム,15818.0,9,2011,22331,0,0,70.83426626662487
1752,13460,2011-09-11,18,浦和,山形,埼玉スタジアム2002,27709.0,9,2011,62010,0,0,44.68472826963393
1753,13461,2011-09-11,19,川崎F,神戸,等々力陸上競技場,14918.0,9,2011,26827,0,0,55.608155962276804
1754,13462,2011-09-11,18,甲府,仙台,山梨中銀スタジアム,11176.0,9,2011,15859,0,0,70.47102591588373
1755,13463,2011-09-17,19,仙台,新潟,ユアテックスタジアム仙台,16046.0,9,2011,19694,0,0,81.47659185538743
1756,13464,2011-09-17,19,山形,川崎F,NDソフトスタジアム山形,10333.0,9,2011,20784,0,0,49.71612779060816
1757,13465,2011-09-17,18,甲府,福岡,山梨中銀スタジアム,9100.0,9,2011,15859,0,0,57.38066712907497
1758,13466,2011-09-17,14,清水,浦和,エコパスタジアム,21524.0,9,2011,51697,0,0,41.63491111669923
1759,13467,2011-09-17,19,神戸,柏,神戸総合運動公園ユニバー記念競技場,14253.0,9,2011,35910,0,0,39.69089390142022
1760,13468,2011-09-17,19,広島,磐田,広島ビッグアーチ,11894.0,9,2011,36894,1,0,32.23830433132759
1761,13469,2011-09-18,18,鹿島,名古屋,県立カシマサッカースタジアム,22258.0,9,2011,37496,0,0,59.36099850650736
1762,13470,2011-09-18,19,大宮,C大阪,熊谷スポーツ文化公園陸上競技場,9781.0,9,2011,15002,0,0,65.19797360351953
1763,13471,2011-09-18,18,横浜FM,G大阪,日産スタジアム,37725.0,9,2011,72081,0,0,52.33695425979107
1764,13472,2011-09-23,14,名古屋,神戸,名古屋市瑞穂陸上競技場,15987.0,9,2011,20223,0,0,79.05355288532859
1765,13473,2011-09-23,18,C大阪,山形,キンチョウスタジアム,10609.0,9,2011,17892,0,0,59.294656829868096
1766,13474,2011-09-24,16,鹿島,浦和,県立カシマサッカースタジアム,25061.0,9,2011,37496,0,0,66.83646255600597
1767,13475,2011-09-24,19,川崎F,清水,等々力陸上競技場,20973.0,9,2011,26827,0,0,78.17870056286577
1768,13476,2011-09-24,15,横浜FM,仙台,日産スタジアム,23204.0,9,2011,72081,0,0,32.19156227022378
1769,13477,2011-09-24,19,磐田,新潟,ヤマハスタジアム(磐田),9251.0,9,2011,15165,0,0,61.00230794592812
1770,13478,2011-09-24,18,G大阪,甲府,万博記念競技場,19882.0,9,2011,21000,0,0,94.67619047619048
1771,13479,2011-09-25,15,柏,大宮,日立柏サッカー場,10875.0,9,2011,15109,0,0,71.97696737044146
1772,13480,2011-09-25,16,福岡,広島,レベルファイブスタジアム,12540.0,9,2011,22331,0,0,56.15512068425059
1773,13481,2011-10-01,13,山形,磐田,NDソフトスタジアム山形,7475.0,10,2011,20784,0,0,35.965165511932256
1774,13482,2011-10-01,16,大宮,福岡,NACK5スタジアム大宮,7214.0,10,2011,15491,0,0,46.56897553418114
1775,13483,2011-10-01,13,甲府,川崎F,山梨中銀スタジアム,11377.0,10,2011,15859,0,0,71.73844504697648
1776,13484,2011-10-01,15,新潟,横浜FM,東北電力ビッグスワンスタジアム,24439.0,10,2011,41684,0,0,58.62921024853661
1777,13485,2011-10-01,13,広島,神戸,広島ビッグアーチ,12706.0,10,2011,36894,0,0,34.43920420664607
1778,13486,2011-10-02,15,仙台,C大阪,ユアテックスタジアム仙台,16407.0,10,2011,19694,0,0,83.30963745303139
1779,13487,2011-10-02,14,鹿島,柏,県立カシマサッカースタジアム,21466.0,10,2011,37496,0,0,57.248773202474936
1780,13488,2011-10-02,15,清水,名古屋,アウトソーシングスタジアム日本平,20181.0,10,2011,20248,0,0,99.66910312129593
1781,13489,2011-10-02,17,G大阪,浦和,万博記念競技場,20053.0,10,2011,21000,0,0,95.49047619047619
1782,13490,2011-10-15,16,浦和,大宮,埼玉スタジアム2002,34654.0,10,2011,62010,0,0,55.88453475245928
1783,13491,2011-10-15,15,横浜FM,広島,日産スタジアム,20174.0,10,2011,72081,0,0,27.987957991703777
1784,13492,2011-10-15,14,磐田,鹿島,ヤマハスタジアム(磐田),8313.0,10,2011,15165,1,0,54.81701285855588
1785,13493,2011-10-15,16,名古屋,G大阪,名古屋市瑞穂陸上競技場,17481.0,10,2011,20223,1,0,86.4411808337042
1786,13494,2011-10-15,13,C大阪,甲府,キンチョウスタジアム,7501.0,10,2011,17892,0,0,41.92376481108875
1787,13495,2011-10-15,16,神戸,清水,ホームズスタジアム神戸,12706.0,10,2011,28425,0,0,44.70008795074758
1788,13496,2011-10-15,16,福岡,仙台,レベルファイブスタジアム,7191.0,10,2011,22331,0,0,32.201871837356144
1789,13497,2011-10-16,14,柏,山形,日立柏サッカー場,10361.0,10,2011,15109,0,0,68.57502151035807
1790,13498,2011-10-16,15,川崎F,新潟,等々力陸上競技場,16903.0,10,2011,26827,0,0,63.00741789987699
1791,13499,2011-10-22,14,仙台,川崎F,ユアテックスタジアム仙台,15224.0,10,2011,19694,1,0,77.30273179648623
1792,13500,2011-10-22,14,横浜FM,浦和,日産スタジアム,27527.0,10,2011,72081,0,0,38.188981839874586
1793,13501,2011-10-22,14,広島,柏,広島ビッグアーチ,14450.0,10,2011,36894,0,0,39.16626009649266
1794,13502,2011-10-22,14,山形,G大阪,NDソフトスタジアム山形,13573.0,10,2011,20784,0,0,65.30504234026175
1795,13503,2011-10-22,17,鹿島,神戸,県立カシマサッカースタジアム,13248.0,10,2011,37496,0,0,35.331768721997015
1796,13504,2011-10-22,14,大宮,名古屋,NACK5スタジアム大宮,9200.0,10,2011,15491,0,0,59.38932283261249
1797,13505,2011-10-23,14,新潟,福岡,東北電力ビッグスワンスタジアム,27107.0,10,2011,41684,0,0,65.029747624988
1798,13506,2011-10-23,13,清水,甲府,アウトソーシングスタジアム日本平,19832.0,10,2011,20248,0,0,97.94547609640458
1799,13507,2011-10-23,14,磐田,C大阪,ヤマハスタジアム(磐田),9513.0,10,2011,15165,0,0,62.7299703264095
1800,13508,2011-11-03,17,仙台,広島,ユアテックスタジアム仙台,17215.0,11,2011,19694,0,0,87.41240987102671
1801,13509,2011-11-03,17,浦和,磐田,埼玉スタジアム2002,34263.0,11,2011,62010,0,0,55.25399129172715
1802,13510,2011-11-03,14,柏,新潟,日立柏サッカー場,10623.0,11,2011,15109,0,0,70.30908729896088
1803,13511,2011-11-03,14,甲府,横浜FM,山梨中銀スタジアム,15315.0,11,2011,15859,0,0,96.56977110788827
1804,13512,2011-11-03,14,名古屋,C大阪,豊田スタジアム,23677.0,11,2011,41255,0,0,57.39183129317659
1805,13513,2011-11-03,14,G大阪,鹿島,万博記念競技場,20991.0,11,2011,21000,0,0,99.95714285714286
1806,13514,2011-11-03,17,福岡,清水,レベルファイブスタジアム,12632.0,11,2011,22331,0,0,56.56710402579373
1807,13515,2011-11-03,14,川崎F,大宮,等々力陸上競技場,17556.0,11,2011,26827,0,0,65.44153278413538
1808,13516,2011-11-03,17,神戸,山形,ホームズスタジアム神戸,11420.0,11,2011,28425,0,0,40.175901495162705
1809,13517,2011-11-19,17,山形,福岡,NDソフトスタジアム山形,5053.0,11,2011,20784,0,0,24.311970746728253
1810,13518,2011-11-19,14,浦和,仙台,埼玉スタジアム2002,30891.0,11,2011,62010,0,0,49.81615868408321
1811,13519,2011-11-19,17,大宮,鹿島,NACK5スタジアム大宮,9537.0,11,2011,15491,1,0,61.564779549415796
1812,13520,2011-11-19,14,横浜FM,名古屋,日産スタジアム,23023.0,11,2011,72081,1,0,31.940455876028356
1813,13521,2011-11-19,14,新潟,G大阪,東北電力ビッグスワンスタジアム,22990.0,11,2011,41684,0,0,55.15305632856732
1814,13522,2011-11-19,14,磐田,甲府,ヤマハスタジアム(磐田),7244.0,11,2011,15165,1,0,47.76788658094296
1815,13523,2011-11-19,14,広島,川崎F,広島ビッグアーチ,12041.0,11,2011,36894,0,0,32.63674310185938
1816,13524,2011-11-20,13,清水,柏,アウトソーシングスタジアム日本平,19584.0,11,2011,20248,0,0,96.72066376926117
1817,13525,2011-11-20,16,C大阪,神戸,キンチョウスタジアム,16030.0,11,2011,17892,0,0,89.59311424100157
1818,13526,2011-11-26,14,鹿島,清水,県立カシマサッカースタジアム,21542.0,11,2011,37496,0,0,57.45146148922552
1819,13527,2011-11-26,14,柏,C大阪,日立柏サッカー場,11107.0,11,2011,15109,0,0,73.51247600767753
1820,13528,2011-11-26,14,川崎F,横浜FM,等々力陸上競技場,19972.0,11,2011,26827,0,0,74.44738509710366
1821,13529,2011-11-26,14,名古屋,山形,豊田スタジアム,26481.0,11,2011,41255,0,0,64.18858320203611
1822,13530,2011-11-26,14,G大阪,仙台,万博記念競技場,18001.0,11,2011,21000,0,0,85.71904761904761
1823,13531,2011-11-26,17,広島,大宮,広島ビッグアーチ,16779.0,11,2011,36894,0,0,45.47893966498618
1824,13532,2011-11-26,17,福岡,浦和,レベルファイブスタジアム,17177.0,11,2011,22331,0,0,76.91997671398504
1825,13533,2011-11-27,13,甲府,新潟,山梨中銀スタジアム,13361.0,11,2011,15859,0,0,84.2486915946781
1826,13534,2011-11-27,13,神戸,磐田,ホームズスタジアム神戸,17187.0,11,2011,28425,0,0,60.46437994722955
1827,13535,2011-12-03,15,仙台,神戸,ユアテックスタジアム仙台,18575.0,12,2011,19694,1,1,94.31806641616735
1828,13536,2011-12-03,15,山形,広島,NDソフトスタジアム山形,7016.0,12,2011,20784,0,1,33.75673595073133
1829,13537,2011-12-03,15,浦和,柏,埼玉スタジアム2002,54441.0,12,2011,62010,0,1,87.79390420899855
1830,13538,2011-12-03,15,大宮,甲府,NACK5スタジアム大宮,10628.0,12,2011,15491,0,1,68.60757859402233
1831,13539,2011-12-03,15,横浜FM,鹿島,日産スタジアム,26973.0,12,2011,72081,0,1,37.42040204769634
1832,13540,2011-12-03,15,新潟,名古屋,東北電力ビッグスワンスタジアム,26300.0,12,2011,41684,0,1,63.093752998752514
1833,13541,2011-12-03,15,清水,G大阪,アウトソーシングスタジアム日本平,18670.0,12,2011,20248,0,1,92.20663769261162
1834,13542,2011-12-03,15,磐田,川崎F,ヤマハスタジアム(磐田),12349.0,12,2011,15165,0,1,81.43092647543686
1835,13543,2011-12-03,15,C大阪,福岡,キンチョウスタジアム,11009.0,12,2011,17892,0,1,61.530292868321034
1836,13994,2012-03-10,14,仙台,鹿島,ユアテックスタジアム仙台,18250.0,3,2012,19694,1,1,92.66781760942419
1837,13995,2012-03-10,14,名古屋,清水,豊田スタジアム,24316.0,3,2012,41255,0,1,58.940734456429524
1838,13996,2012-03-10,14,G大阪,神戸,万博記念競技場,17066.0,3,2012,21000,0,1,81.26666666666667
1839,13997,2012-03-10,14,広島,浦和,広島ビッグアーチ,29603.0,3,2012,36894,0,1,80.23797907518838
1840,13998,2012-03-10,14,札幌,磐田,札幌ドーム,25353.0,3,2012,39856,0,1,63.61150140505821
1841,13999,2012-03-10,14,鳥栖,C大阪,ベストアメニティスタジアム,11283.0,3,2012,24130,0,1,46.75922088686283
1842,14000,2012-03-10,17,川崎F,新潟,等々力陸上競技場,18920.0,3,2012,26827,0,1,70.52596264956946
1843,14001,2012-03-10,19,大宮,FC東京,NACK5スタジアム大宮,11437.0,3,2012,15491,0,1,73.82996578658576
1844,14002,2012-03-11,14,柏,横浜FM,日立柏サッカー場,13082.0,3,2012,15109,0,1,86.58415513932094
1845,14003,2012-03-17,14,鹿島,川崎F,県立カシマサッカースタジアム,19010.0,3,2012,37496,1,0,50.69874119906124
1846,14004,2012-03-17,14,浦和,柏,埼玉スタジアム2002,41069.0,3,2012,62010,0,0,66.22964038058377
1847,14005,2012-03-17,14,横浜FM,仙台,日産スタジアム,19488.0,3,2012,72081,1,0,27.03625088442169
1848,14006,2012-03-17,14,新潟,大宮,東北電力ビッグスワンスタジアム,26294.0,3,2012,41684,0,0,63.079358986661546
1849,14007,2012-03-17,14,C大阪,G大阪,大阪長居スタジアム,30764.0,3,2012,47853,0,0,64.28855035212003
1850,14008,2012-03-17,15,清水,広島,アウトソーシングスタジアム日本平,13231.0,3,2012,20248,1,0,65.34472540497826
1851,14009,2012-03-17,17,磐田,鳥栖,ヤマハスタジアム(磐田),10653.0,3,2012,15165,1,0,70.24727992087043
1852,14010,2012-03-17,17,神戸,札幌,ホームズスタジアム神戸,14036.0,3,2012,28425,0,0,49.37906772207564
1853,14011,2012-03-17,19,FC東京,名古屋,味の素スタジアム,21757.0,3,2012,48999,1,0,44.402946998918345
1854,14012,2012-03-24,13,仙台,大宮,ユアテックスタジアム仙台,11831.0,3,2012,19694,0,0,60.07413425408754
1855,14013,2012-03-24,13,広島,鹿島,広島ビッグアーチ,14349.0,3,2012,36894,0,0,38.89250284599122
1856,14014,2012-03-24,14,川崎F,C大阪,等々力陸上競技場,14777.0,3,2012,26827,1,0,55.08256607149513
1857,14015,2012-03-24,14,神戸,FC東京,ホームズスタジアム神戸,11839.0,3,2012,28425,0,0,41.64995602462621
1858,14016,2012-03-24,15,鳥栖,横浜FM,ベストアメニティスタジアム,10611.0,3,2012,24130,0,0,43.974305843348525
1859,14017,2012-03-24,16,札幌,浦和,札幌ドーム,20192.0,3,2012,39856,0,0,50.66238458450422
1860,14018,2012-03-24,19,柏,清水,日立柏サッカー場,12209.0,3,2012,15109,0,0,80.80614203454894
1861,14019,2012-03-25,16,名古屋,新潟,名古屋市瑞穂陸上競技場,10603.0,3,2012,20223,0,0,52.43040102853187
1862,14020,2012-03-25,19,G大阪,磐田,万博記念競技場,15072.0,3,2012,21000,0,0,71.77142857142857
1863,14021,2012-03-31,13,大宮,名古屋,NACK5スタジアム大宮,7936.0,3,2012,15491,0,0,51.22974630430572
1864,14022,2012-03-31,14,FC東京,広島,味の素スタジアム,16229.0,3,2012,48999,1,0,33.12108410375722
1865,14023,2012-03-31,15,浦和,川崎F,埼玉スタジアム2002,25743.0,3,2012,62010,0,0,41.514271891630386
1866,14024,2012-03-31,15,磐田,柏,ヤマハスタジアム(磐田),9042.0,3,2012,15165,0,0,59.624134520276954
1867,14025,2012-03-31,15,C大阪,仙台,キンチョウスタジアム,9598.0,3,2012,17892,0,0,53.64408674267829
1868,14026,2012-03-31,16,新潟,G大阪,東北電力ビッグスワンスタジアム,16836.0,3,2012,41684,0,0,40.38959792726226
1869,14027,2012-03-31,18,清水,札幌,アウトソーシングスタジアム日本平,14216.0,3,2012,20248,0,0,70.20940339786645
1870,14028,2012-03-31,19,横浜FM,鹿島,日産スタジアム,22126.0,3,2012,72081,0,0,30.69602253020907
1871,14029,2012-03-31,19,鳥栖,神戸,ベストアメニティスタジアム,7719.0,3,2012,24130,0,0,31.98922503108164
1872,14030,2012-04-07,14,札幌,柏,札幌ドーム,14023.0,4,2012,39856,0,0,35.18416298675231
1873,14031,2012-04-07,14,仙台,磐田,ユアテックスタジアム仙台,13147.0,4,2012,19694,0,0,66.75637249923835
1874,14032,2012-04-07,14,名古屋,鳥栖,豊田スタジアム,13824.0,4,2012,41255,0,0,33.50866561628894
1875,14033,2012-04-07,14,神戸,清水,ホームズスタジアム神戸,12709.0,4,2012,28425,0,0,44.710642040457344
1876,14034,2012-04-07,15,新潟,横浜FM,東北電力ビッグスワンスタジアム,15854.0,4,2012,41684,0,0,38.033777948373476
1877,14035,2012-04-07,16,大宮,C大阪,NACK5スタジアム大宮,8180.0,4,2012,15491,0,0,52.80485443160545
1878,14036,2012-04-07,17,鹿島,浦和,県立カシマサッカースタジアム,23507.0,4,2012,37496,0,0,62.69202048218476
1879,14037,2012-04-07,19,広島,G大阪,広島ビッグアーチ,12318.0,4,2012,36894,0,0,33.38754268986827
1880,14038,2012-04-08,16,川崎F,FC東京,等々力陸上競技場,20996.0,4,2012,26827,0,0,78.2644350840571
1881,14039,2012-04-14,13,柏,仙台,日立柏サッカー場,12318.0,4,2012,15109,1,0,81.5275663511814
1882,14040,2012-04-14,13,FC東京,鹿島,味の素スタジアム,19279.0,4,2012,48999,1,0,39.345700932672095
1883,14041,2012-04-14,14,横浜FM,大宮,ニッパツ三ツ沢球技場,7101.0,4,2012,15440,1,0,45.990932642487046
1884,14042,2012-04-14,15,浦和,神戸,埼玉スタジアム2002,25894.0,4,2012,62010,0,0,41.75778100306402
1885,14043,2012-04-14,16,清水,磐田,アウトソーシングスタジアム日本平,16334.0,4,2012,20248,1,0,80.66969577242197
1886,14044,2012-04-14,16,名古屋,札幌,豊田スタジアム,12896.0,4,2012,41255,0,0,31.25924130408435
1887,14045,2012-04-14,18,鳥栖,広島,ベストアメニティスタジアム,9735.0,4,2012,24130,0,0,40.34397016162453
1888,14046,2012-04-14,19,G大阪,川崎F,万博記念競技場,17134.0,4,2012,21000,0,0,81.5904761904762
1889,14047,2012-04-14,19,C大阪,新潟,キンチョウスタジアム,9154.0,4,2012,17892,0,0,51.162530739995525
1890,14048,2012-04-21,14,札幌,川崎F,札幌ドーム,11119.0,4,2012,39856,0,0,27.89793255720594
1891,14049,2012-04-21,14,磐田,横浜FM,ヤマハスタジアム(磐田),11965.0,4,2012,15165,0,0,78.8987800857237
1892,14050,2012-04-21,14,神戸,柏,ホームズスタジアム神戸,10859.0,4,2012,28425,0,0,38.20228671943712
1893,14051,2012-04-21,14,広島,名古屋,広島ビッグアーチ,11123.0,4,2012,36894,0,0,30.14853363690573
1894,14052,2012-04-21,15,鹿島,C大阪,県立カシマサッカースタジアム,12110.0,4,2012,37496,0,0,32.29677832302112
1895,14053,2012-04-21,17,鳥栖,新潟,佐賀県総合運動場陸上競技場,5432.0,4,2012,17000,0,0,31.95294117647059
1896,14054,2012-04-21,18,大宮,浦和,NACK5スタジアム大宮,12709.0,4,2012,15491,0,0,82.04118520431219
1897,14055,2012-04-21,19,仙台,FC東京,ユアテックスタジアム仙台,17192.0,4,2012,19694,0,0,87.29562303239565
1898,14056,2012-04-22,19,G大阪,清水,万博記念競技場,8548.0,4,2012,21000,0,0,40.7047619047619
1899,14057,2012-04-28,13,FC東京,清水,味の素スタジアム,22405.0,4,2012,48999,0,0,45.72542296781567
1900,14058,2012-04-28,13,名古屋,浦和,名古屋市瑞穂陸上競技場,18138.0,4,2012,20223,0,0,89.68995697967661
1901,14059,2012-04-28,14,柏,鳥栖,日立柏サッカー場,10351.0,4,2012,15109,0,0,68.50883579323582
1902,14060,2012-04-28,15,川崎F,広島,等々力陸上競技場,19895.0,4,2012,26827,0,0,74.16036083050658
1903,14061,2012-04-28,15,鹿島,G大阪,県立カシマサッカースタジアム,17583.0,4,2012,37496,0,0,46.893001920204824
1904,14062,2012-04-28,16,大宮,札幌,NACK5スタジアム大宮,8435.0,4,2012,15491,0,0,54.450971531857206
1905,14063,2012-04-28,16,横浜FM,神戸,日産スタジアム,21054.0,4,2012,72081,0,0,29.20880675906272
1906,14064,2012-04-28,16,新潟,仙台,東北電力ビッグスワンスタジアム,24637.0,4,2012,41684,0,0,59.104212647538624
1907,14065,2012-04-28,19,C大阪,磐田,キンチョウスタジアム,12183.0,4,2012,17892,0,0,68.09188464118041
