,kick_off_time,home_team,away_team,temperature,humidity,attendance,month,year,capacity_y,rain,first_end_sec,home_team_capacity,away_team_capacity,stadium_distance,is_home_stadium,discomfort
1716,18,13,20,29.6,69.0,37375.0,8,2011,41684,0,0,41684.0,62010.0,2.085724908037975,1,80.62876
1717,19,24,17,27.6,84.0,12472.0,8,2011,15165,0,0,15165.0,15109.0,2.380758342922687,1,79.59616
1718,19,26,10,26.0,79.0,9581.0,8,2011,22331,0,0,22331.0,26827.0,9.402763896733193,1,76.3976
1719,18,23,20,24.8,64.0,21589.0,8,2011,54224,0,0,15859.0,62010.0,1.1602718017473375,0,72.94928
1720,18,2,10,23.9,93.0,12119.0,8,2011,21000,1,0,21000.0,26827.0,4.180828086599581,1,74.36473
1721,18,29,11,23.7,83.0,16237.0,8,2011,37496,0,0,37496.0,36894.0,8.392282109168226,1,73.10229
1722,18,21,0,24.3,70.0,12823.0,8,2011,20248,0,0,20248.0,17892.0,2.988261645124141,0,72.8129
1723,19,8,9,23.9,81.0,7730.0,8,2011,15491,1,0,15491.0,20784.0,2.532868083726627,1,73.24141
1724,19,17,26,23.4,85.0,8470.0,8,2011,15109,0,0,15109.0,22331.0,9.77913809152326,1,72.7901
1725,19,19,24,23.3,82.0,24518.0,8,2011,72081,0,0,72081.0,15165.0,1.8996680422971235,1,72.36194
1726,19,6,4,23.4,92.0,13365.0,8,2011,20223,1,0,20223.0,19694.0,5.072244547998545,1,73.41072
1727,19,25,13,26.4,64.0,11340.0,8,2011,28425,0,0,28425.0,41684.0,5.054014357984853,1,75.25904
1728,19,9,21,25.1,80.0,6942.0,8,2011,20784,0,0,20784.0,20248.0,3.8504500595796505,1,75.0702
1729,19,20,11,27.6,75.0,27947.0,8,2011,62010,0,0,62010.0,36894.0,7.463756747863722,1,78.424
1730,19,10,6,26.9,82.0,19754.0,8,2011,26827,0,0,26827.0,20223.0,2.7464450932811366,1,78.20042
1731,19,23,29,26.9,70.0,11959.0,8,2011,15859,0,0,15859.0,37496.0,2.087311598040404,1,76.7207
1732,19,13,8,26.5,68.0,18175.0,8,2011,41684,0,0,41684.0,15491.0,2.049059812987407,1,75.8808
1733,19,24,4,25.6,89.0,8693.0,8,2011,15165,0,0,15165.0,19694.0,4.6856708677576675,1,76.86516
1734,19,2,17,29.4,71.0,12635.0,8,2011,21000,0,0,21000.0,15109.0,4.554291714472833,1,80.62626
1735,19,26,25,25.6,91.0,6119.0,8,2011,22331,0,0,22331.0,28425.0,4.8283695467372825,1,77.08604
1736,19,19,0,26.3,88.0,10480.0,8,2011,15440,0,0,72081.0,17892.0,4.186544425564481,0,77.93155999999999
1737,19,4,9,23.3,77.0,19087.0,8,2011,19694,0,0,19694.0,20784.0,0.5049470403378926,1,71.92358999999999
1738,19,8,24,24.5,75.0,10013.0,8,2011,15491,0,0,15491.0,15165.0,2.122034993492789,1,73.61125
1739,19,21,19,26.4,76.0,17162.0,8,2011,20248,0,0,20248.0,72081.0,1.241177900871988,0,76.67936
1740,19,11,13,26.2,86.0,14852.0,8,2011,36894,0,0,36894.0,41684.0,7.501852545391239,1,77.53067999999999
1741,18,17,10,25.3,82.0,10703.0,8,2011,15109,0,0,15109.0,26827.0,0.4188806361435172,1,75.60553999999999
1742,18,0,20,28.9,62.0,26248.0,8,2011,47853,0,0,17892.0,62010.0,4.389959331559473,0,78.58182
1743,18,25,2,28.8,72.0,17177.0,8,2011,28425,0,0,28425.0,21000.0,0.4021655411606228,1,79.86064
1744,18,29,26,23.8,88.0,13434.0,8,2011,37496,0,0,37496.0,22331.0,10.461230909101337,1,73.72856
1745,19,6,23,26.9,72.0,19061.0,8,2011,41255,0,0,20223.0,15859.0,1.719862814255843,0,76.96732
1746,19,17,6,27.3,83.0,10914.0,9,2011,15109,0,0,15109.0,20223.0,3.118823838239029,1,78.97641
1747,19,13,29,23.7,73.0,25819.0,9,2011,41684,0,0,41684.0,37496.0,2.4684545743898156,1,72.18598999999999
1748,19,24,21,25.6,87.0,30516.0,9,2011,51697,0,0,15165.0,20248.0,0.6586610746537234,0,76.64428000000001
1749,19,2,8,28.3,76.0,15106.0,9,2011,21000,0,0,21000.0,15491.0,4.238588188952521,1,79.64792
1750,18,0,11,28.1,81.0,20160.0,9,2011,47853,0,0,17892.0,36894.0,3.1266823454289407,0,80.01139
1751,18,26,19,28.3,81.0,15818.0,9,2011,22331,0,0,22331.0,72081.0,9.345406838835867,1,80.33377
1752,18,20,9,27.9,71.0,27709.0,9,2011,62010,0,0,62010.0,20784.0,2.5229903839422327,1,78.35691
1753,19,10,25,28.4,61.0,14918.0,9,2011,26827,0,0,26827.0,28425.0,4.574808921790844,1,77.73176
1754,18,23,4,27.0,65.0,11176.0,9,2011,15859,0,0,15859.0,19694.0,3.54124987101686,1,76.2495
1755,19,4,13,26.4,82.0,16046.0,9,2011,19694,0,0,19694.0,41684.0,1.8733025320660253,1,77.38952
1756,19,9,10,25.5,87.0,10333.0,9,2011,20784,0,0,20784.0,26827.0,2.8447160340084845,1,76.47715
1757,18,23,26,24.6,85.0,9100.0,9,2011,15859,0,0,15859.0,22331.0,8.377773169101513,1,74.7719
1758,14,21,20,28.3,79.0,21524.0,9,2011,51697,0,0,20248.0,62010.0,1.5360541362107039,0,80.05942999999999
1759,19,25,17,25.9,81.0,14253.0,9,2011,35910,0,0,28425.0,15109.0,4.951248580938459,0,76.46521
1760,19,11,24,24.6,93.0,11894.0,9,2011,36894,1,0,36894.0,15165.0,5.490050145256337,1,75.57622
1761,18,29,6,27.6,81.0,22258.0,9,2011,37496,0,0,37496.0,20223.0,3.800931646113362,1,79.20544
1762,19,8,0,27.4,73.0,9781.0,9,2011,15002,0,0,15491.0,17892.0,4.316484102053422,0,77.85698
1763,18,19,2,28.9,67.0,37725.0,9,2011,72081,0,0,72081.0,21000.0,4.125667771855231,1,79.29737
1764,14,6,25,25.6,26.0,15987.0,9,2011,20223,0,0,20223.0,28425.0,1.8327519226139195,1,69.90744000000001
1765,18,0,9,21.4,42.0,10609.0,9,2011,17892,0,0,17892.0,20784.0,6.120923356549477,1,66.52611999999999
1766,16,29,20,20.9,54.0,25061.0,9,2011,37496,0,0,37496.0,62010.0,0.933039479010391,1,66.68014
1767,19,10,21,20.6,53.0,20973.0,9,2011,26827,0,0,26827.0,20248.0,1.312921510709607,1,66.21582000000001
1768,15,19,4,24.5,31.0,23204.0,9,2011,72081,0,0,72081.0,19694.0,3.084847914208407,1,69.23105
1769,19,24,13,20.6,70.0,9251.0,9,2011,15165,0,0,15165.0,41684.0,3.3737853295703264,1,67.2518
1770,18,2,23,20.1,53.0,19882.0,9,2011,21000,0,0,21000.0,15859.0,3.1533555791683168,1,65.54847
1771,15,17,8,23.1,46.0,10875.0,9,2011,15109,0,0,15109.0,15491.0,0.3484035414573276,1,68.95274
1772,16,26,11,24.5,52.0,12540.0,9,2011,22331,0,0,22331.0,36894.0,2.1134766075185243,1,71.3216
1773,13,9,24,17.1,51.0,7475.0,10,2011,20784,0,0,20784.0,15165.0,4.393794563864463,1,61.49179
1774,16,8,26,22.2,53.0,7214.0,10,2011,15491,0,0,15491.0,22331.0,9.462679062160408,1,68.35134
1775,13,23,10,23.2,38.0,11377.0,10,2011,15859,0,0,15859.0,26827.0,1.0610284604910436,1,68.38584
1776,15,13,19,17.8,43.0,24439.0,10,2011,41684,0,0,41684.0,72081.0,2.4350511687668885,1,62.14646
1777,13,11,25,22.9,48.0,12706.0,10,2011,36894,0,0,36894.0,28425.0,2.783162550412747,1,68.86707999999999
1778,15,4,0,16.9,54.0,16407.0,10,2011,19694,0,0,19694.0,17892.0,6.51881578384026,1,61.301739999999995
1779,14,29,17,19.9,50.0,21466.0,10,2011,37496,0,0,37496.0,15109.0,0.6823420673899562,1,65.11949999999999
1780,15,21,6,22.6,41.0,20181.0,10,2011,20248,0,0,20248.0,20223.0,1.5468613455135596,0,67.91633999999999
1781,17,2,20,18.6,53.0,20053.0,10,2011,21000,0,0,21000.0,62010.0,4.3135447863595875,1,63.54642
1782,16,20,8,21.3,84.0,34654.0,10,2011,62010,0,0,62010.0,15491.0,0.08212391779502097,1,69.25407999999999
1783,15,19,11,25.4,77.0,20174.0,10,2011,72081,0,0,72081.0,36894.0,7.290716897826722,1,75.22542
1784,14,24,29,23.4,92.0,8313.0,10,2011,15165,1,0,15165.0,37496.0,3.041281707249424,1,73.41072
1785,16,6,2,21.2,90.0,17481.0,10,2011,20223,1,0,20223.0,21000.0,1.4355806377866602,1,69.49119999999999
1786,13,0,23,23.3,76.0,7501.0,10,2011,17892,0,0,17892.0,15859.0,3.2318257745627377,1,71.83592
1787,16,25,21,24.0,76.0,12706.0,10,2011,28425,0,0,28425.0,20248.0,3.3286620435870446,1,72.9296
1788,16,26,4,21.2,65.0,7191.0,10,2011,22331,0,0,22331.0,19694.0,11.44474035580729,1,67.8192
1789,14,17,9,27.5,47.0,10361.0,10,2011,15109,0,0,15109.0,20784.0,2.5193372436648866,1,74.64975
1790,15,10,13,27.6,29.0,16903.0,10,2011,26827,0,0,26827.0,41684.0,2.370507222229872,1,72.43296
1791,14,4,10,20.1,87.0,15224.0,10,2011,19694,1,0,19694.0,26827.0,2.997550707439818,1,67.45213
1792,14,19,20,23.0,76.0,27527.0,10,2011,72081,0,0,72081.0,62010.0,0.40676443483790414,1,71.3672
1793,14,11,17,24.1,67.0,14450.0,10,2011,36894,0,0,36894.0,15109.0,7.710087509831851,1,72.22552999999999
1794,14,9,2,20.5,83.0,13573.0,10,2011,20784,0,0,20784.0,21000.0,5.9844743755425,1,67.88085
1795,17,29,25,23.0,86.0,13248.0,10,2011,37496,0,0,37496.0,28425.0,5.633163576288648,1,72.2142
1796,14,8,6,20.4,84.0,9200.0,10,2011,15491,0,0,15491.0,20223.0,2.805099615178749,1,67.77664
1797,14,13,26,19.7,72.0,27107.0,10,2011,41684,0,0,41684.0,22331.0,9.612236667502579,1,66.00316
1798,13,21,23,23.1,82.0,19832.0,10,2011,20248,0,0,20248.0,15859.0,0.6446801989203639,0,72.03757999999999
1799,14,24,0,23.6,77.0,9513.0,10,2011,15165,0,0,15165.0,17892.0,2.363453816134353,1,72.39528
1800,17,4,11,15.3,66.0,17215.0,11,2011,19694,0,0,19694.0,36894.0,9.331412570431336,1,59.25202
1801,17,20,24,18.3,63.0,34263.0,11,2011,62010,0,0,62010.0,15165.0,2.1823873364208315,1,63.52771
1802,14,17,13,21.1,56.0,10623.0,11,2011,15109,0,0,15109.0,41684.0,2.2297178468864636,1,67.08084
1803,14,23,19,17.7,57.0,15315.0,11,2011,15859,0,0,15859.0,72081.0,1.0242411937141538,1,62.474109999999996
1804,14,6,0,21.9,61.0,23677.0,11,2011,41255,0,0,20223.0,17892.0,1.5129853555048023,0,68.54141
1805,14,2,29,24.2,51.0,20991.0,11,2011,21000,0,0,21000.0,37496.0,5.236460665874411,1,70.82758
1806,17,26,21,21.9,75.0,12632.0,11,2011,22331,0,0,22331.0,20248.0,8.141700843955222,1,69.57475
1807,14,10,8,22.1,53.0,17556.0,11,2011,26827,0,0,26827.0,15491.0,0.32924660701060876,1,68.21787
1808,17,25,9,21.0,61.0,11420.0,11,2011,28425,0,0,28425.0,20784.0,6.376545905427014,1,67.2689
1809,17,9,26,11.3,87.0,5053.0,11,2011,20784,0,0,20784.0,22331.0,10.994863019038757,1,52.74469
1810,14,20,4,12.8,92.0,30891.0,11,2011,62010,0,0,62010.0,19694.0,2.6839984655824525,1,55.17024
1811,17,8,29,13.7,84.0,9537.0,11,2011,15491,1,0,15491.0,37496.0,1.0127307148704543,1,56.777919999999995
1812,14,19,6,19.4,94.0,23023.0,11,2011,72081,1,0,72081.0,20223.0,2.6927804110563915,1,66.62564
1813,14,13,2,17.3,73.0,22990.0,11,2011,41684,0,0,41684.0,21000.0,4.67062891197576,1,62.376709999999996
1814,14,24,23,21.6,93.0,7244.0,11,2011,15165,1,0,15165.0,15859.0,1.144942511618814,1,70.38412
1815,14,11,10,19.5,88.0,12041.0,11,2011,36894,0,0,36894.0,26827.0,7.344089248917739,1,66.4994
1816,13,21,17,25.6,25.0,19584.0,11,2011,20248,0,0,20248.0,15109.0,1.7253194539226608,0,69.797
1817,16,0,25,15.3,32.0,16030.0,11,2011,17892,0,0,17892.0,28425.0,0.34934373631282367,1,58.96404
1818,14,29,21,12.3,48.0,21542.0,11,2011,37496,0,0,37496.0,20248.0,2.382798432210745,1,55.24396
1819,14,17,0,13.3,35.0,11107.0,11,2011,15109,0,0,15109.0,17892.0,4.625835062436622,1,56.67645
1820,14,10,19,13.1,30.0,19972.0,11,2011,26827,0,0,26827.0,72081.0,0.0875658301222585,1,56.5117
1821,14,6,9,13.4,35.0,26481.0,11,2011,41255,0,0,20223.0,20784.0,4.703043178572463,0,56.7921
1822,14,2,4,13.6,41.0,18001.0,11,2011,21000,0,0,21000.0,19694.0,6.389532954298988,1,56.97324
1823,17,11,8,7.9,68.0,16779.0,11,2011,36894,0,0,36894.0,15491.0,7.386918540320378,1,48.293279999999996
1824,17,26,20,10.7,65.0,17177.0,11,2011,22331,0,0,22331.0,62010.0,9.538044970445114,1,52.557449999999996
1825,13,23,13,12.9,36.0,13361.0,11,2011,15859,0,0,15859.0,41684.0,2.310844208898552,1,56.19856
1826,13,25,24,14.8,54.0,17187.0,11,2011,28425,0,0,28425.0,15165.0,2.7088540068924116,1,58.47808
1827,15,4,25,11.6,78.0,18575.0,12,2011,19694,1,1,19694.0,28425.0,6.785369496312489,1,53.49952
1828,15,9,11,9.6,87.0,7016.0,12,2011,20784,0,1,20784.0,36894.0,8.88265624652277,1,49.903479999999995
1829,15,20,17,13.6,86.0,54441.0,12,2011,62010,0,1,62010.0,15109.0,0.26632468390668396,1,56.59703999999999
1830,15,8,23,14.3,82.0,10628.0,12,2011,15491,0,1,15491.0,15859.0,1.0853357915373332,1,57.76574
1831,15,19,29,14.6,76.0,26973.0,12,2011,72081,0,1,72081.0,37496.0,1.1416253822620612,1,58.24303999999999
1832,15,13,6,16.4,60.0,26300.0,12,2011,41684,0,1,41684.0,20223.0,3.4776728784639874,1,60.745599999999996
1833,15,21,2,16.1,91.0,18670.0,12,2011,20248,0,1,20248.0,21000.0,2.9467293762787152,0,60.83249
1834,15,24,10,17.6,83.0,12349.0,12,2011,15165,0,1,15165.0,26827.0,1.9705829346921657,1,63.14892
1835,15,0,26,16.3,74.0,11009.0,12,2011,17892,0,1,17892.0,22331.0,5.1590944173559246,1,60.86238
1836,14,4,29,3.8,66.0,18250.0,3,2012,19694,1,1,19694.0,37496.0,2.3422979781353592,1,42.42292
1837,14,6,21,12.4,43.0,24316.0,3,2012,41255,0,1,20223.0,20248.0,1.5468613455135596,0,55.47368
1838,14,2,25,11.3,41.0,17066.0,3,2012,21000,0,1,21000.0,28425.0,0.4021655411606228,1,54.17667
1839,14,11,20,11.4,52.0,29603.0,3,2012,36894,0,1,36894.0,62010.0,7.463756747863722,1,53.966719999999995
1840,14,14,24,22.5,32.0,25353.0,3,2012,39856,0,1,39856.0,15165.0,8.989952976733143,1,67.077
1841,14,28,0,14.5,33.0,11283.0,3,2012,24130,0,1,24130.0,17892.0,5.149371403831328,1,58.06315
1842,17,10,13,7.1,65.0,18920.0,3,2012,26827,0,1,26827.0,41684.0,2.370507222229872,1,47.32485
1843,19,8,1,9.2,57.0,11437.0,3,2012,15491,0,1,15491.0,48999.0,0.27263713715669124,1,50.792559999999995
1844,14,17,19,12.1,46.0,13082.0,3,2012,15109,0,1,15109.0,72081.0,0.501006659046562,1,55.033339999999995
1845,14,29,10,13.3,86.0,19010.0,3,2012,37496,1,0,37496.0,26827.0,1.0723635246920684,1,56.09862
1846,14,20,17,7.2,79.0,41069.0,3,2012,62010,0,0,62010.0,15109.0,0.26632468390668396,1,46.46612
1847,14,19,4,6.4,80.0,19488.0,3,2012,72081,1,0,72081.0,19694.0,3.084847914208407,1,45.1128
1848,14,13,8,11.0,68.0,26294.0,3,2012,41684,0,0,41684.0,15491.0,2.049059812987407,1,52.8912
1849,14,0,2,17.1,70.0,30764.0,3,2012,47853,0,0,17892.0,21000.0,0.1976272455912901,0,61.9913
1850,15,21,11,11.5,95.0,13231.0,3,2012,20248,1,0,20248.0,36894.0,6.111499469260642,0,52.845749999999995
1851,17,24,28,15.1,95.0,10653.0,3,2012,15165,1,0,15165.0,24130.0,7.480825101796449,1,59.147549999999995
1852,17,25,14,17.2,70.0,14036.0,3,2012,28425,0,0,28425.0,39856.0,10.407039761112204,1,62.1416
1853,19,1,6,7.6,83.0,21757.0,3,2012,48999,1,0,48999.0,20223.0,2.64280962298933,1,46.83192
1854,13,4,8,8.9,57.0,11831.0,3,2012,19694,0,0,19694.0,15491.0,2.708516356702503,1,50.380269999999996
1855,13,11,29,10.6,60.0,14349.0,3,2012,36894,0,0,36894.0,37496.0,8.392282109168226,1,52.602399999999996
1856,14,10,0,10.3,77.0,14777.0,3,2012,26827,1,0,26827.0,17892.0,4.244696526304328,1,51.483689999999996
1857,14,25,1,12.4,51.0,11839.0,3,2012,28425,0,0,28425.0,48999.0,4.474038561826223,1,55.31176
1858,15,28,19,12.7,30.0,10611.0,3,2012,24130,0,0,24130.0,72081.0,9.33494897197648,1,56.0689
1859,16,14,20,20.6,35.0,20192.0,3,2012,39856,0,0,39856.0,62010.0,7.290406241092542,1,65.1189
1860,19,17,21,8.6,52.0,12209.0,3,2012,15109,0,0,15109.0,20248.0,1.7253194539226608,1,50.257279999999994
1861,16,6,13,6.4,58.0,10603.0,3,2012,20223,0,0,20223.0,41684.0,3.4776728784639874,1,46.86488
1862,19,2,24,4.6,56.0,15072.0,3,2012,21000,0,0,21000.0,15165.0,2.3389876032163928,1,44.568239999999996
1863,13,8,6,18.0,73.0,7936.0,3,2012,15491,0,0,15491.0,20223.0,2.805099615178749,1,63.4496
1864,14,1,11,16.3,82.0,16229.0,3,2012,48999,1,0,48999.0,36894.0,7.2381737618429725,1,61.009339999999995
1865,15,20,10,10.0,65.0,25743.0,3,2012,62010,0,0,62010.0,26827.0,0.32228674774181815,1,51.54
1866,15,24,17,12.8,62.0,9042.0,3,2012,15165,0,0,15165.0,15109.0,2.380758342922687,1,55.65864
1867,15,0,4,12.4,49.0,9598.0,3,2012,17892,0,0,17892.0,19694.0,6.51881578384026,1,55.352239999999995
1868,16,13,2,7.1,64.0,16836.0,3,2012,41684,0,0,41684.0,21000.0,4.67062891197576,1,47.39756
1869,18,21,14,10.9,47.0,14216.0,3,2012,20248,0,0,20248.0,39856.0,8.524647180779336,0,53.479769999999995
1870,19,19,29,9.4,50.0,22126.0,3,2012,72081,0,0,72081.0,37496.0,1.1416253822620612,1,51.417
1871,19,28,25,10.1,25.0,7719.0,3,2012,24130,0,0,24130.0,28425.0,4.823988502077588,1,53.40575
1872,14,14,17,20.8,32.0,14023.0,4,2012,39856,0,0,39856.0,15109.0,7.286413097360944,1,65.16144
1873,14,4,24,6.1,53.0,13147.0,4,2012,19694,0,0,19694.0,15165.0,4.6856708677576675,1,46.862669999999994
1874,14,6,28,9.6,26.0,13824.0,4,2012,41255,0,0,20223.0,24130.0,6.656656238068461,0,52.82904
1875,14,25,21,12.0,28.0,12709.0,4,2012,28425,0,0,28425.0,20248.0,3.3286620435870446,1,55.3424
1876,15,13,19,3.4,63.0,15854.0,4,2012,41684,0,0,41684.0,72081.0,2.4350511687668885,1,42.16558
1877,16,8,0,9.8,20.0,8180.0,4,2012,15491,0,0,15491.0,17892.0,4.316484102053422,1,53.3184
1878,17,29,20,9.3,31.0,23507.0,4,2012,37496,0,0,37496.0,62010.0,0.933039479010391,1,52.25417
1879,19,11,2,3.4,76.0,12318.0,4,2012,36894,0,0,36894.0,21000.0,3.167465712317833,1,40.744159999999994
1880,16,10,1,12.9,35.0,20996.0,4,2012,26827,0,0,26827.0,48999.0,0.14250487871298104,1,56.21385
1881,13,17,4,10.2,93.0,12318.0,4,2012,15109,1,0,15109.0,19694.0,2.6306078574437857,1,50.65414
1882,13,1,29,10.3,87.0,19279.0,4,2012,48999,1,0,48999.0,37496.0,1.1606281100632567,1,51.073389999999996
1883,14,19,8,11.6,80.0,7101.0,4,2012,15440,1,0,72081.0,15491.0,0.40641230065168793,0,53.4432
1884,15,20,25,10.4,78.0,25894.0,4,2012,62010,0,0,62010.0,28425.0,4.711987538987043,1,51.60088
1885,16,21,24,14.0,76.0,16334.0,4,2012,20248,1,0,20248.0,15165.0,0.6586610746537234,0,57.3056
1886,16,6,14,15.4,70.0,12896.0,4,2012,41255,0,0,20223.0,39856.0,9.043985702422646,0,59.4362
1887,18,28,11,15.5,54.0,9735.0,4,2012,24130,0,0,24130.0,36894.0,2.1578008883687394,1,59.4193
1888,19,2,10,11.8,43.0,17134.0,4,2012,21000,0,0,21000.0,26827.0,4.180828086599581,1,54.73226
1889,19,0,13,13.6,43.0,9154.0,4,2012,17892,0,0,17892.0,41684.0,4.8193254802555066,1,56.95652
1890,14,14,10,22.3,36.0,11119.0,4,2012,39856,0,0,39856.0,26827.0,7.612559640261156,1,67.16272000000001
1891,14,24,19,19.9,53.0,11965.0,4,2012,15165,0,0,15165.0,72081.0,1.8996680422971235,1,65.28153
1892,14,25,17,22.3,47.0,10859.0,4,2012,28425,0,0,28425.0,15109.0,4.951248580938459,1,68.01819
1893,14,11,6,19.9,65.0,11123.0,4,2012,36894,0,0,36894.0,20223.0,4.597967558846954,1,65.92965
1894,15,29,0,13.5,50.0,12110.0,4,2012,37496,0,0,37496.0,17892.0,5.306948395646035,1,56.7675
1895,17,28,13,18.0,78.0,5432.0,4,2012,17000,0,0,24130.0,41684.0,9.658255947923706,0,63.6256
1896,18,8,20,12.1,58.0,12709.0,4,2012,15491,0,0,15491.0,62010.0,0.08212391779502097,1,54.754819999999995
1897,19,4,1,10.4,55.0,17192.0,4,2012,19694,0,0,19694.0,48999.0,2.9802004586758857,1,52.5218
1898,19,2,21,15.3,79.0,8548.0,4,2012,21000,0,0,21000.0,20248.0,2.9467293762787152,1,59.36212999999999
1899,13,1,21,24.6,47.0,22405.0,4,2012,48999,0,0,48999.0,20248.0,1.2476055363715681,1,70.95138
1900,13,6,20,27.5,34.0,18138.0,4,2012,20223,0,0,20223.0,62010.0,2.879363147987082,1,72.9695
1901,14,17,28,18.9,75.0,10351.0,4,2012,15109,0,0,15109.0,24130.0,9.774394899917217,1,64.91725
1902,15,10,11,24.1,50.0,19895.0,4,2012,26827,0,0,26827.0,36894.0,7.344089248917739,1,70.6005
1903,15,29,2,15.4,71.0,17583.0,4,2012,37496,0,0,37496.0,21000.0,5.236460665874411,1,59.44566
1904,16,8,14,21.4,65.0,8435.0,4,2012,15491,0,0,15491.0,39856.0,7.296704536014949,1,68.1099
1905,16,19,25,23.0,55.0,21054.0,4,2012,72081,0,0,72081.0,28425.0,4.518347711930557,1,69.5885
1906,16,13,4,20.6,39.0,24637.0,4,2012,41684,0,0,41684.0,19694.0,1.8733025320660253,1,65.36266
1907,19,0,24,19.0,74.0,12183.0,4,2012,17892,0,0,17892.0,15165.0,2.363453816134353,1,65.0274
1908,14,14,0,16.3,70.0,9596.0,5,2012,19620,0,0,39856.0,17892.0,10.236298889158972,0,60.7889
1909,14,25,8,23.3,59.0,11672.0,5,2012,28425,0,0,28425.0,15491.0,4.637434575768482,1,70.34553
1910,15,10,24,18.5,88.0,15671.0,5,2012,26827,1,0,26827.0,15165.0,1.9705829346921657,1,64.81819999999999
1911,16,11,13,20.1,65.0,17826.0,5,2012,36894,0,0,36894.0,41684.0,7.501852545391239,1,66.22035
1912,16,28,4,20.0,60.0,18113.0,5,2012,24130,0,0,24130.0,19694.0,11.482283202473996,1,65.8
1913,19,20,19,19.1,90.0,44422.0,5,2012,62010,0,0,62010.0,72081.0,0.40676443483790414,1,65.9191
1914,19,21,29,19.1,90.0,18393.0,5,2012,20248,0,0,20248.0,37496.0,2.382798432210745,0,65.9191
1915,19,1,17,21.2,62.0,25813.0,6,2012,54224,0,0,48999.0,15109.0,0.48336171666879296,0,67.61856
1916,19,2,6,23.3,62.0,10840.0,6,2012,21000,0,0,21000.0,20223.0,1.4355806377866602,1,70.60854
1917,13,4,21,16.9,68.0,18525.0,5,2012,19694,0,0,19694.0,20248.0,4.107952318791556,1,61.64207999999999
1918,13,19,14,27.9,47.0,24183.0,5,2012,72081,0,0,72081.0,39856.0,7.696944385481428,1,75.15987
1919,13,0,25,22.6,33.0,16446.0,5,2012,17892,0,0,17892.0,28425.0,0.34934373631282367,1,67.27042
1920,15,17,11,17.6,85.0,12875.0,5,2012,15109,0,0,15109.0,36894.0,7.710087509831851,1,63.2114
1921,17,8,2,18.3,54.0,11554.0,5,2012,15491,0,0,15491.0,21000.0,4.238588188952521,1,63.18418
1922,16,24,20,16.6,73.0,22193.0,5,2012,51697,0,0,15165.0,62010.0,2.1823873364208315,0,61.30382
1923,17,6,10,19.0,48.0,20512.0,5,2012,41255,0,0,20223.0,26827.0,2.7464450932811366,0,63.8548
1924,19,29,28,16.8,75.0,10626.0,5,2012,37496,0,0,37496.0,24130.0,10.455917415025509,1,61.657
1925,19,13,1,13.4,68.0,21827.0,5,2012,41684,0,0,41684.0,48999.0,2.268334593309588,1,56.45088
1926,13,14,1,19.9,49.0,10816.0,5,2012,39856,0,0,39856.0,48999.0,7.566485404075664,1,65.06549
1927,14,24,29,21.9,31.0,13555.0,5,2012,15165,0,0,15165.0,37496.0,3.041281707249424,1,66.32711
1928,14,28,8,26.1,29.0,7833.0,5,2012,24130,0,0,24130.0,15491.0,9.461389489395916,1,70.78730999999999
1929,15,10,17,18.8,27.0,16054.0,5,2012,26827,0,0,26827.0,15109.0,0.4188806361435172,1,62.69224
1930,15,11,19,20.5,48.0,12073.0,5,2012,36894,0,0,36894.0,72081.0,7.290716897826722,1,65.7826
1931,15,21,0,20.1,45.0,15891.0,5,2012,20248,0,0,20248.0,17892.0,2.988261645124141,0,65.10055
1932,16,20,13,17.8,26.0,31818.0,5,2012,62010,0,0,62010.0,41684.0,2.085724908037975,1,61.58172
1933,18,25,6,14.4,42.0,14825.0,5,2012,28425,0,0,28425.0,20223.0,1.8327519226139195,1,57.94552
1934,19,2,4,12.1,54.0,15253.0,5,2012,21000,0,0,21000.0,19694.0,6.389532954298988,1,54.84766
1935,14,19,2,24.7,40.0,25241.0,5,2012,72081,0,0,72081.0,21000.0,4.125667771855231,1,70.3682
1936,14,11,25,22.3,53.0,12613.0,5,2012,36894,0,0,36894.0,28425.0,2.783162550412747,1,68.48481
1937,15,13,24,20.6,45.0,21920.0,5,2012,41684,0,0,41684.0,15165.0,3.3737853295703264,1,65.7283
1938,15,20,21,24.4,36.0,35877.0,5,2012,62010,0,0,62010.0,20248.0,1.5360541362107039,1,69.61215999999999
1939,16,8,10,23.6,41.0,9304.0,5,2012,15491,0,0,15491.0,26827.0,0.32924660701060876,1,69.13224
1940,17,29,14,21.6,50.0,13915.0,5,2012,37496,0,0,37496.0,39856.0,7.047634869656704,1,67.338
1941,18,4,6,19.1,43.0,16317.0,5,2012,19694,0,0,19694.0,20223.0,5.072244547998545,1,63.75287
1942,19,0,17,20.4,36.0,19643.0,5,2012,47853,0,0,17892.0,15109.0,4.625835062436622,0,64.94656
1943,15,1,28,22.7,35.0,25803.0,5,2012,48999,0,0,48999.0,24130.0,9.295922054513618,1,67.54755
1944,19,6,0,19.4,66.0,16657.0,5,2012,41255,0,0,20223.0,17892.0,1.5129853555048023,0,65.25196
1945,19,2,28,17.4,69.0,8218.0,5,2012,21000,0,0,21000.0,24130.0,5.223106249134511,1,62.41293999999999
1946,14,14,11,16.3,61.0,6870.0,5,2012,19620,0,0,39856.0,36894.0,12.418496080421106,0,60.62357
