,id,section,round,temperature,humidity,attendance,capacity_y,is_next_day_holiday,is_this_day_holiday,kick_off_time_is_night,x,y,屋,晴,曇,雨,home_team_encoded,away_team_encoded
1535,13243,1,1,12.6,28.0,18673.0,26827,0,0,0,35.586826,139.648911,0,1,0,0,10,9
1536,13244,1,1,8.0,60.0,10390.0,15109,0,0,1,35.84972,139.975021,0,1,0,0,17,21
1537,13245,1,2,10.3,50.0,19913.0,28425,0,0,0,34.656662,135.169662,0,0,1,0,25,20
1538,13246,1,2,14.0,32.0,23262.0,37496,0,0,0,35.989033,140.64299,0,0,1,0,29,8
1539,13247,2,1,26.2,75.0,18533.0,19694,0,0,0,38.319134,140.881714,0,1,0,0,4,6
1540,13248,2,1,26.5,76.0,42331.0,62010,0,0,1,35.902477,139.713974,0,1,0,0,20,2
1541,13249,2,1,26.6,82.0,6585.0,22331,0,0,1,33.586304,130.461426,0,0,1,0,26,23
1542,13250,2,1,25.8,83.0,15528.0,20248,0,0,1,34.984898,138.482101,0,0,0,1,21,29
1543,13251,2,1,24.7,72.0,23408.0,41684,0,0,1,37.882988,139.059891,0,0,1,0,13,9
1544,13252,2,1,27.6,69.0,13741.0,47853,0,0,1,34.616272,135.516663,0,1,0,0,0,17
1545,13253,2,2,29.3,62.0,29980.0,72081,0,0,1,35.51012,139.606674,0,1,0,0,19,10
1546,13254,2,2,26.8,89.0,7706.0,15165,0,0,1,34.723106,137.877701,0,0,1,0,24,25
1547,13255,2,2,29.4,64.0,8526.0,15491,0,0,1,35.915684,139.632919,0,1,0,0,8,11
1548,13256,3,1,26.4,52.0,8303.0,20784,0,0,1,38.336769,140.377075,0,0,1,0,9,20
1549,13257,3,2,25.8,82.0,12114.0,15859,0,0,1,35.62075,138.588425,0,0,1,0,23,21
1550,13258,3,2,26.9,83.0,10324.0,15109,0,0,1,35.84972,139.975021,0,1,0,0,17,4
1551,13259,3,2,28.8,60.0,16686.0,26827,0,0,1,35.586826,139.648911,0,1,0,0,10,26
1552,13260,3,2,26.6,86.0,11226.0,15165,0,0,1,34.723106,137.877701,0,1,0,0,24,19
1553,13261,3,2,27.4,75.0,17568.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,6
1554,13262,3,3,28.3,80.0,10602.0,37496,0,0,1,35.989033,140.64299,0,1,0,0,29,13
1555,13263,3,3,28.9,68.0,11982.0,15491,0,0,1,35.915684,139.632919,0,1,0,0,8,2
1556,13264,3,3,27.0,76.0,11615.0,36894,0,0,1,34.439636,132.394974,0,1,0,0,11,0
1557,13265,4,1,26.1,66.0,13644.0,41684,0,0,1,37.882988,139.059891,0,1,0,0,13,23
1558,13266,4,2,29.1,61.0,24293.0,62010,0,0,1,35.902477,139.713974,0,1,0,0,20,10
1559,13267,4,2,26.8,81.0,7887.0,15109,0,0,1,35.84972,139.975021,0,1,0,0,17,11
1560,13268,4,2,27.2,75.0,7104.0,15440,0,0,1,35.470428,139.602768,0,1,0,0,19,9
1561,13269,4,2,27.1,73.0,12845.0,41255,0,0,1,35.084568,137.171265,0,1,0,0,6,29
1562,13270,4,2,28.4,59.0,15244.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,25
1563,13271,4,2,27.9,74.0,8076.0,17892,0,0,1,34.616272,135.516663,0,1,0,0,0,24
1564,13272,4,2,27.1,84.0,4028.0,22331,0,0,1,33.586304,130.461426,0,0,1,0,26,8
1565,13273,4,2,27.4,79.0,11585.0,19694,0,0,1,38.319134,140.881714,0,1,0,0,4,21
1566,13274,5,1,29.8,59.0,14126.0,15859,0,0,1,35.62075,138.588425,0,1,0,0,23,2
1567,13275,5,1,26.5,81.0,13599.0,20248,0,0,1,34.984898,138.482101,0,1,0,0,21,13
1568,13276,5,1,28.7,61.0,19619.0,26827,0,0,1,35.586826,139.648911,0,1,0,0,10,17
1569,13277,5,1,27.2,71.0,14961.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,0
1570,13278,5,2,27.5,80.0,18623.0,51697,1,0,1,34.744198,137.969711,0,1,0,0,24,20
1571,13279,5,2,28.0,79.0,17120.0,37496,1,0,1,35.989033,140.64299,0,1,0,0,29,4
1572,13280,5,2,27.9,73.0,11757.0,20784,1,0,1,38.336769,140.377075,0,1,0,0,9,6
1573,13281,5,2,29.6,64.0,11037.0,15491,1,0,1,35.915684,139.632919,0,1,0,0,8,19
1574,13282,5,3,28.4,72.0,9864.0,36894,0,1,1,34.439636,132.394974,0,0,1,0,11,26
1575,13283,6,1,25.7,69.0,31369.0,62010,0,0,1,35.902477,139.713974,0,0,1,0,20,23
1576,13284,6,1,24.8,77.0,30807.0,54224,0,0,1,35.678047,139.714859,0,0,1,0,17,29
1577,13285,6,1,25.5,70.0,15402.0,72081,0,0,1,35.51012,139.606674,0,0,1,0,19,25
1578,13286,6,1,25.0,71.0,25420.0,41684,0,0,1,37.882988,139.059891,0,1,0,0,13,10
1579,13287,6,1,28.3,66.0,11904.0,20223,0,0,1,35.124908,136.941589,0,1,0,0,6,11
1580,13288,6,1,26.3,67.0,11364.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,24
1581,13289,6,1,27.0,72.0,11254.0,47853,0,0,1,34.616272,135.516663,0,1,0,0,0,21
1582,13290,6,1,21.4,78.0,12018.0,19694,0,0,1,38.319134,140.881714,0,0,1,0,4,8
1583,13291,6,2,26.3,59.0,7004.0,22331,0,0,1,33.586304,130.461426,0,1,0,0,26,9
1584,13292,7,1,16.4,92.0,11025.0,20248,0,0,0,34.984898,138.482101,0,0,0,1,21,26
1585,13293,7,1,19.1,80.0,15688.0,54224,0,0,0,35.678047,139.714859,0,0,1,0,29,19
1586,13294,7,1,18.6,78.0,8441.0,15491,0,0,0,35.915684,139.632919,0,0,1,0,8,17
1587,13295,7,1,15.9,78.0,6893.0,15859,0,0,0,35.62075,138.588425,0,0,0,1,23,25
1588,13296,7,1,17.5,83.0,15030.0,26827,0,0,0,35.586826,139.648911,0,0,0,1,10,4
1589,13297,7,2,14.9,37.0,8551.0,20784,0,0,0,38.336769,140.377075,0,1,0,0,9,0
1590,13298,7,2,13.3,52.0,33662.0,41684,0,0,0,37.882988,139.059891,0,1,0,0,13,24
1591,13299,7,2,18.6,52.0,18788.0,36894,0,0,0,34.439636,132.394974,0,1,0,0,11,2
1592,13300,7,2,19.1,29.0,42767.0,62010,0,0,0,35.902477,139.713974,0,1,0,0,20,6
1593,13301,8,1,22.6,31.0,12147.0,22331,0,1,0,33.586304,130.461426,0,1,0,0,26,29
1594,13302,8,1,18.6,49.0,10319.0,15109,0,1,0,35.84972,139.975021,0,1,0,0,17,23
1595,13303,8,1,15.4,56.0,10502.0,28425,0,1,0,34.656662,135.169662,0,1,0,0,25,8
1596,13304,8,1,18.4,31.0,9014.0,17892,0,1,0,34.616272,135.516663,0,1,0,0,0,13
1597,13305,8,1,15.8,38.0,18456.0,19694,0,1,0,38.319134,140.881714,0,1,0,0,4,20
1598,13306,8,1,19.7,34.0,33436.0,72081,0,1,0,35.51012,139.606674,0,1,0,0,19,21
1599,13307,8,1,15.7,48.0,17052.0,21000,0,1,1,34.812466,135.540421,0,1,0,0,2,9
1600,13308,8,1,14.5,35.0,11319.0,15165,0,1,1,34.723106,137.877701,0,1,0,0,24,11
1601,13309,8,1,13.8,44.0,14556.0,20223,0,1,1,35.124908,136.941589,0,1,0,0,6,10
1602,13310,9,1,18.1,36.0,15859.0,19694,1,1,0,38.319134,140.881714,0,1,0,0,4,26
1603,13311,9,1,18.2,55.0,47056.0,62010,1,1,0,35.902477,139.713974,0,0,1,0,20,19
1604,13312,9,1,18.9,63.0,18449.0,26827,1,1,0,35.586826,139.648911,0,0,1,0,10,24
1605,13313,9,1,20.1,33.0,12056.0,15859,1,1,0,35.62075,138.588425,0,0,1,0,23,8
1606,13314,9,1,16.3,46.0,30610.0,41684,1,1,0,37.882988,139.059891,0,0,1,0,13,25
1607,13315,9,1,19.3,56.0,18847.0,20248,1,1,0,34.984898,138.482101,0,0,1,0,21,11
1608,13316,9,1,19.3,33.0,10414.0,20784,1,1,0,38.336769,140.377075,0,1,0,0,9,17
1609,13317,9,2,29.6,73.0,11251.0,37496,0,0,1,35.989033,140.64299,0,1,0,0,29,0
1610,13318,9,2,30.3,69.0,15951.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,6
1611,13319,1,1,24.3,65.0,12481.0,36894,0,0,0,34.439636,132.394974,0,1,0,0,11,23
1612,13320,1,1,24.3,45.0,8960.0,15165,0,0,0,34.723106,137.877701,0,1,0,0,24,9
1613,13321,1,1,23.1,47.0,10364.0,28425,0,0,0,34.656662,135.169662,0,1,0,0,25,10
1614,13322,1,1,17.3,96.0,9094.0,15491,0,0,0,35.915684,139.632919,0,0,1,0,8,13
1615,13323,1,1,22.8,50.0,11559.0,20223,0,0,0,35.124908,136.941589,0,1,0,0,6,21
1616,13324,1,1,17.8,87.0,24222.0,54224,0,0,1,35.678047,139.714859,0,0,0,1,17,20
1617,13325,1,1,16.7,90.0,13520.0,72081,0,0,0,35.51012,139.606674,0,0,0,1,19,26
1618,13326,1,1,20.4,61.0,11576.0,17892,0,0,1,34.616272,135.516663,0,1,0,0,0,4
1619,13327,1,2,27.4,76.0,13298.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,2
1620,13328,1,1,21.4,37.0,11544.0,19694,0,0,0,38.319134,140.881714,0,1,0,0,4,24
1621,13329,1,1,27.6,18.0,14350.0,20248,0,0,0,34.984898,138.482101,0,1,0,0,21,25
1622,13330,1,1,22.8,21.0,17004.0,36894,0,0,0,34.439636,132.394974,0,1,0,0,11,19
1623,13331,1,1,18.6,45.0,7435.0,20784,0,0,0,38.336769,140.377075,0,0,1,0,9,8
1624,13332,1,1,18.4,53.0,25312.0,41684,0,0,0,37.882988,139.059891,0,0,1,0,13,17
1625,13333,1,2,26.2,12.0,14075.0,15859,0,0,0,35.62075,138.588425,0,1,0,0,23,6
1626,13334,1,2,23.7,20.0,31571.0,62010,0,0,0,35.902477,139.713974,0,1,0,0,20,0
1627,13335,1,2,23.7,25.0,18403.0,22331,0,0,0,33.586304,130.461426,0,1,0,0,26,2
1628,13336,1,2,22.6,21.0,19643.0,26827,0,0,1,35.586826,139.648911,0,1,0,0,10,29
1629,13337,1,1,21.2,71.0,7712.0,17892,0,0,1,34.616272,135.516663,0,1,0,0,0,10
1630,13338,1,2,26.0,53.0,12372.0,15165,0,0,0,34.723106,137.877701,0,1,0,0,24,26
1631,13339,1,2,26.0,62.0,17751.0,72081,0,0,0,35.51012,139.606674,0,1,0,0,19,23
1632,13340,1,2,26.1,58.0,37521.0,62010,0,0,1,35.902477,139.713974,0,1,0,0,20,29
1633,13341,1,2,23.4,64.0,21506.0,41255,0,0,1,35.084568,137.171265,0,1,0,0,6,17
1634,13342,1,2,23.7,73.0,15978.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,13
1635,13343,1,2,21.6,73.0,15520.0,28425,0,0,1,34.656662,135.169662,0,0,1,0,25,11
1636,13344,1,3,14.8,82.0,18008.0,20784,0,0,0,38.336769,140.377075,0,0,1,0,9,4
1637,13345,1,3,16.4,82.0,6668.0,15491,0,0,1,35.915684,139.632919,0,0,0,1,8,21
1638,13346,1,1,20.2,83.0,25272.0,62010,0,0,0,35.902477,139.713974,0,0,0,1,20,13
1639,13347,1,1,21.1,89.0,6855.0,15109,0,0,0,35.84972,139.975021,0,0,0,1,17,25
1640,13348,1,1,20.3,86.0,12678.0,20248,0,0,0,34.984898,138.482101,0,0,0,1,21,24
1641,13349,1,1,17.4,80.0,15181.0,19694,0,0,0,38.319134,140.881714,0,0,1,0,4,19
1642,13350,1,1,19.3,80.0,7582.0,15859,0,0,1,35.62075,138.588425,0,0,0,1,23,9
1643,13351,1,2,20.3,93.0,5351.0,17892,0,0,0,34.616272,135.516663,0,0,0,1,0,8
1644,13352,1,2,19.1,82.0,14056.0,26827,0,0,1,35.586826,139.648911,0,0,0,1,10,2
1645,13353,1,2,23.8,91.0,11132.0,41255,0,0,1,35.084568,137.171265,1,0,0,0,6,26
1646,13354,1,2,16.9,89.0,8049.0,36894,0,0,1,34.439636,132.394974,0,0,0,1,11,29
1647,13355,1,1,25.1,59.0,22196.0,41684,0,0,0,37.882988,139.059891,0,1,0,0,13,11
1648,13356,1,1,28.9,65.0,17597.0,72081,0,0,0,35.51012,139.606674,0,0,0,1,19,17
1649,13357,1,1,24.9,78.0,12067.0,15165,0,0,0,34.723106,137.877701,0,0,1,0,24,6
1650,13358,1,1,22.4,87.0,6202.0,22331,0,0,0,33.586304,130.461426,0,0,0,1,26,0
1651,13359,1,1,26.3,58.0,11012.0,20784,0,0,1,38.336769,140.377075,0,1,0,0,9,29
1652,13360,1,1,23.9,74.0,13111.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,23
1653,13361,1,1,22.8,72.0,13034.0,28425,0,0,1,34.656662,135.169662,0,0,1,0,25,4
1654,13362,1,1,23.1,71.0,12221.0,15491,0,0,1,35.915684,139.632919,0,0,1,0,8,20
1655,13363,1,1,23.2,65.0,16315.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,21
1656,13364,1,1,21.8,48.0,14519.0,19694,0,0,0,38.319134,140.881714,0,1,0,0,4,2
1657,13365,1,1,19.2,72.0,7810.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,23
1658,13366,1,1,22.2,50.0,7003.0,15491,0,0,1,35.915684,139.632919,0,1,0,0,8,10
1659,13367,1,1,19.2,68.0,7803.0,15109,0,0,1,35.84972,139.975021,0,0,1,0,17,24
1660,13368,1,1,21.9,67.0,10745.0,20248,0,0,1,34.984898,138.482101,0,0,1,0,21,9
1661,13369,1,1,22.0,75.0,6793.0,20223,0,0,1,35.124908,136.941589,0,0,1,0,6,13
1662,13370,1,1,24.1,49.0,9098.0,17892,0,0,1,34.616272,135.516663,0,0,1,0,0,19
1663,13371,1,1,22.6,60.0,6151.0,28425,0,0,1,34.656662,135.169662,0,0,1,0,25,26
1664,13372,1,1,20.3,83.0,13707.0,36894,0,0,1,34.439636,132.394974,0,0,1,0,11,20
1665,13373,1,1,21.2,79.0,31921.0,62010,0,0,1,35.902477,139.713974,0,0,0,1,20,21
1666,13374,1,1,23.3,81.0,18001.0,21000,0,0,1,34.812466,135.540421,0,0,0,1,2,19
1667,13375,1,1,20.6,83.0,8402.0,15859,0,0,1,35.62075,138.588425,0,0,1,0,23,0
1668,13376,1,1,19.4,84.0,6587.0,20784,0,0,1,38.336769,140.377075,0,1,0,0,9,25
1669,13377,1,1,19.0,88.0,11830.0,37496,0,0,1,35.989033,140.64299,0,0,0,1,29,24
1670,13378,1,1,20.3,83.0,13605.0,26827,0,0,1,35.586826,139.648911,0,0,0,1,10,11
1671,13379,1,1,21.1,69.0,23602.0,41684,0,0,1,37.882988,139.059891,0,1,0,0,13,4
1672,13380,1,1,21.3,91.0,8345.0,20223,0,0,1,35.124908,136.941589,0,0,1,0,6,8
1673,13381,1,1,20.8,94.0,6087.0,22331,0,0,1,33.586304,130.461426,0,0,0,1,26,17
1674,13382,1,1,31.8,41.0,11356.0,19694,0,0,0,38.319134,140.881714,0,1,0,0,4,23
1675,13383,1,1,27.4,72.0,20240.0,62010,0,0,1,35.902477,139.713974,0,1,0,0,20,26
1676,13384,1,1,26.2,80.0,9882.0,15109,0,0,1,35.84972,139.975021,0,1,0,0,17,2
1677,13385,1,1,27.4,71.0,12217.0,20248,0,0,1,34.984898,138.482101,0,1,0,0,21,10
1678,13386,1,1,25.6,78.0,6386.0,15165,0,0,1,34.723106,137.877701,0,1,0,0,24,8
1679,13387,1,1,26.5,81.0,7875.0,17892,0,0,1,34.616272,135.516663,0,0,1,0,0,6
1680,13388,1,1,25.6,78.0,9705.0,28425,0,0,1,34.656662,135.169662,0,0,1,0,25,29
1681,13389,1,1,24.9,88.0,7593.0,36894,0,0,1,34.439636,132.394974,0,0,1,0,11,9
1682,13390,1,1,28.4,63.0,8019.0,15440,0,0,1,35.470428,139.602768,0,1,0,0,19,13
1683,13391,1,1,19.5,81.0,17409.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,10
1684,13392,1,1,27.3,62.0,10450.0,15859,0,0,1,35.62075,138.588425,0,1,0,0,23,17
1685,13393,1,1,19.4,65.0,24947.0,41684,0,0,1,37.882988,139.059891,0,0,1,0,13,0
1686,13394,1,1,27.7,86.0,28515.0,41255,0,0,1,35.084568,137.171265,1,0,0,0,6,20
1687,13395,1,1,26.4,78.0,5865.0,22331,0,0,1,33.586304,130.461426,0,0,1,0,26,24
1688,13396,1,2,29.4,58.0,16845.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,11
1689,13397,1,2,25.6,87.0,13081.0,20248,0,0,1,34.984898,138.482101,0,1,0,0,21,4
1690,13398,1,2,18.6,92.0,7667.0,20784,0,0,1,38.336769,140.377075,0,0,0,1,9,19
1691,13399,1,2,22.9,83.0,5627.0,15491,0,0,1,35.915684,139.632919,0,0,1,0,8,25
1692,13400,1,1,23.4,72.0,10461.0,20784,0,0,1,38.336769,140.377075,0,0,1,0,9,13
1693,13401,1,1,25.3,77.0,20047.0,26827,0,0,1,35.586826,139.648911,0,0,0,1,10,20
1694,13402,1,1,25.6,85.0,21214.0,72081,0,0,1,35.51012,139.606674,0,0,1,0,19,8
1695,13403,1,1,25.4,89.0,13515.0,15165,0,0,1,34.723106,137.877701,0,0,1,0,24,2
1696,13404,1,1,28.1,66.0,9231.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,23
1697,13405,1,1,26.5,85.0,16816.0,36894,0,0,1,34.439636,132.394974,0,1,0,0,11,21
1698,13406,1,2,29.4,63.0,28039.0,47853,0,0,1,34.616272,135.516663,0,1,0,0,0,29
1699,13407,1,2,21.4,76.0,15315.0,19694,0,0,1,38.319134,140.881714,0,0,1,0,4,17
1700,13408,1,2,27.9,74.0,19421.0,22331,0,0,1,33.586304,130.461426,0,1,0,0,26,6
1701,13409,2,1,27.5,83.0,13139.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,9
1702,13410,2,1,28.7,69.0,11193.0,15859,0,0,1,35.62075,138.588425,0,0,1,0,23,11
1703,13411,2,1,27.8,76.0,32231.0,62010,0,0,1,35.902477,139.713974,0,0,1,0,20,25
1704,13412,2,1,28.7,81.0,11051.0,15109,0,0,1,35.84972,139.975021,0,0,1,0,17,19
1705,13413,2,1,29.1,71.0,15781.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,0
1706,13414,2,1,29.0,68.0,37830.0,41684,0,0,1,37.882988,139.059891,0,1,0,0,13,21
1707,13415,2,2,30.0,59.0,13389.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,26
1708,13416,2,2,25.8,80.0,9979.0,15491,0,0,1,35.915684,139.632919,0,0,0,1,8,4
1709,13417,2,2,30.4,58.0,14230.0,20223,0,0,1,35.124908,136.941589,0,1,0,0,6,24
1710,13418,2,1,27.3,87.0,16768.0,20248,0,0,1,34.984898,138.482101,0,0,1,0,21,8
1711,13419,2,1,27.2,82.0,19224.0,19694,0,0,1,38.319134,140.881714,0,1,0,0,4,29
1712,13420,2,1,26.9,79.0,7940.0,20784,0,0,1,38.336769,140.377075,0,1,0,0,9,23
1713,13421,2,1,30.8,65.0,37172.0,47853,0,0,1,34.616272,135.516663,0,1,0,0,0,2
1714,13422,2,1,28.8,79.0,13930.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,19
1715,13423,2,1,30.4,73.0,7099.0,13800,0,0,1,34.377728,132.424332,0,1,0,0,11,6
1716,13424,2,2,29.6,69.0,37375.0,41684,0,0,1,37.882988,139.059891,0,1,0,0,13,20
1717,13425,2,2,27.6,84.0,12472.0,15165,0,0,1,34.723106,137.877701,0,1,0,0,24,17
1718,13426,2,2,26.0,79.0,9581.0,22331,0,0,1,33.586304,130.461426,0,0,1,0,26,10
1719,13427,2,1,24.8,64.0,21589.0,54224,0,0,1,35.678047,139.714859,0,0,1,0,23,20
1720,13428,2,1,23.9,93.0,12119.0,21000,0,0,1,34.812466,135.540421,0,0,0,1,2,10
1721,13429,2,1,23.7,83.0,16237.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,11
1722,13430,2,1,24.3,70.0,12823.0,20248,0,0,1,34.984898,138.482101,0,0,1,0,21,0
1723,13431,2,1,23.9,81.0,7730.0,15491,0,0,1,35.915684,139.632919,0,0,0,1,8,9
1724,13432,2,1,23.4,85.0,8470.0,15109,0,0,1,35.84972,139.975021,0,0,1,0,17,26
1725,13433,2,1,23.3,82.0,24518.0,72081,0,0,1,35.51012,139.606674,0,0,1,0,19,24
1726,13434,2,1,23.4,92.0,13365.0,20223,0,0,1,35.124908,136.941589,0,0,0,1,6,4
1727,13435,2,1,26.4,64.0,11340.0,28425,0,0,1,34.656662,135.169662,1,0,0,0,25,13
1728,13436,2,1,25.1,80.0,6942.0,20784,0,0,1,38.336769,140.377075,0,0,1,0,9,21
1729,13437,2,1,27.6,75.0,27947.0,62010,0,0,1,35.902477,139.713974,0,0,1,0,20,11
1730,13438,2,1,26.9,82.0,19754.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,6
1731,13439,2,1,26.9,70.0,11959.0,15859,0,0,1,35.62075,138.588425,0,0,1,0,23,29
1732,13440,2,1,26.5,68.0,18175.0,41684,0,0,1,37.882988,139.059891,0,0,1,0,13,8
1733,13441,2,1,25.6,89.0,8693.0,15165,0,0,1,34.723106,137.877701,0,0,1,0,24,4
1734,13442,2,1,29.4,71.0,12635.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,17
1735,13443,2,1,25.6,91.0,6119.0,22331,0,0,1,33.586304,130.461426,0,0,1,0,26,25
1736,13444,2,1,26.3,88.0,10480.0,15440,0,0,1,35.470428,139.602768,0,0,1,0,19,0
1737,13445,2,1,23.3,77.0,19087.0,19694,0,0,1,38.319134,140.881714,0,1,0,0,4,9
1738,13446,2,1,24.5,75.0,10013.0,15491,0,0,1,35.915684,139.632919,0,0,1,0,8,24
1739,13447,2,1,26.4,76.0,17162.0,20248,0,0,1,34.984898,138.482101,0,1,0,0,21,19
1740,13448,2,1,26.2,86.0,14852.0,36894,0,0,1,34.439636,132.394974,0,0,1,0,11,13
1741,13449,2,2,25.3,82.0,10703.0,15109,0,0,1,35.84972,139.975021,0,1,0,0,17,10
1742,13450,2,2,28.9,62.0,26248.0,47853,0,0,1,34.616272,135.516663,0,1,0,0,0,20
1743,13451,2,2,28.8,72.0,17177.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,2
1744,13452,2,2,23.8,88.0,13434.0,37496,0,0,1,35.989033,140.64299,0,1,0,0,29,26
1745,13453,2,2,26.9,72.0,19061.0,41255,0,0,1,35.084568,137.171265,0,0,1,0,6,23
1746,13454,2,1,27.3,83.0,10914.0,15109,0,0,1,35.84972,139.975021,0,1,0,0,17,6
1747,13455,2,1,23.7,73.0,25819.0,41684,0,0,1,37.882988,139.059891,0,0,1,0,13,29
1748,13456,2,1,25.6,87.0,30516.0,51697,0,0,1,34.744198,137.969711,0,1,0,0,24,21
1749,13457,2,1,28.3,76.0,15106.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,8
1750,13458,2,1,28.1,81.0,20160.0,47853,0,0,1,34.616272,135.516663,0,1,0,0,0,11
1751,13459,2,1,28.3,81.0,15818.0,22331,0,0,1,33.586304,130.461426,0,0,1,0,26,19
1752,13460,2,2,27.9,71.0,27709.0,62010,0,0,1,35.902477,139.713974,0,1,0,0,20,9
1753,13461,2,2,28.4,61.0,14918.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,25
1754,13462,2,2,27.0,65.0,11176.0,15859,0,0,1,35.62075,138.588425,0,1,0,0,23,4
1755,13463,2,1,26.4,82.0,16046.0,19694,0,0,1,38.319134,140.881714,0,0,1,0,4,13
1756,13464,2,1,25.5,87.0,10333.0,20784,0,0,1,38.336769,140.377075,0,0,1,0,9,10
1757,13465,2,1,24.6,85.0,9100.0,15859,0,0,1,35.62075,138.588425,0,0,1,0,23,26
1758,13466,2,1,28.3,79.0,21524.0,51697,0,0,0,34.744198,137.969711,0,0,1,0,21,20
1759,13467,2,1,25.9,81.0,14253.0,35910,0,0,1,34.679955,135.077774,0,0,1,0,25,17
1760,13468,2,1,24.6,93.0,11894.0,36894,0,0,1,34.439636,132.394974,0,0,0,1,11,24
1761,13469,2,2,27.6,81.0,22258.0,37496,1,0,1,35.989033,140.64299,0,1,0,0,29,6
1762,13470,2,2,27.4,73.0,9781.0,15002,1,0,1,36.166973,139.404068,0,1,0,0,8,0
1763,13471,2,2,28.9,67.0,37725.0,72081,1,0,1,35.51012,139.606674,0,1,0,0,19,2
1764,13472,2,1,25.6,26.0,15987.0,20223,0,1,0,35.124908,136.941589,0,1,0,0,6,25
1765,13473,2,1,21.4,42.0,10609.0,17892,0,1,1,34.616272,135.516663,0,1,0,0,0,9
1766,13474,2,2,20.9,54.0,25061.0,37496,0,0,1,35.989033,140.64299,0,1,0,0,29,20
1767,13475,2,2,20.6,53.0,20973.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,21
1768,13476,2,2,24.5,31.0,23204.0,72081,0,0,0,35.51012,139.606674,0,1,0,0,19,4
1769,13477,2,2,20.6,70.0,9251.0,15165,0,0,1,34.723106,137.877701,0,1,0,0,24,13
1770,13478,2,2,20.1,53.0,19882.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,23
1771,13479,2,3,23.1,46.0,10875.0,15109,0,0,0,35.84972,139.975021,0,1,0,0,17,8
1772,13480,2,3,24.5,52.0,12540.0,22331,0,0,1,33.586304,130.461426,0,1,0,0,26,11
1773,13481,2,1,17.1,51.0,7475.0,20784,0,0,0,38.336769,140.377075,0,0,1,0,9,24
1774,13482,2,1,22.2,53.0,7214.0,15491,0,0,1,35.915684,139.632919,0,0,1,0,8,26
1775,13483,2,1,23.2,38.0,11377.0,15859,0,0,0,35.62075,138.588425,0,1,0,0,23,10
1776,13484,2,1,17.8,43.0,24439.0,41684,0,0,0,37.882988,139.059891,0,0,1,0,13,19
1777,13485,2,1,22.9,48.0,12706.0,36894,0,0,0,34.439636,132.394974,0,1,0,0,11,25
1778,13486,2,2,16.9,54.0,16407.0,19694,0,0,0,38.319134,140.881714,0,0,1,0,4,0
1779,13487,2,2,19.9,50.0,21466.0,37496,0,0,0,35.989033,140.64299,0,0,1,0,29,17
1780,13488,2,2,22.6,41.0,20181.0,20248,0,0,0,34.984898,138.482101,0,0,1,0,21,6
1781,13489,2,2,18.6,53.0,20053.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,20
1782,13490,2,1,21.3,84.0,34654.0,62010,0,0,1,35.902477,139.713974,0,0,1,0,20,8
1783,13491,2,1,25.4,77.0,20174.0,72081,0,0,0,35.51012,139.606674,0,0,1,0,19,11
1784,13492,2,1,23.4,92.0,8313.0,15165,0,0,0,34.723106,137.877701,0,0,0,1,24,29
1785,13493,2,1,21.2,90.0,17481.0,20223,0,0,1,35.124908,136.941589,0,0,0,1,6,2
1786,13494,2,1,23.3,76.0,7501.0,17892,0,0,0,34.616272,135.516663,0,0,0,1,0,23
1787,13495,2,1,24.0,76.0,12706.0,28425,0,0,1,34.656662,135.169662,1,0,0,0,25,21
1788,13496,2,1,21.2,65.0,7191.0,22331,0,0,1,33.586304,130.461426,0,0,1,0,26,4
1789,13497,2,2,27.5,47.0,10361.0,15109,0,0,0,35.84972,139.975021,0,1,0,0,17,9
1790,13498,2,2,27.6,29.0,16903.0,26827,0,0,0,35.586826,139.648911,0,1,0,0,10,13
1791,13499,3,1,20.1,87.0,15224.0,19694,0,0,0,38.319134,140.881714,0,0,0,1,4,10
