,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity_y,address
1660,13368,2011-06-15,19,第15節,第1日,清水,山形,アウトソーシングスタジアム日本平,曇,21.9,67.0,スカパー/e2/スカパー光,10745.0,20248,静岡県静岡市清水区村松3880−1
1661,13369,2011-06-15,19,第15節,第1日,名古屋,新潟,名古屋市瑞穂陸上競技場,曇,22.0,75.0,スカパー/e2/スカパー光/BS,6793.0,20223,愛知県名古屋市瑞穂区山下通5-1
1662,13370,2011-06-15,19,第15節,第1日,C大阪,横浜FM,キンチョウスタジアム,曇,24.1,49.0,スカパー/e2/スカパー光/ひかりTV,9098.0,17892,大阪府大阪市東住吉区長居公園1-1
1663,13371,2011-06-15,19,第15節,第1日,神戸,福岡,ホームズスタジアム神戸,曇,22.6,60.0,スカパー/e2/スカパー光,6151.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2
1664,13372,2011-06-15,19,第15節,第1日,広島,浦和,広島ビッグアーチ,曇,20.3,83.0,スカパー/e2/スカパー光,13707.0,36894,広島県広島市安佐南区大塚西5丁目1−1
1665,13373,2011-06-18,18,第16節,第1日,浦和,清水,埼玉スタジアム2002,雨,21.2,79.0,スカパー/e2/スカパー光,31921.0,62010,埼玉県さいたま市緑区美園2丁目1
1666,13374,2011-06-18,18,第16節,第1日,G大阪,横浜FM,万博記念競技場,雨,23.3,81.0,スカパー/e2/スカパー光,18001.0,21000,大阪府吹田市千里万博公園5-2
1667,13375,2011-06-18,18,第16節,第1日,甲府,C大阪,山梨中銀スタジアム,曇,20.6,83.0,スカパー/e2/スカパー光/ひかりTV,8402.0,15859,山梨県甲府市小瀬町840
1668,13376,2011-06-18,19,第16節,第1日,山形,神戸,NDソフトスタジアム山形,晴,19.4,84.0,スカパー/スカパー光/e2(フジテレビONE),6587.0,20784,山形県天童市山王1−1
1669,13377,2011-06-18,19,第16節,第1日,鹿島,磐田,県立カシマサッカースタジアム,雨のち曇,19.0,88.0,スカパー/e2/スカパー光/BS,11830.0,37496,茨城県鹿嶋市神向寺後山26-2
1670,13378,2011-06-18,19,第16節,第1日,川崎F,広島,等々力陸上競技場,雨のち曇,20.3,83.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,13605.0,26827,神奈川県川崎市中原区等々力1-1
1671,13379,2011-06-18,19,第16節,第1日,新潟,仙台,東北電力ビッグスワンスタジアム,晴,21.1,69.0,スカパー/e2/スカパー光,23602.0,41684,新潟県新潟市中央区清五郎67-12
1672,13380,2011-06-18,19,第16節,第1日,名古屋,大宮,名古屋市瑞穂陸上競技場,曇のち雨,21.3,91.0,スカパー/e2/スカパー光(J sports Plus)/名古屋テレビ(録),8345.0,20223,愛知県名古屋市瑞穂区山下通5-1
1673,13381,2011-06-18,19,第16節,第1日,福岡,柏,レベルファイブスタジアム,雨,20.8,94.0,スカパー/e2/スカパー光,6087.0,22331,福岡県福岡市博多区東平尾公園2-1-1
1674,13382,2011-06-22,14,第17節,第1日,仙台,甲府,ユアテックスタジアム仙台,晴,31.8,41.0,スカパー/e2/スカパー光,11356.0,19694,宮城県仙台市泉区七北田字柳78
1675,13383,2011-06-22,19,第17節,第1日,浦和,福岡,埼玉スタジアム2002,晴,27.4,72.0,スカパー/e2/スカパー光/BS/テレ玉,20240.0,62010,埼玉県さいたま市緑区美園2丁目1
1676,13384,2011-06-22,19,第17節,第1日,柏,G大阪,日立柏サッカー場,晴,26.2,80.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,9882.0,15109,千葉県柏市日立台1-2-50
1677,13385,2011-06-22,19,第17節,第1日,清水,川崎F,アウトソーシングスタジアム日本平,晴,27.4,71.0,スカパー/e2/スカパー光(J sports Plus),12217.0,20248,静岡県静岡市清水区村松3880−1
1678,13386,2011-06-22,19,第17節,第1日,磐田,大宮,ヤマハスタジアム(磐田),晴,25.6,78.0,スカパー/e2/スカパー光/ひかりTV,6386.0,15165,静岡県磐田市新貝2500
1679,13387,2011-06-22,19,第17節,第1日,C大阪,名古屋,キンチョウスタジアム,曇,26.5,81.0,スカパー/e2/スカパー光,7875.0,17892,大阪府大阪市東住吉区長居公園1-1
1680,13388,2011-06-22,19,第17節,第1日,神戸,鹿島,ホームズスタジアム神戸,曇,25.6,78.0,スカパー/e2/スカパー光,9705.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2
1681,13389,2011-06-22,19,第17節,第1日,広島,山形,広島ビッグアーチ,曇,24.9,88.0,スカパー/e2/スカパー光,7593.0,36894,広島県広島市安佐南区大塚西5丁目1−1
1682,13390,2011-06-22,19,第17節,第1日,横浜FM,新潟,ニッパツ三ツ沢球技場,晴,28.4,63.0,スカパー/e2/スカパー光/ひかりTV,8019.0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1
1683,13391,2011-06-25,18,第18節,第1日,鹿島,川崎F,県立カシマサッカースタジアム,曇,19.5,81.0,スカパー/e2/スカパー光,17409.0,37496,茨城県鹿嶋市神向寺後山26-2
1684,13392,2011-06-25,19,第18節,第1日,甲府,柏,山梨中銀スタジアム,晴,27.3,62.0,スカパー/e2/スカパー光/BS/ひかりTV,10450.0,15859,山梨県甲府市小瀬町840
1685,13393,2011-06-25,19,第18節,第1日,新潟,C大阪,東北電力ビッグスワンスタジアム,曇,19.4,65.0,スカパー/e2/スカパー光,24947.0,41684,新潟県新潟市中央区清五郎67-12
1686,13394,2011-06-25,19,第18節,第1日,名古屋,浦和,豊田スタジアム,屋内,27.7,86.0,スカパー/e2/スカパー光,28515.0,41255,愛知県豊田市千石町7-2
1687,13395,2011-06-25,19,第18節,第1日,福岡,磐田,レベルファイブスタジアム,曇,26.4,78.0,スカパー/e2/スカパー光,5865.0,22331,福岡県福岡市博多区東平尾公園2-1-1
1688,13396,2011-06-26,18,第18節,第2日,G大阪,広島,万博記念競技場,曇,29.4,58.0,スカパー/e2/スカパー光/ひかりTV,16845.0,21000,大阪府吹田市千里万博公園5-2
1689,13397,2011-06-26,18,第18節,第2日,清水,仙台,アウトソーシングスタジアム日本平,晴,25.6,87.0,スカパー/e2/スカパー光,13081.0,20248,静岡県静岡市清水区村松3880−1
1690,13398,2011-06-26,19,第18節,第2日,山形,横浜FM,NDソフトスタジアム山形,雨,18.6,92.0,スカパー/e2/スカパー光,7667.0,20784,山形県天童市山王1−1
1691,13399,2011-06-26,19,第18節,第2日,大宮,神戸,NACK5スタジアム大宮,曇,22.9,83.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,5627.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
1692,13400,2011-07-30,19,第19節,第1日,山形,新潟,NDソフトスタジアム山形,曇,23.4,72.0,スカパー/e2/スカパー光,10461.0,20784,山形県天童市山王1−1
1693,13401,2011-07-30,19,第19節,第1日,川崎F,浦和,等々力陸上競技場,雨,25.3,77.0,スカパー/e2/スカパー光,20047.0,26827,神奈川県川崎市中原区等々力1-1
1694,13402,2011-07-30,19,第19節,第1日,横浜FM,大宮,日産スタジアム,曇のち雨,25.6,85.0,スカパー/e2/スカパー光,21214.0,72081,神奈川県横浜市港北区小机町3300
1695,13403,2011-07-30,19,第19節,第1日,磐田,G大阪,ヤマハスタジアム(磐田),曇,25.4,89.0,スカパー/e2/スカパー光/BS,13515.0,15165,静岡県磐田市新貝2500
1696,13404,2011-07-30,19,第19節,第1日,神戸,甲府,ホームズスタジアム神戸,晴のち雨,28.1,66.0,スカパー/スカパー光/e2(フジテレビTWO),9231.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2
1697,13405,2011-07-30,19,第19節,第1日,広島,清水,広島ビッグアーチ,晴,26.5,85.0,スカパー/e2/スカパー光,16816.0,36894,広島県広島市安佐南区大塚西5丁目1−1
1698,13406,2011-07-31,18,第19節,第2日,C大阪,鹿島,大阪長居スタジアム,晴のち雨,29.4,63.0,スカパー/e2/スカパー光,28039.0,47853,大阪府大阪市東住吉区長居公園1-1
1699,13407,2011-07-31,19,第19節,第2日,仙台,柏,ユアテックスタジアム仙台,曇,21.4,76.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,15315.0,19694,宮城県仙台市泉区七北田字柳78
1700,13408,2011-07-31,19,第19節,第2日,福岡,名古屋,レベルファイブスタジアム,晴,27.9,74.0,スカパー/e2/スカパー光,19421.0,22331,福岡県福岡市博多区東平尾公園2-1-1
1701,13409,2011-08-06,18,第20節,第1日,鹿島,山形,県立カシマサッカースタジアム,曇,27.5,83.0,スカパー/e2/スカパー光,13139.0,37496,茨城県鹿嶋市神向寺後山26-2
1702,13410,2011-08-06,18,第20節,第1日,甲府,広島,山梨中銀スタジアム,曇,28.7,69.0,スカパー/e2/スカパー光,11193.0,15859,山梨県甲府市小瀬町840
1703,13411,2011-08-06,19,第20節,第1日,浦和,神戸,埼玉スタジアム2002,曇,27.8,76.0,スカパー/e2/スカパー光/BS/テレ玉,32231.0,62010,埼玉県さいたま市緑区美園2丁目1
1704,13412,2011-08-06,19,第20節,第1日,柏,横浜FM,日立柏サッカー場,曇,28.7,81.0,スカパー/e2/スカパー光(J sports Plus),11051.0,15109,千葉県柏市日立台1-2-50
1705,13413,2011-08-06,19,第20節,第1日,川崎F,C大阪,等々力陸上競技場,曇,29.1,71.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),15781.0,26827,神奈川県川崎市中原区等々力1-1
1706,13414,2011-08-06,19,第20節,第1日,新潟,清水,東北電力ビッグスワンスタジアム,晴,29.0,68.0,スカパー/e2/スカパー光,37830.0,41684,新潟県新潟市中央区清五郎67-12
1707,13415,2011-08-07,18,第20節,第2日,G大阪,福岡,万博記念競技場,晴,30.0,59.0,スカパー/e2/スカパー光,13389.0,21000,大阪府吹田市千里万博公園5-2
1708,13416,2011-08-07,19,第20節,第2日,大宮,仙台,NACK5スタジアム大宮,雨,25.8,80.0,スカパー/e2/スカパー光/テレ玉,9979.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
1709,13417,2011-08-07,19,第20節,第2日,名古屋,磐田,名古屋市瑞穂陸上競技場,晴,30.4,58.0,スカパー/e2/スカパー光,14230.0,20223,愛知県名古屋市瑞穂区山下通5-1
1710,13418,2011-08-13,18,第21節,第1日,清水,大宮,アウトソーシングスタジアム日本平,曇,27.3,87.0,スカパー/e2/スカパー光,16768.0,20248,静岡県静岡市清水区村松3880−1
1711,13419,2011-08-13,19,第21節,第1日,仙台,鹿島,ユアテックスタジアム仙台,晴,27.2,82.0,スカパー/e2/スカパー光/BS/ひかりTV,19224.0,19694,宮城県仙台市泉区七北田字柳78
1712,13420,2011-08-13,19,第21節,第1日,山形,甲府,NDソフトスタジアム山形,晴,26.9,79.0,スカパー/e2/スカパー光,7940.0,20784,山形県天童市山王1−1
1713,13421,2011-08-13,19,第21節,第1日,C大阪,G大阪,大阪長居スタジアム,晴,30.8,65.0,スカパー/e2/スカパー光/関西テレビ(録),37172.0,47853,大阪府大阪市東住吉区長居公園1-1
1714,13422,2011-08-13,19,第21節,第1日,神戸,横浜FM,ホームズスタジアム神戸,晴,28.8,79.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),13930.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2
1715,13423,2011-08-13,19,第21節,第1日,広島,名古屋,コカ・コーラウエスト広島スタジアム,晴,30.4,73.0,スカパー/e2/スカパー光(J sports Plus),7099.0,13800,広島県広島市西区観音新町2丁目11−124
1716,13424,2011-08-14,18,第21節,第2日,新潟,浦和,東北電力ビッグスワンスタジアム,晴,29.6,69.0,スカパー/e2/スカパー光,37375.0,41684,新潟県新潟市中央区清五郎67-12
1717,13425,2011-08-14,19,第21節,第2日,磐田,柏,ヤマハスタジアム(磐田),晴,27.6,84.0,スカパー/e2/スカパー光/ひかりTV,12472.0,15165,静岡県磐田市新貝2500
1718,13426,2011-08-14,19,第21節,第2日,福岡,川崎F,レベルファイブスタジアム,曇,26.0,79.0,スカパー/e2/スカパー光(J sports Plus),9581.0,22331,福岡県福岡市博多区東平尾公園2-1-1
1719,13427,2011-08-20,18,第22節,第1日,甲府,浦和,国立競技場,曇,24.8,64.0,スカパー/e2/スカパー光,21589.0,54224,東京都新宿区霞ヶ丘町10
1720,13428,2011-08-20,18,第22節,第1日,G大阪,川崎F,万博記念競技場,雨,23.9,93.0,スカパー/e2/スカパー光,12119.0,21000,大阪府吹田市千里万博公園5-2
1721,13429,2011-08-20,18,第22節,第1日,鹿島,広島,県立カシマサッカースタジアム,曇,23.7,83.0,スカパー/e2/スカパー光(J sports Plus),16237.0,37496,茨城県鹿嶋市神向寺後山26-2
1722,13430,2011-08-20,18,第22節,第1日,清水,C大阪,アウトソーシングスタジアム日本平,曇,24.3,70.0,スカパー/e2/スカパー光,12823.0,20248,静岡県静岡市清水区村松3880−1
1723,13431,2011-08-20,19,第22節,第1日,大宮,山形,NACK5スタジアム大宮,雨,23.9,81.0,スカパー/スカパー光/e2(フジテレビTWO),7730.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
1724,13432,2011-08-20,19,第22節,第1日,柏,福岡,日立柏サッカー場,曇のち雨,23.4,85.0,スカパー/スカパー光/e2(フジテレビONE),8470.0,15109,千葉県柏市日立台1-2-50
1725,13433,2011-08-20,19,第22節,第1日,横浜FM,磐田,日産スタジアム,曇のち雨,23.3,82.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),24518.0,72081,神奈川県横浜市港北区小机町3300
1726,13434,2011-08-20,19,第22節,第1日,名古屋,仙台,名古屋市瑞穂陸上競技場,雨,23.4,92.0,スカパー/e2/スカパー光/BS/ひかりTV,13365.0,20223,愛知県名古屋市瑞穂区山下通5-1
1727,13435,2011-08-20,19,第22節,第1日,神戸,新潟,ホームズスタジアム神戸,屋内,26.4,64.0,スカパー/e2/スカパー光,11340.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2
1728,13436,2011-08-24,19,第23節,第1日,山形,清水,NDソフトスタジアム山形,曇,25.1,80.0,スカパー/e2/スカパー光,6942.0,20784,山形県天童市山王1−1
1729,13437,2011-08-24,19,第23節,第1日,浦和,広島,埼玉スタジアム2002,曇,27.6,75.0,スカパー/e2/スカパー光/BS/テレ玉/ひかりTV,27947.0,62010,埼玉県さいたま市緑区美園2丁目1
1730,13438,2011-08-24,19,第23節,第1日,川崎F,名古屋,等々力陸上競技場,曇のち雨,26.9,82.0,スカパー/e2/スカパー光,19754.0,26827,神奈川県川崎市中原区等々力1-1
1731,13439,2011-08-24,19,第23節,第1日,甲府,鹿島,山梨中銀スタジアム,曇のち雨,26.9,70.0,スカパー/e2/スカパー光,11959.0,15859,山梨県甲府市小瀬町840
1732,13440,2011-08-24,19,第23節,第1日,新潟,大宮,東北電力ビッグスワンスタジアム,曇,26.5,68.0,スカパー/e2/スカパー光/ひかりTV,18175.0,41684,新潟県新潟市中央区清五郎67-12
1733,13441,2011-08-24,19,第23節,第1日,磐田,仙台,ヤマハスタジアム(磐田),曇のち雨,25.6,89.0,スカパー/e2/スカパー光,8693.0,15165,静岡県磐田市新貝2500
1734,13442,2011-08-24,19,第23節,第1日,G大阪,柏,万博記念競技場,曇,29.4,71.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,12635.0,21000,大阪府吹田市千里万博公園5-2
1735,13443,2011-08-24,19,第23節,第1日,福岡,神戸,レベルファイブスタジアム,曇,25.6,91.0,スカパー/スカパー光/e2(フジテレビTWO),6119.0,22331,福岡県福岡市博多区東平尾公園2-1-1
1736,13444,2011-08-24,19,第23節,第1日,横浜FM,C大阪,ニッパツ三ツ沢球技場,曇のち雨,26.3,88.0,スカパー/e2/スカパー光(J sports Plus),10480.0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1
1737,13445,2011-08-27,19,第24節,第1日,仙台,山形,ユアテックスタジアム仙台,晴,23.3,77.0,スカパー/e2/スカパー光,19087.0,19694,宮城県仙台市泉区七北田字柳78
1738,13446,2011-08-27,19,第24節,第1日,大宮,磐田,NACK5スタジアム大宮,曇,24.5,75.0,スカパー/e2/スカパー光(J sports Plus)/テレ玉,10013.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
1739,13447,2011-08-27,19,第24節,第1日,清水,横浜FM,アウトソーシングスタジアム日本平,晴,26.4,76.0,スカパー/e2/スカパー光/BS/ひかりTV,17162.0,20248,静岡県静岡市清水区村松3880−1
1740,13448,2011-08-27,19,第24節,第1日,広島,新潟,広島ビッグアーチ,曇のち雨,26.2,86.0,スカパー/e2/スカパー光,14852.0,36894,広島県広島市安佐南区大塚西5丁目1−1
1741,13449,2011-08-28,18,第24節,第2日,柏,川崎F,日立柏サッカー場,晴,25.3,82.0,スカパー/e2/スカパー光/ひかりTV,10703.0,15109,千葉県柏市日立台1-2-50
1742,13450,2011-08-28,18,第24節,第2日,C大阪,浦和,大阪長居スタジアム,晴,28.9,62.0,スカパー/e2/スカパー光,26248.0,47853,大阪府大阪市東住吉区長居公園1-1
1743,13451,2011-08-28,18,第24節,第2日,神戸,G大阪,ホームズスタジアム神戸,晴,28.8,72.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録)/毎日放送(録),17177.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2
1744,13452,2011-08-28,18,第24節,第2日,鹿島,福岡,県立カシマサッカースタジアム,晴,23.8,88.0,スカパー/e2/スカパー光,13434.0,37496,茨城県鹿嶋市神向寺後山26-2
1745,13453,2011-08-28,19,第24節,第2日,名古屋,甲府,豊田スタジアム,曇,26.9,72.0,スカパー/e2/スカパー光(J sports Plus),19061.0,41255,愛知県豊田市千石町7-2
1746,13454,2011-09-10,19,第25節,第1日,柏,名古屋,日立柏サッカー場,晴,27.3,83.0,スカパー/e2/スカパー光,10914.0,15109,千葉県柏市日立台1-2-50
1747,13455,2011-09-10,19,第25節,第1日,新潟,鹿島,東北電力ビッグスワンスタジアム,曇,23.7,73.0,スカパー/e2/スカパー光/ひかりTV,25819.0,41684,新潟県新潟市中央区清五郎67-12
1748,13456,2011-09-10,19,第25節,第1日,磐田,清水,エコパスタジアム,晴,25.6,87.0,スカパー/e2/スカパー光,30516.0,51697,静岡県袋井市愛野2300-1
1749,13457,2011-09-10,19,第25節,第1日,G大阪,大宮,万博記念競技場,晴,28.3,76.0,スカパー/e2/スカパー光/BS,15106.0,21000,大阪府吹田市千里万博公園5-2
1750,13458,2011-09-10,18,第25節,第1日,C大阪,広島,大阪長居スタジアム,晴,28.1,81.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),20160.0,47853,大阪府大阪市東住吉区長居公園1-1
1751,13459,2011-09-10,18,第25節,第1日,福岡,横浜FM,レベルファイブスタジアム,曇,28.3,81.0,スカパー/e2/スカパー光,15818.0,22331,福岡県福岡市博多区東平尾公園2-1-1
1752,13460,2011-09-11,18,第25節,第2日,浦和,山形,埼玉スタジアム2002,晴,27.9,71.0,スカパー/e2/スカパー光(J Sports Plus)/テレ玉,27709.0,62010,埼玉県さいたま市緑区美園2丁目1
1753,13461,2011-09-11,19,第25節,第2日,川崎F,神戸,等々力陸上競技場,曇,28.4,61.0,スカパー/e2/スカパー光(TBSチャンネル),14918.0,26827,神奈川県川崎市中原区等々力1-1
1754,13462,2011-09-11,18,第25節,第2日,甲府,仙台,山梨中銀スタジアム,晴のち曇,27.0,65.0,スカパー/e2/スカパー光/ひかりTV,11176.0,15859,山梨県甲府市小瀬町840
1755,13463,2011-09-17,19,第26節,第1日,仙台,新潟,ユアテックスタジアム仙台,曇,26.4,82.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,16046.0,19694,宮城県仙台市泉区七北田字柳78
1756,13464,2011-09-17,19,第26節,第1日,山形,川崎F,NDソフトスタジアム山形,曇,25.5,87.0,スカパー/e2/スカパー光/ひかりTV,10333.0,20784,山形県天童市山王1−1
1757,13465,2011-09-17,18,第26節,第1日,甲府,福岡,山梨中銀スタジアム,曇,24.6,85.0,スカパー/e2/スカパー光,9100.0,15859,山梨県甲府市小瀬町840
1758,13466,2011-09-17,14,第26節,第1日,清水,浦和,エコパスタジアム,曇,28.3,79.0,スカパー/e2/スカパー光/テレビ静岡,21524.0,51697,静岡県袋井市愛野2300-1
1759,13467,2011-09-17,19,第26節,第1日,神戸,柏,神戸総合運動公園ユニバー記念競技場,曇,25.9,81.0,スカパー/e2/スカパー光/BS,14253.0,35910,兵庫県神戸市須磨区緑台
1760,13468,2011-09-17,19,第26節,第1日,広島,磐田,広島ビッグアーチ,雨のち曇,24.6,93.0,スカパー/e2/スカパー光/ひかりTV,11894.0,36894,広島県広島市安佐南区大塚西5丁目1−1
1761,13469,2011-09-18,18,第26節,第2日,鹿島,名古屋,県立カシマサッカースタジアム,晴,27.6,81.0,スカパー/e2/スカパー光,22258.0,37496,茨城県鹿嶋市神向寺後山26-2
1762,13470,2011-09-18,19,第26節,第2日,大宮,C大阪,熊谷スポーツ文化公園陸上競技場,晴,27.4,73.0,スカパー/e2/スカパー光(J Sports Plus),9781.0,15002,埼玉県熊谷市上川上300 熊谷ｽﾎﾟｰﾂ文化公園内
1763,13471,2011-09-18,18,第26節,第2日,横浜FM,G大阪,日産スタジアム,晴,28.9,67.0,スカパー/e2/スカパー光,37725.0,72081,神奈川県横浜市港北区小机町3300
1764,13472,2011-09-23,14,第27節,第1日,名古屋,神戸,名古屋市瑞穂陸上競技場,晴,25.6,26.0,スカパー/e2/スカパー光(J Sports Plus)/NHK名古屋,15987.0,20223,愛知県名古屋市瑞穂区山下通5-1
1765,13473,2011-09-23,18,第27節,第1日,C大阪,山形,キンチョウスタジアム,晴,21.4,42.0,スカパー/e2/スカパー光/ひかりTV,10609.0,17892,大阪府大阪市東住吉区長居公園1-1
1766,13474,2011-09-24,16,第27節,第2日,鹿島,浦和,県立カシマサッカースタジアム,晴,20.9,54.0,スカパー/e2/スカパー光,25061.0,37496,茨城県鹿嶋市神向寺後山26-2
1767,13475,2011-09-24,19,第27節,第2日,川崎F,清水,等々力陸上競技場,曇,20.6,53.0,スカパー/e2/スカパー光,20973.0,26827,神奈川県川崎市中原区等々力1-1
1768,13476,2011-09-24,15,第27節,第2日,横浜FM,仙台,日産スタジアム,晴,24.5,31.0,スカパー/e2/スカパー光/BS,23204.0,72081,神奈川県横浜市港北区小机町3300
1769,13477,2011-09-24,19,第27節,第2日,磐田,新潟,ヤマハスタジアム(磐田),晴,20.6,70.0,スカパー/e2/スカパー光/ひかりTV,9251.0,15165,静岡県磐田市新貝2500
1770,13478,2011-09-24,18,第27節,第2日,G大阪,甲府,万博記念競技場,晴,20.1,53.0,スカパー/e2/スカパー光(J Sports Plus),19882.0,21000,大阪府吹田市千里万博公園5-2
1771,13479,2011-09-25,15,第27節,第3日,柏,大宮,日立柏サッカー場,晴一時曇,23.1,46.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,10875.0,15109,千葉県柏市日立台1-2-50
1772,13480,2011-09-25,16,第27節,第3日,福岡,広島,レベルファイブスタジアム,晴時々曇,24.5,52.0,スカパー/e2/スカパー光,12540.0,22331,福岡県福岡市博多区東平尾公園2-1-1
1773,13481,2011-10-01,13,第28節,第1日,山形,磐田,NDソフトスタジアム山形,曇,17.1,51.0,スカパー/e2/スカパー光,7475.0,20784,山形県天童市山王1−1
1774,13482,2011-10-01,16,第28節,第1日,大宮,福岡,NACK5スタジアム大宮,曇,22.2,53.0,スカパー/e2/スカパー光,7214.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52
1775,13483,2011-10-01,13,第28節,第1日,甲府,川崎F,山梨中銀スタジアム,晴のち曇,23.2,38.0,スカパー/e2/スカパー光/ひかりTV,11377.0,15859,山梨県甲府市小瀬町840
1776,13484,2011-10-01,15,第28節,第1日,新潟,横浜FM,東北電力ビッグスワンスタジアム,曇,17.8,43.0,スカパー/e2/スカパー光,24439.0,41684,新潟県新潟市中央区清五郎67-12
1777,13485,2011-10-01,13,第28節,第1日,広島,神戸,広島ビッグアーチ,晴,22.9,48.0,スカパー/e2/スカパー光(J SPORTS 4)/中国放送,12706.0,36894,広島県広島市安佐南区大塚西5丁目1−1
1778,13486,2011-10-02,15,第28節,第2日,仙台,C大阪,ユアテックスタジアム仙台,曇,16.9,54.0,スカパー/e2/スカパー光/BS,16407.0,19694,宮城県仙台市泉区七北田字柳78
1779,13487,2011-10-02,14,第28節,第2日,鹿島,柏,県立カシマサッカースタジアム,曇時々晴,19.9,50.0,スカパー/e2/スカパー光,21466.0,37496,茨城県鹿嶋市神向寺後山26-2
1780,13488,2011-10-02,15,第28節,第2日,清水,名古屋,アウトソーシングスタジアム日本平,曇,22.6,41.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/静岡放送,20181.0,20248,静岡県静岡市清水区村松3880−1
1781,13489,2011-10-02,17,第28節,第2日,G大阪,浦和,万博記念競技場,曇,18.6,53.0,スカパー/e2/スカパー光,20053.0,21000,大阪府吹田市千里万博公園5-2
1782,13490,2011-10-15,16,第29節,第1日,浦和,大宮,埼玉スタジアム2002,曇一時雨,21.3,84.0,スカパー/e2/スカパー光,34654.0,62010,埼玉県さいたま市緑区美園2丁目1
1783,13491,2011-10-15,15,第29節,第1日,横浜FM,広島,日産スタジアム,曇のち晴,25.4,77.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/TBS(単・録),20174.0,72081,神奈川県横浜市港北区小机町3300
1784,13492,2011-10-15,14,第29節,第1日,磐田,鹿島,ヤマハスタジアム(磐田),雨,23.4,92.0,スカパー/e2/スカパー光/静岡放送,8313.0,15165,静岡県磐田市新貝2500
1785,13493,2011-10-15,16,第29節,第1日,名古屋,G大阪,名古屋市瑞穂陸上競技場,雨時々曇,21.2,90.0,スカパー/e2/スカパー光,17481.0,20223,愛知県名古屋市瑞穂区山下通5-1
1786,13494,2011-10-15,13,第29節,第1日,C大阪,甲府,キンチョウスタジアム,雨,23.3,76.0,スカパー/e2/スカパー光/ひかりTV,7501.0,17892,大阪府大阪市東住吉区長居公園1-1
1787,13495,2011-10-15,16,第29節,第1日,神戸,清水,ホームズスタジアム神戸,屋内,24.0,76.0,スカパー/e2/スカパー光,12706.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2
1788,13496,2011-10-15,16,第29節,第1日,福岡,仙台,レベルファイブスタジアム,曇,21.2,65.0,スカパー/e2/スカパー光/NHK福岡/NHK仙台/ひかりTV,7191.0,22331,福岡県福岡市博多区東平尾公園2-1-1
1789,13497,2011-10-16,14,第29節,第2日,柏,山形,日立柏サッカー場,晴,27.5,47.0,スカパー/e2/スカパー光(TBSチャンネル),10361.0,15109,千葉県柏市日立台1-2-50
1790,13498,2011-10-16,15,第29節,第2日,川崎F,新潟,等々力陸上競技場,晴,27.6,29.0,スカパー/e2/スカパー光/BS,16903.0,26827,神奈川県川崎市中原区等々力1-1
1791,13499,2011-10-22,14,第30節,第1日,仙台,川崎F,ユアテックスタジアム仙台,雨,20.1,87.0,スカパー/e2/スカパー光/NHK仙台,15224.0,19694,宮城県仙台市泉区七北田字柳78
1792,13500,2011-10-22,14,第30節,第1日,横浜FM,浦和,日産スタジアム,曇一時晴,23.0,76.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,27527.0,72081,神奈川県横浜市港北区小机町3300
1793,13501,2011-10-22,14,第30節,第1日,広島,柏,広島ビッグアーチ,曇のち晴,24.1,67.0,スカパー/e2/スカパー光/BS/NHK広島/ひかりTV,14450.0,36894,広島県広島市安佐南区大塚西5丁目1−1
1794,13502,2011-10-22,14,第30節,第1日,山形,G大阪,NDソフトスタジアム山形,曇,20.5,83.0,スカパー/e2/スカパー光/NHK山形,13573.0,20784,山形県天童市山王1−1
