,id,match_date,kick_off_time,home_team,away_team,venue,temperature,humidity,attendance,month,year,capacity_y,address,rain,first_end_sec,home_team_stadium,home_team_address,home_team_capacity,home_team_lon,home_team_lat,away_team_stadium,away_team_address,away_team_capacity,away_team_lon,away_team_lat,stadium_distance,is_home_stadium
2050,14208,2012-09-01,19,名古屋,柏,名古屋市瑞穂陸上競技場,26.9,73.0,14193.0,9,2012,20223,愛知県名古屋市瑞穂区山下通5-1,0,0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,3.118823838239029,1
2051,14209,2012-09-01,19,鳥栖,G大阪,ベストアメニティスタジアム,25.4,63.0,19729.0,9,2012,24130,佐賀県鳥栖市京町812,0,0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,5.223106249134511,1
2052,14210,2012-09-15,18,大宮,鳥栖,熊谷スポーツ文化公園陸上競技場,27.8,62.0,10012.0,9,2012,15002,埼玉県熊谷市上川上300 熊谷ｽﾎﾟｰﾂ文化公園内,0,0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,9.461389489395916,0
2053,14211,2012-09-15,19,柏,札幌,日立柏サッカー場,26.3,84.0,10445.0,9,2012,15109,千葉県柏市日立台1-2-50,0,0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,141.394989,42.996433,7.286413097360944,1
2054,14212,2012-09-15,19,川崎F,鹿島,等々力陸上競技場,27.6,71.0,18088.0,9,2012,26827,神奈川県川崎市中原区等々力1-1,0,0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,1.0723635246920684,1
2055,14213,2012-09-15,19,横浜FM,浦和,日産スタジアム,27.4,73.0,34954.0,9,2012,72081,神奈川県横浜市港北区小机町3300,0,0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,0.40676443483790414,1
2056,14214,2012-09-15,19,清水,FC東京,IAIスタジアム日本平,27.2,76.0,13714.0,9,2012,20248,静岡県静岡市清水区村松3880−1,0,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,1.2476055363715681,1
2057,14215,2012-09-15,19,G大阪,新潟,万博記念競技場,24.0,87.0,17381.0,9,2012,21000,大阪府吹田市千里万博公園5-2,0,0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,4.67062891197576,1
2058,14216,2012-09-15,19,C大阪,名古屋,大阪長居スタジアム,24.7,90.0,24544.0,9,2012,47853,大阪府大阪市東住吉区長居公園1-1,0,0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,1.5129853555048023,2
2059,14217,2012-09-15,19,神戸,磐田,神戸総合運動公園ユニバー記念競技場,25.8,59.0,13091.0,9,2012,35910,兵庫県神戸市須磨区緑台,0,0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,137.877701,34.723106,2.7088540068924116,2
2060,14218,2012-09-15,19,広島,仙台,広島ビッグアーチ,24.0,89.0,25352.0,9,2012,36894,広島県広島市安佐南区大塚西5丁目1−1,1,0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,9.331412570431336,1
2061,14219,2012-09-22,14,札幌,大宮,札幌厚別公園競技場,21.2,78.0,7474.0,9,2012,19620,北海道札幌市厚別区上野幌3条1-2-1,0,0,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,141.394989,42.996433,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,7.296704536014949,0
2062,14220,2012-09-22,15,仙台,神戸,ユアテックスタジアム仙台,23.3,67.0,15509.0,9,2012,19694,宮城県仙台市泉区七北田字柳78,0,0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,6.785369496312489,1
2063,14221,2012-09-22,14,鹿島,横浜FM,県立カシマサッカースタジアム,25.5,73.0,16845.0,9,2012,37496,茨城県鹿嶋市神向寺後山26-2,0,0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,1.1416253822620612,1
2064,14222,2012-09-22,16,磐田,新潟,ヤマハスタジアム(磐田),25.9,69.0,11118.0,9,2012,15165,静岡県磐田市新貝2500,0,0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,137.877701,34.723106,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,3.3737853295703264,1
2065,14223,2012-09-22,18,C大阪,清水,キンチョウスタジアム,26.3,55.0,15302.0,9,2012,17892,大阪府大阪市東住吉区長居公園1-1,0,0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,2.988261645124141,1
2066,14224,2012-09-22,16,浦和,G大阪,埼玉スタジアム2002,24.3,69.0,46046.0,9,2012,62010,埼玉県さいたま市緑区美園2丁目1,0,0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,4.3135447863595875,1
2067,14225,2012-09-22,19,FC東京,川崎F,味の素スタジアム,23.7,76.0,34822.0,9,2012,48999,東京都調布市西町376-3,0,0,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,0.14250487871298104,1
2068,14226,2012-09-22,19,名古屋,広島,名古屋市瑞穂陸上競技場,25.2,64.0,15870.0,9,2012,20223,愛知県名古屋市瑞穂区山下通5-1,0,0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,4.597967558846954,1
2069,14227,2012-09-22,19,鳥栖,柏,ベストアメニティスタジアム,18.8,71.0,12651.0,9,2012,24130,佐賀県鳥栖市京町812,1,0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,9.774394899917217,1
2070,14228,2012-09-29,16,大宮,横浜FM,NACK5スタジアム大宮,27.8,65.0,11316.0,9,2012,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,0,0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,0.40641230065168793,1
2071,14229,2012-09-29,19,柏,浦和,国立競技場,25.3,74.0,26106.0,9,2012,54224,東京都新宿区霞ヶ丘町10,0,0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,0.26632468390668396,2
2072,14230,2012-09-29,14,FC東京,磐田,味の素スタジアム,28.1,55.0,22165.0,9,2012,48999,東京都調布市西町376-3,0,0,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,137.877701,34.723106,1.9002943918501087,1
2073,14231,2012-09-29,19,川崎F,札幌,等々力陸上競技場,25.4,64.0,20909.0,9,2012,26827,神奈川県川崎市中原区等々力1-1,0,0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,141.394989,42.996433,7.612559640261156,1
2074,14232,2012-09-29,14,新潟,名古屋,東北電力ビッグスワンスタジアム,25.9,58.0,22079.0,9,2012,41684,新潟県新潟市中央区清五郎67-12,0,0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,3.4776728784639874,1
2075,14233,2012-09-29,13,清水,仙台,IAIスタジアム日本平,28.2,69.0,12131.0,9,2012,20248,静岡県静岡市清水区村松3880−1,0,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,4.107952318791556,1
2076,14234,2012-09-29,16,G大阪,鹿島,万博記念競技場,23.8,78.0,14163.0,9,2012,21000,大阪府吹田市千里万博公園5-2,1,0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,5.236460665874411,1
2077,14235,2012-09-29,14,神戸,C大阪,ホームズスタジアム神戸,25.1,66.0,12868.0,9,2012,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,0,0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,0.34934373631282367,1
2078,14236,2012-09-29,13,広島,鳥栖,広島ビッグアーチ,22.5,67.0,15463.0,9,2012,36894,広島県広島市安佐南区大塚西5丁目1−1,0,0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,2.1578008883687394,1
2079,14237,2012-10-06,19,浦和,札幌,埼玉スタジアム2002,22.6,80.0,30692.0,10,2012,62010,埼玉県さいたま市緑区美園2丁目1,0,0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,141.394989,42.996433,7.290406241092542,1
2080,14238,2012-10-06,14,横浜FM,広島,日産スタジアム,27.0,56.0,36412.0,10,2012,72081,神奈川県横浜市港北区小机町3300,0,0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,7.290716897826722,1
2081,14239,2012-10-06,15,新潟,神戸,東北電力ビッグスワンスタジアム,23.0,54.0,23849.0,10,2012,41684,新潟県新潟市中央区清五郎67-12,0,0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,5.054014357984853,1
2082,14240,2012-10-06,15,磐田,清水,エコパスタジアム,24.9,56.0,28745.0,10,2012,51697,静岡県袋井市愛野2300-1,0,0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,137.877701,34.723106,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,0.6586610746537234,2
2083,14241,2012-10-06,13,C大阪,鳥栖,キンチョウスタジアム,26.7,38.0,10013.0,10,2012,17892,大阪府大阪市東住吉区長居公園1-1,0,0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,5.149371403831328,1
2084,14242,2012-10-06,19,仙台,G大阪,ユアテックスタジアム仙台,20.4,74.0,18003.0,10,2012,19694,宮城県仙台市泉区七北田字柳78,0,0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,6.389532954298988,1
2085,14243,2012-10-06,15,鹿島,FC東京,県立カシマサッカースタジアム,24.6,83.0,15118.0,10,2012,37496,茨城県鹿嶋市神向寺後山26-2,1,0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,1.1606281100632567,1
2086,14244,2012-10-06,15,柏,川崎F,日立柏サッカー場,25.1,71.0,10769.0,10,2012,15109,千葉県柏市日立台1-2-50,0,0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,0.4188806361435172,1
2087,14245,2012-10-06,15,名古屋,大宮,名古屋市瑞穂陸上競技場,26.5,41.0,8793.0,10,2012,20223,愛知県名古屋市瑞穂区山下通5-1,0,0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,2.805099615178749,1
2088,14246,2012-10-20,16,札幌,鹿島,札幌厚別公園競技場,13.8,77.0,7208.0,10,2012,19620,北海道札幌市厚別区上野幌3条1-2-1,0,0,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,141.394989,42.996433,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,7.047634869656704,0
2089,14247,2012-10-20,13,仙台,浦和,ユアテックスタジアム仙台,19.3,52.0,17711.0,10,2012,19694,宮城県仙台市泉区七北田字柳78,0,0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,2.6839984655824525,1
2090,14248,2012-10-20,15,大宮,新潟,NACK5スタジアム大宮,21.3,51.0,11944.0,10,2012,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,0,0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,2.049059812987407,1
2091,14249,2012-10-20,15,川崎F,G大阪,等々力陸上競技場,20.8,50.0,18779.0,10,2012,26827,神奈川県川崎市中原区等々力1-1,0,0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,4.180828086599581,1
2092,14250,2012-10-20,14,横浜FM,磐田,日産スタジアム,21.5,50.0,21310.0,10,2012,72081,神奈川県横浜市港北区小机町3300,0,0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,137.877701,34.723106,1.8996680422971235,1
2093,14251,2012-10-20,15,清水,神戸,IAIスタジアム日本平,22.0,56.0,14772.0,10,2012,20248,静岡県静岡市清水区村松3880−1,0,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,3.3286620435870446,1
2094,14252,2012-10-20,18,C大阪,FC東京,キンチョウスタジアム,20.2,52.0,14268.0,10,2012,17892,大阪府大阪市東住吉区長居公園1-1,0,0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,4.146696072124529,1
2095,14253,2012-10-20,19,広島,柏,広島ビッグアーチ,15.6,86.0,24839.0,10,2012,36894,広島県広島市安佐南区大塚西5丁目1−1,0,0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,7.710087509831851,1
2096,14254,2012-10-20,15,鳥栖,名古屋,佐賀県総合運動場陸上競技場,24.1,37.0,11851.0,10,2012,17000,佐賀県佐賀市日の出2-1-10,0,0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,6.656656238068461,0
2097,14255,2012-10-27,17,鹿島,清水,県立カシマサッカースタジアム,17.9,54.0,14125.0,10,2012,37496,茨城県鹿嶋市神向寺後山26-2,0,0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,2.382798432210745,1
2098,14256,2012-10-27,14,浦和,C大阪,埼玉スタジアム2002,20.1,45.0,32090.0,10,2012,62010,埼玉県さいたま市緑区美園2丁目1,0,0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,4.389959331559473,1
2099,14257,2012-10-27,17,新潟,鳥栖,東北電力ビッグスワンスタジアム,18.8,36.0,23254.0,10,2012,41684,新潟県新潟市中央区清五郎67-12,0,0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,9.658255947923706,1
2100,14258,2012-10-27,14,磐田,仙台,ヤマハスタジアム(磐田),21.8,44.0,10753.0,10,2012,15165,静岡県磐田市新貝2500,0,0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,137.877701,34.723106,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,4.6856708677576675,1
2101,14259,2012-10-27,19,神戸,川崎F,ホームズスタジアム神戸,21.5,48.0,16317.0,10,2012,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,0,0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,4.574808921790844,1
2102,14260,2012-10-27,14,柏,大宮,日立柏サッカー場,18.8,52.0,12167.0,10,2012,15109,千葉県柏市日立台1-2-50,0,0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,0.3484035414573276,1
2103,14261,2012-10-27,17,FC東京,札幌,味の素スタジアム,17.0,54.0,20696.0,10,2012,48999,東京都調布市西町376-3,0,0,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,141.394989,42.996433,7.566485404075664,1
2104,14262,2012-10-27,14,名古屋,横浜FM,豊田スタジアム,21.4,53.0,22332.0,10,2012,41255,愛知県豊田市千石町7-2,0,0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,2.6927804110563915,2
2105,14263,2012-10-27,14,G大阪,広島,万博記念競技場,25.8,43.0,17617.0,10,2012,21000,大阪府吹田市千里万博公園5-2,0,0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,3.167465712317833,1
2106,14264,2012-11-07,19,仙台,C大阪,ユアテックスタジアム仙台,12.8,57.0,17493.0,11,2012,19694,宮城県仙台市泉区七北田字柳78,0,0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,6.51881578384026,1
2107,14265,2012-11-07,19,大宮,鹿島,NACK5スタジアム大宮,16.3,43.0,12021.0,11,2012,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,0,0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,1.0127307148704543,1
2108,14266,2012-11-07,19,川崎F,浦和,等々力陸上競技場,16.7,44.0,17870.0,11,2012,26827,神奈川県川崎市中原区等々力1-1,0,0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,0.32228674774181815,1
2109,14267,2012-11-07,19,清水,新潟,IAIスタジアム日本平,15.3,41.0,8710.0,11,2012,20248,静岡県静岡市清水区村松3880−1,0,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,2.955125535776775,1
2110,14268,2012-11-07,19,神戸,横浜FM,ホームズスタジアム神戸,15.9,37.0,8755.0,11,2012,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,0,0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,4.518347711930557,1
2111,14269,2012-11-07,19,広島,札幌,広島ビッグアーチ,11.1,73.0,13204.0,11,2012,36894,広島県広島市安佐南区大塚西5丁目1−1,0,0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,141.394989,42.996433,12.418496080421106,1
2112,14270,2012-11-07,19,鳥栖,磐田,佐賀県総合運動場陸上競技場,13.8,59.0,8155.0,11,2012,17000,佐賀県佐賀市日の出2-1-10,0,0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,137.877701,34.723106,7.480825101796449,0
2113,14271,2012-11-07,19,柏,G大阪,日立柏サッカー場,12.9,77.0,10389.0,11,2012,15109,千葉県柏市日立台1-2-50,0,0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,4.554291714472833,1
2114,14272,2012-11-07,19,名古屋,FC東京,名古屋市瑞穂陸上競技場,13.8,59.0,7959.0,11,2012,20223,愛知県名古屋市瑞穂区山下通5-1,0,0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,2.64280962298933,1
2115,14273,2012-11-17,17,札幌,鳥栖,札幌ドーム,20.3,39.0,10266.0,11,2012,39856,北海道札幌市豊平区羊ヶ丘1,0,0,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,141.394989,42.996433,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,130.519943,33.371758,14.522430731724667,1
2116,14274,2012-11-17,14,鹿島,仙台,県立カシマサッカースタジアム,17.3,73.0,15035.0,11,2012,37496,茨城県鹿嶋市神向寺後山26-2,0,0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,140.64299,35.989033,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,140.881714,38.319134,2.3422979781353592,1
2117,14275,2012-11-17,14,浦和,広島,埼玉スタジアム2002,13.6,68.0,41296.0,11,2012,62010,埼玉県さいたま市緑区美園2丁目1,0,0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,139.713974,35.902477,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,132.394974,34.439636,7.463756747863722,1
2118,14276,2012-11-17,17,FC東京,神戸,味の素スタジアム,10.1,76.0,17454.0,11,2012,48999,東京都調布市西町376-3,1,0,味の素スタジアム,東京都調布市西町376-3,48999.0,139.5289,35.66367,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,135.169662,34.656662,4.474038561826223,1
2119,14277,2012-11-17,14,横浜FM,柏,日産スタジアム,17.7,80.0,22647.0,11,2012,72081,神奈川県横浜市港北区小机町3300,1,0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,139.975021,35.84972,0.501006659046562,1
2120,14278,2012-11-17,14,新潟,川崎F,東北電力ビッグスワンスタジアム,11.4,63.0,25738.0,11,2012,41684,新潟県新潟市中央区清五郎67-12,0,0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,139.059891,37.882988,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,139.648911,35.586826,2.370507222229872,1
2121,14279,2012-11-17,17,清水,G大阪,IAIスタジアム日本平,17.7,95.0,12391.0,11,2012,20248,静岡県静岡市清水区村松3880−1,1,0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,138.482101,34.984898,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,135.540421,34.812466,2.9467293762787152,1
2122,14280,2012-11-17,14,磐田,名古屋,ヤマハスタジアム(磐田),18.1,98.0,8978.0,11,2012,15165,静岡県磐田市新貝2500,1,0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,137.877701,34.723106,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,136.941589,35.124908,1.018700409221481,1
2123,14281,2012-11-17,17,C大阪,大宮,キンチョウスタジアム,16.4,72.0,9765.0,11,2012,17892,大阪府大阪市東住吉区長居公園1-1,0,0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,135.516663,34.616272,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,139.632919,35.915684,4.316484102053422,1
2124,14282,2012-11-24,17,札幌,横浜FM,札幌ドーム,21.9,33.0,19587.0,11,2012,39856,北海道札幌市豊平区羊ヶ丘1,0,0,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,141.394989,42.996433,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,139.606674,35.51012,7.696944385481428,1
