id,section,round,home_team,away_team,weather,temperature,humidity,broadcasters,attendance,capacity_y,is_next_day_holiday,is_this_day_holiday,kick_off_time_is_night,x,y
13376,1,1,山形,神戸,晴,19.4,84.0,スカパー/スカパー光/e2(フジテレビONE),6587.0,20784,0,0,1,38.336769,140.377075
13377,1,1,鹿島,磐田,雨のち曇,19.0,88.0,スカパー/e2/スカパー光/BS,11830.0,37496,0,0,1,35.989033,140.64299
13378,1,1,川崎F,広島,雨のち曇,20.3,83.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,13605.0,26827,0,0,1,35.586826,139.648911
13379,1,1,新潟,仙台,晴,21.1,69.0,スカパー/e2/スカパー光,23602.0,41684,0,0,1,37.882988,139.059891
13380,1,1,名古屋,大宮,曇のち雨,21.3,91.0,スカパー/e2/スカパー光(J sports Plus)/名古屋テレビ(録),8345.0,20223,0,0,1,35.124908,136.941589
13381,1,1,福岡,柏,雨,20.8,94.0,スカパー/e2/スカパー光,6087.0,22331,0,0,1,33.586304,130.461426
13382,1,1,仙台,甲府,晴,31.8,41.0,スカパー/e2/スカパー光,11356.0,19694,0,0,0,38.319134,140.881714
13383,1,1,浦和,福岡,晴,27.4,72.0,スカパー/e2/スカパー光/BS/テレ玉,20240.0,62010,0,0,1,35.902477,139.713974
13384,1,1,柏,G大阪,晴,26.2,80.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,9882.0,15109,0,0,1,35.84972,139.975021
13385,1,1,清水,川崎F,晴,27.4,71.0,スカパー/e2/スカパー光(J sports Plus),12217.0,20248,0,0,1,34.984898,138.482101
13386,1,1,磐田,大宮,晴,25.6,78.0,スカパー/e2/スカパー光/ひかりTV,6386.0,15165,0,0,1,34.723106,137.877701
13387,1,1,C大阪,名古屋,曇,26.5,81.0,スカパー/e2/スカパー光,7875.0,17892,0,0,1,34.616272,135.516663
13388,1,1,神戸,鹿島,曇,25.6,78.0,スカパー/e2/スカパー光,9705.0,28425,0,0,1,34.656662,135.169662
13389,1,1,広島,山形,曇,24.9,88.0,スカパー/e2/スカパー光,7593.0,36894,0,0,1,34.439636,132.394974
13390,1,1,横浜FM,新潟,晴,28.4,63.0,スカパー/e2/スカパー光/ひかりTV,8019.0,15440,0,0,1,35.470428,139.602768
13391,1,1,鹿島,川崎F,曇,19.5,81.0,スカパー/e2/スカパー光,17409.0,37496,0,0,1,35.989033,140.64299
13392,1,1,甲府,柏,晴,27.3,62.0,スカパー/e2/スカパー光/BS/ひかりTV,10450.0,15859,0,0,1,35.62075,138.588425
13393,1,1,新潟,C大阪,曇,19.4,65.0,スカパー/e2/スカパー光,24947.0,41684,0,0,1,37.882988,139.059891
13394,1,1,名古屋,浦和,屋内,27.7,86.0,スカパー/e2/スカパー光,28515.0,41255,0,0,1,35.084568,137.171265
13395,1,1,福岡,磐田,曇,26.4,78.0,スカパー/e2/スカパー光,5865.0,22331,0,0,1,33.586304,130.461426
13396,1,2,G大阪,広島,曇,29.4,58.0,スカパー/e2/スカパー光/ひかりTV,16845.0,21000,0,0,1,34.812466,135.540421
13397,1,2,清水,仙台,晴,25.6,87.0,スカパー/e2/スカパー光,13081.0,20248,0,0,1,34.984898,138.482101
13398,1,2,山形,横浜FM,雨,18.6,92.0,スカパー/e2/スカパー光,7667.0,20784,0,0,1,38.336769,140.377075
13399,1,2,大宮,神戸,曇,22.9,83.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,5627.0,15491,0,0,1,35.915684,139.632919
13400,1,1,山形,新潟,曇,23.4,72.0,スカパー/e2/スカパー光,10461.0,20784,0,0,1,38.336769,140.377075
13401,1,1,川崎F,浦和,雨,25.3,77.0,スカパー/e2/スカパー光,20047.0,26827,0,0,1,35.586826,139.648911
13402,1,1,横浜FM,大宮,曇のち雨,25.6,85.0,スカパー/e2/スカパー光,21214.0,72081,0,0,1,35.51012,139.606674
13403,1,1,磐田,G大阪,曇,25.4,89.0,スカパー/e2/スカパー光/BS,13515.0,15165,0,0,1,34.723106,137.877701
13404,1,1,神戸,甲府,晴のち雨,28.1,66.0,スカパー/スカパー光/e2(フジテレビTWO),9231.0,28425,0,0,1,34.656662,135.169662
13405,1,1,広島,清水,晴,26.5,85.0,スカパー/e2/スカパー光,16816.0,36894,0,0,1,34.439636,132.394974
13406,1,2,C大阪,鹿島,晴のち雨,29.4,63.0,スカパー/e2/スカパー光,28039.0,47853,0,0,1,34.616272,135.516663
13407,1,2,仙台,柏,曇,21.4,76.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,15315.0,19694,0,0,1,38.319134,140.881714
13408,1,2,福岡,名古屋,晴,27.9,74.0,スカパー/e2/スカパー光,19421.0,22331,0,0,1,33.586304,130.461426
13409,2,1,鹿島,山形,曇,27.5,83.0,スカパー/e2/スカパー光,13139.0,37496,0,0,1,35.989033,140.64299
13410,2,1,甲府,広島,曇,28.7,69.0,スカパー/e2/スカパー光,11193.0,15859,0,0,1,35.62075,138.588425
13411,2,1,浦和,神戸,曇,27.8,76.0,スカパー/e2/スカパー光/BS/テレ玉,32231.0,62010,0,0,1,35.902477,139.713974
13412,2,1,柏,横浜FM,曇,28.7,81.0,スカパー/e2/スカパー光(J sports Plus),11051.0,15109,0,0,1,35.84972,139.975021
13413,2,1,川崎F,C大阪,曇,29.1,71.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),15781.0,26827,0,0,1,35.586826,139.648911
13414,2,1,新潟,清水,晴,29.0,68.0,スカパー/e2/スカパー光,37830.0,41684,0,0,1,37.882988,139.059891
13415,2,2,G大阪,福岡,晴,30.0,59.0,スカパー/e2/スカパー光,13389.0,21000,0,0,1,34.812466,135.540421
13416,2,2,大宮,仙台,雨,25.8,80.0,スカパー/e2/スカパー光/テレ玉,9979.0,15491,0,0,1,35.915684,139.632919
13417,2,2,名古屋,磐田,晴,30.4,58.0,スカパー/e2/スカパー光,14230.0,20223,0,0,1,35.124908,136.941589
13418,2,1,清水,大宮,曇,27.3,87.0,スカパー/e2/スカパー光,16768.0,20248,0,0,1,34.984898,138.482101
13419,2,1,仙台,鹿島,晴,27.2,82.0,スカパー/e2/スカパー光/BS/ひかりTV,19224.0,19694,0,0,1,38.319134,140.881714
13420,2,1,山形,甲府,晴,26.9,79.0,スカパー/e2/スカパー光,7940.0,20784,0,0,1,38.336769,140.377075
13421,2,1,C大阪,G大阪,晴,30.8,65.0,スカパー/e2/スカパー光/関西テレビ(録),37172.0,47853,0,0,1,34.616272,135.516663
13422,2,1,神戸,横浜FM,晴,28.8,79.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),13930.0,28425,0,0,1,34.656662,135.169662
13423,2,1,広島,名古屋,晴,30.4,73.0,スカパー/e2/スカパー光(J sports Plus),7099.0,13800,0,0,1,34.377728,132.424332
13424,2,2,新潟,浦和,晴,29.6,69.0,スカパー/e2/スカパー光,37375.0,41684,0,0,1,37.882988,139.059891
13425,2,2,磐田,柏,晴,27.6,84.0,スカパー/e2/スカパー光/ひかりTV,12472.0,15165,0,0,1,34.723106,137.877701
13426,2,2,福岡,川崎F,曇,26.0,79.0,スカパー/e2/スカパー光(J sports Plus),9581.0,22331,0,0,1,33.586304,130.461426
13427,2,1,甲府,浦和,曇,24.8,64.0,スカパー/e2/スカパー光,21589.0,54224,0,0,1,35.678047,139.714859
13428,2,1,G大阪,川崎F,雨,23.9,93.0,スカパー/e2/スカパー光,12119.0,21000,0,0,1,34.812466,135.540421
13429,2,1,鹿島,広島,曇,23.7,83.0,スカパー/e2/スカパー光(J sports Plus),16237.0,37496,0,0,1,35.989033,140.64299
13430,2,1,清水,C大阪,曇,24.3,70.0,スカパー/e2/スカパー光,12823.0,20248,0,0,1,34.984898,138.482101
13431,2,1,大宮,山形,雨,23.9,81.0,スカパー/スカパー光/e2(フジテレビTWO),7730.0,15491,0,0,1,35.915684,139.632919
13432,2,1,柏,福岡,曇のち雨,23.4,85.0,スカパー/スカパー光/e2(フジテレビONE),8470.0,15109,0,0,1,35.84972,139.975021
13433,2,1,横浜FM,磐田,曇のち雨,23.3,82.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),24518.0,72081,0,0,1,35.51012,139.606674
13434,2,1,名古屋,仙台,雨,23.4,92.0,スカパー/e2/スカパー光/BS/ひかりTV,13365.0,20223,0,0,1,35.124908,136.941589
13435,2,1,神戸,新潟,屋内,26.4,64.0,スカパー/e2/スカパー光,11340.0,28425,0,0,1,34.656662,135.169662
13436,2,1,山形,清水,曇,25.1,80.0,スカパー/e2/スカパー光,6942.0,20784,0,0,1,38.336769,140.377075
13437,2,1,浦和,広島,曇,27.6,75.0,スカパー/e2/スカパー光/BS/テレ玉/ひかりTV,27947.0,62010,0,0,1,35.902477,139.713974
13438,2,1,川崎F,名古屋,曇のち雨,26.9,82.0,スカパー/e2/スカパー光,19754.0,26827,0,0,1,35.586826,139.648911
13439,2,1,甲府,鹿島,曇のち雨,26.9,70.0,スカパー/e2/スカパー光,11959.0,15859,0,0,1,35.62075,138.588425
13440,2,1,新潟,大宮,曇,26.5,68.0,スカパー/e2/スカパー光/ひかりTV,18175.0,41684,0,0,1,37.882988,139.059891
13441,2,1,磐田,仙台,曇のち雨,25.6,89.0,スカパー/e2/スカパー光,8693.0,15165,0,0,1,34.723106,137.877701
13442,2,1,G大阪,柏,曇,29.4,71.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,12635.0,21000,0,0,1,34.812466,135.540421
13443,2,1,福岡,神戸,曇,25.6,91.0,スカパー/スカパー光/e2(フジテレビTWO),6119.0,22331,0,0,1,33.586304,130.461426
13444,2,1,横浜FM,C大阪,曇のち雨,26.3,88.0,スカパー/e2/スカパー光(J sports Plus),10480.0,15440,0,0,1,35.470428,139.602768
13445,2,1,仙台,山形,晴,23.3,77.0,スカパー/e2/スカパー光,19087.0,19694,0,0,1,38.319134,140.881714
13446,2,1,大宮,磐田,曇,24.5,75.0,スカパー/e2/スカパー光(J sports Plus)/テレ玉,10013.0,15491,0,0,1,35.915684,139.632919
13447,2,1,清水,横浜FM,晴,26.4,76.0,スカパー/e2/スカパー光/BS/ひかりTV,17162.0,20248,0,0,1,34.984898,138.482101
13448,2,1,広島,新潟,曇のち雨,26.2,86.0,スカパー/e2/スカパー光,14852.0,36894,0,0,1,34.439636,132.394974
13449,2,2,柏,川崎F,晴,25.3,82.0,スカパー/e2/スカパー光/ひかりTV,10703.0,15109,0,0,1,35.84972,139.975021
13450,2,2,C大阪,浦和,晴,28.9,62.0,スカパー/e2/スカパー光,26248.0,47853,0,0,1,34.616272,135.516663
13451,2,2,神戸,G大阪,晴,28.8,72.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録)/毎日放送(録),17177.0,28425,0,0,1,34.656662,135.169662
13452,2,2,鹿島,福岡,晴,23.8,88.0,スカパー/e2/スカパー光,13434.0,37496,0,0,1,35.989033,140.64299
13453,2,2,名古屋,甲府,曇,26.9,72.0,スカパー/e2/スカパー光(J sports Plus),19061.0,41255,0,0,1,35.084568,137.171265
13454,2,1,柏,名古屋,晴,27.3,83.0,スカパー/e2/スカパー光,10914.0,15109,0,0,1,35.84972,139.975021
13455,2,1,新潟,鹿島,曇,23.7,73.0,スカパー/e2/スカパー光/ひかりTV,25819.0,41684,0,0,1,37.882988,139.059891
13456,2,1,磐田,清水,晴,25.6,87.0,スカパー/e2/スカパー光,30516.0,51697,0,0,1,34.744198,137.969711
13457,2,1,G大阪,大宮,晴,28.3,76.0,スカパー/e2/スカパー光/BS,15106.0,21000,0,0,1,34.812466,135.540421
13458,2,1,C大阪,広島,晴,28.1,81.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),20160.0,47853,0,0,1,34.616272,135.516663
13459,2,1,福岡,横浜FM,曇,28.3,81.0,スカパー/e2/スカパー光,15818.0,22331,0,0,1,33.586304,130.461426
13460,2,2,浦和,山形,晴,27.9,71.0,スカパー/e2/スカパー光(J Sports Plus)/テレ玉,27709.0,62010,0,0,1,35.902477,139.713974
13461,2,2,川崎F,神戸,曇,28.4,61.0,スカパー/e2/スカパー光(TBSチャンネル),14918.0,26827,0,0,1,35.586826,139.648911
13462,2,2,甲府,仙台,晴のち曇,27.0,65.0,スカパー/e2/スカパー光/ひかりTV,11176.0,15859,0,0,1,35.62075,138.588425
13463,2,1,仙台,新潟,曇,26.4,82.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,16046.0,19694,0,0,1,38.319134,140.881714
13464,2,1,山形,川崎F,曇,25.5,87.0,スカパー/e2/スカパー光/ひかりTV,10333.0,20784,0,0,1,38.336769,140.377075
13465,2,1,甲府,福岡,曇,24.6,85.0,スカパー/e2/スカパー光,9100.0,15859,0,0,1,35.62075,138.588425
13466,2,1,清水,浦和,曇,28.3,79.0,スカパー/e2/スカパー光/テレビ静岡,21524.0,51697,0,0,0,34.744198,137.969711
13467,2,1,神戸,柏,曇,25.9,81.0,スカパー/e2/スカパー光/BS,14253.0,35910,0,0,1,34.679955,135.077774
13468,2,1,広島,磐田,雨のち曇,24.6,93.0,スカパー/e2/スカパー光/ひかりTV,11894.0,36894,0,0,1,34.439636,132.394974
13469,2,2,鹿島,名古屋,晴,27.6,81.0,スカパー/e2/スカパー光,22258.0,37496,1,0,1,35.989033,140.64299
13470,2,2,大宮,C大阪,晴,27.4,73.0,スカパー/e2/スカパー光(J Sports Plus),9781.0,15002,1,0,1,36.166973,139.404068
13471,2,2,横浜FM,G大阪,晴,28.9,67.0,スカパー/e2/スカパー光,37725.0,72081,1,0,1,35.51012,139.606674
13472,2,1,名古屋,神戸,晴,25.6,26.0,スカパー/e2/スカパー光(J Sports Plus)/NHK名古屋,15987.0,20223,0,1,0,35.124908,136.941589
13473,2,1,C大阪,山形,晴,21.4,42.0,スカパー/e2/スカパー光/ひかりTV,10609.0,17892,0,1,1,34.616272,135.516663
13474,2,2,鹿島,浦和,晴,20.9,54.0,スカパー/e2/スカパー光,25061.0,37496,0,0,1,35.989033,140.64299
13475,2,2,川崎F,清水,曇,20.6,53.0,スカパー/e2/スカパー光,20973.0,26827,0,0,1,35.586826,139.648911
13476,2,2,横浜FM,仙台,晴,24.5,31.0,スカパー/e2/スカパー光/BS,23204.0,72081,0,0,0,35.51012,139.606674
13477,2,2,磐田,新潟,晴,20.6,70.0,スカパー/e2/スカパー光/ひかりTV,9251.0,15165,0,0,1,34.723106,137.877701
13478,2,2,G大阪,甲府,晴,20.1,53.0,スカパー/e2/スカパー光(J Sports Plus),19882.0,21000,0,0,1,34.812466,135.540421
13479,2,3,柏,大宮,晴一時曇,23.1,46.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,10875.0,15109,0,0,0,35.84972,139.975021
13480,2,3,福岡,広島,晴時々曇,24.5,52.0,スカパー/e2/スカパー光,12540.0,22331,0,0,1,33.586304,130.461426
13481,2,1,山形,磐田,曇,17.1,51.0,スカパー/e2/スカパー光,7475.0,20784,0,0,0,38.336769,140.377075
13482,2,1,大宮,福岡,曇,22.2,53.0,スカパー/e2/スカパー光,7214.0,15491,0,0,1,35.915684,139.632919
13483,2,1,甲府,川崎F,晴のち曇,23.2,38.0,スカパー/e2/スカパー光/ひかりTV,11377.0,15859,0,0,0,35.62075,138.588425
13484,2,1,新潟,横浜FM,曇,17.8,43.0,スカパー/e2/スカパー光,24439.0,41684,0,0,0,37.882988,139.059891
13485,2,1,広島,神戸,晴,22.9,48.0,スカパー/e2/スカパー光(J SPORTS 4)/中国放送,12706.0,36894,0,0,0,34.439636,132.394974
13486,2,2,仙台,C大阪,曇,16.9,54.0,スカパー/e2/スカパー光/BS,16407.0,19694,0,0,0,38.319134,140.881714
13487,2,2,鹿島,柏,曇時々晴,19.9,50.0,スカパー/e2/スカパー光,21466.0,37496,0,0,0,35.989033,140.64299
13488,2,2,清水,名古屋,曇,22.6,41.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/静岡放送,20181.0,20248,0,0,0,34.984898,138.482101
13489,2,2,G大阪,浦和,曇,18.6,53.0,スカパー/e2/スカパー光,20053.0,21000,0,0,1,34.812466,135.540421
13490,2,1,浦和,大宮,曇一時雨,21.3,84.0,スカパー/e2/スカパー光,34654.0,62010,0,0,1,35.902477,139.713974
13491,2,1,横浜FM,広島,曇のち晴,25.4,77.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/TBS(単・録),20174.0,72081,0,0,0,35.51012,139.606674
13492,2,1,磐田,鹿島,雨,23.4,92.0,スカパー/e2/スカパー光/静岡放送,8313.0,15165,0,0,0,34.723106,137.877701
13493,2,1,名古屋,G大阪,雨時々曇,21.2,90.0,スカパー/e2/スカパー光,17481.0,20223,0,0,1,35.124908,136.941589
13494,2,1,C大阪,甲府,雨,23.3,76.0,スカパー/e2/スカパー光/ひかりTV,7501.0,17892,0,0,0,34.616272,135.516663
13495,2,1,神戸,清水,屋内,24.0,76.0,スカパー/e2/スカパー光,12706.0,28425,0,0,1,34.656662,135.169662
13496,2,1,福岡,仙台,曇,21.2,65.0,スカパー/e2/スカパー光/NHK福岡/NHK仙台/ひかりTV,7191.0,22331,0,0,1,33.586304,130.461426
13497,2,2,柏,山形,晴,27.5,47.0,スカパー/e2/スカパー光(TBSチャンネル),10361.0,15109,0,0,0,35.84972,139.975021
13498,2,2,川崎F,新潟,晴,27.6,29.0,スカパー/e2/スカパー光/BS,16903.0,26827,0,0,0,35.586826,139.648911
13499,3,1,仙台,川崎F,雨,20.1,87.0,スカパー/e2/スカパー光/NHK仙台,15224.0,19694,0,0,0,38.319134,140.881714
13500,3,1,横浜FM,浦和,曇一時晴,23.0,76.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,27527.0,72081,0,0,0,35.51012,139.606674
13501,3,1,広島,柏,曇のち晴,24.1,67.0,スカパー/e2/スカパー光/BS/NHK広島/ひかりTV,14450.0,36894,0,0,0,34.439636,132.394974
13502,3,1,山形,G大阪,曇,20.5,83.0,スカパー/e2/スカパー光/NHK山形,13573.0,20784,0,0,0,38.336769,140.377075
13503,3,1,鹿島,神戸,晴,23.0,86.0,スカパー/e2/スカパー光,13248.0,37496,0,0,1,35.989033,140.64299
13504,3,1,大宮,名古屋,曇,20.4,84.0,スカパー/e2/スカパー光/テレ玉,9200.0,15491,0,0,0,35.915684,139.632919
13505,3,2,新潟,福岡,雨,19.7,72.0,スカパー/e2/スカパー光/ひかりTV,27107.0,41684,0,0,0,37.882988,139.059891
13506,3,2,清水,甲府,曇のち晴,23.1,82.0,スカパー/e2/スカパー光/NHK静岡/NHK甲府,19832.0,20248,0,0,0,34.984898,138.482101
13507,3,2,磐田,C大阪,晴,23.6,77.0,スカパー/e2/スカパー光/静岡放送,9513.0,15165,0,0,0,34.723106,137.877701
13508,3,1,仙台,広島,晴,15.3,66.0,スカパー/e2/スカパー光,17215.0,19694,0,1,1,38.319134,140.881714
13509,3,1,浦和,磐田,曇,18.3,63.0,スカパー/e2/スカパー光(J SPORTS 4)/テレ玉,34263.0,62010,0,1,1,35.902477,139.713974
13510,3,1,柏,新潟,曇,21.1,56.0,スカパー/e2/スカパー光,10623.0,15109,0,1,0,35.84972,139.975021
13511,3,1,甲府,横浜FM,曇,17.7,57.0,スカパー/e2/スカパー光/BS/NHK甲府,15315.0,15859,0,1,0,35.62075,138.588425
13512,3,1,名古屋,C大阪,曇,21.9,61.0,スカパー/e2/スカパー光,23677.0,41255,0,1,0,35.084568,137.171265
13513,3,1,G大阪,鹿島,曇,24.2,51.0,スカパー/e2/スカパー光/NHK総合/ひかりTV,20991.0,21000,0,1,0,34.812466,135.540421
13514,3,1,福岡,清水,晴,21.9,75.0,スカパー/e2/スカパー光,12632.0,22331,0,1,1,33.586304,130.461426
13515,3,1,川崎F,大宮,曇,22.1,53.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,17556.0,26827,0,1,0,35.586826,139.648911
13516,3,1,神戸,山形,曇,21.0,61.0,スカパー/e2/スカパー光/ひかりTV,11420.0,28425,0,1,1,34.656662,135.169662
13517,3,1,山形,福岡,曇,11.3,87.0,スカパー/e2/スカパー光,5053.0,20784,0,0,1,38.336769,140.377075
13518,3,1,浦和,仙台,雨,12.8,92.0,スカパー/e2/スカパー光/テレ玉,30891.0,62010,0,0,0,35.902477,139.713974
13519,3,1,大宮,鹿島,雨,13.7,84.0,スカパー/e2/スカパー光(J SPORTS 4),9537.0,15491,0,0,1,35.915684,139.632919
13520,3,1,横浜FM,名古屋,雨,19.4,94.0,スカパー/e2/スカパー光/NHK総合/ひかりTV,23023.0,72081,0,0,0,35.51012,139.606674
13521,3,1,新潟,G大阪,雨,17.3,73.0,スカパー/e2/スカパー光/BS,22990.0,41684,0,0,0,37.882988,139.059891
13522,3,1,磐田,甲府,雨,21.6,93.0,スカパー/e2/スカパー光,7244.0,15165,0,0,0,34.723106,137.877701
13523,3,1,広島,川崎F,曇,19.5,88.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/NHK広島,12041.0,36894,0,0,0,34.439636,132.394974
13524,3,2,清水,柏,晴,25.6,25.0,スカパー/e2/スカパー光/BS/テレビ静岡/ひかりTV,19584.0,20248,0,0,0,34.984898,138.482101
13525,3,2,C大阪,神戸,晴,15.3,32.0,スカパー/e2/スカパー光,16030.0,17892,0,0,1,34.616272,135.516663
13526,3,1,鹿島,清水,晴時々曇,12.3,48.0,スカパー/e2/スカパー光/NHK水戸/ひかりTV,21542.0,37496,0,0,0,35.989033,140.64299
13527,3,1,柏,C大阪,晴時々曇,13.3,35.0,スカパー/e2/スカパー光/NHK総合,11107.0,15109,0,0,0,35.84972,139.975021
13528,3,1,川崎F,横浜FM,曇,13.1,30.0,スカパー/e2/スカパー光(J SPORTS 4),19972.0,26827,0,0,0,35.586826,139.648911
13529,3,1,名古屋,山形,晴,13.4,35.0,スカパー/e2/スカパー光/BS/ひかりTV,26481.0,41255,0,0,0,35.084568,137.171265
13530,3,1,G大阪,仙台,晴,13.6,41.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/毎日放送(録),18001.0,21000,0,0,0,34.812466,135.540421
13531,3,1,広島,大宮,晴,7.9,68.0,スカパー/e2/スカパー光,16779.0,36894,0,0,1,34.439636,132.394974
13532,3,1,福岡,浦和,晴,10.7,65.0,スカパー/e2/スカパー光,17177.0,22331,0,0,1,33.586304,130.461426
13533,3,2,甲府,新潟,晴,12.9,36.0,スカパー/e2/スカパー光(J SPORTS 4)/NHK甲府/NHK新潟,13361.0,15859,0,0,0,35.62075,138.588425
13534,3,2,神戸,磐田,晴,14.8,54.0,スカパー/e2/スカパー光/NHK神戸,17187.0,28425,0,0,0,34.656662,135.169662
13535,3,1,仙台,神戸,雨,11.6,78.0,スカパー/e2/スカパー光/NHK仙台/NHK神戸/ひかりTV,18575.0,19694,0,0,0,38.319134,140.881714
13536,3,1,山形,広島,曇,9.6,87.0,スカパー/e2/スカパー光/NHK山形/NHK広島,7016.0,20784,0,0,0,38.336769,140.377075
13537,3,1,浦和,柏,晴,13.6,86.0,スカパー/e2/スカパー光/テレ玉/NHK総合,54441.0,62010,0,0,0,35.902477,139.713974
13538,3,1,大宮,甲府,曇,14.3,82.0,スカパー/e2/スカパー光(J SPORTS 4)/テレ玉,10628.0,15491,0,0,0,35.915684,139.632919
13539,3,1,横浜FM,鹿島,曇時々晴,14.6,76.0,スカパー/e2/スカパー光/ひかりTV,26973.0,72081,0,0,0,35.51012,139.606674
13540,3,1,新潟,名古屋,曇,16.4,60.0,スカパー/e2/スカパー光/BS/NHK新潟,26300.0,41684,0,0,0,37.882988,139.059891
13541,3,1,清水,G大阪,曇,16.1,91.0,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録)/TBS(単・録),18670.0,20248,0,0,0,34.984898,138.482101
13542,3,1,磐田,川崎F,曇一時雨,17.6,83.0,スカパー/e2/スカパー光,12349.0,15165,0,0,0,34.723106,137.877701
13543,3,1,C大阪,福岡,曇時々雨,16.3,74.0,スカパー/e2/スカパー光,11009.0,17892,0,0,0,34.616272,135.516663
13994,1,1,仙台,鹿島,雨,3.8,66.0,スカパー/e2/スカパー光/NHK総合,18250.0,19694,0,0,0,38.319134,140.881714
13995,1,1,名古屋,清水,屋内,12.4,43.0,スカパー/e2/スカパー光(J SPORTS 4)/NHK名古屋,24316.0,41255,0,0,0,35.084568,137.171265
13996,1,1,G大阪,神戸,晴一時雨,11.3,41.0,スカパー/e2/スカパー光(J SPORTS 1)/NHK大阪,17066.0,21000,0,0,0,34.812466,135.540421
13997,1,1,広島,浦和,曇一時雨のち晴,11.4,52.0,スカパー/e2/スカパー光/NHK広島,29603.0,36894,0,0,0,34.439636,132.394974
13998,1,1,札幌,磐田,屋内,22.5,32.0,スカパー/e2/スカパー光(スカイ・A sports+)/NHK札幌,25353.0,39856,0,0,0,42.996433,141.394989
13999,1,1,鳥栖,C大阪,晴,14.5,33.0,スカパー/e2/スカパー光/NHK佐賀,11283.0,24130,0,0,0,33.371758,130.519943
14000,1,1,川崎F,新潟,曇,7.1,65.0,スカパー/e2/スカパー光,18920.0,26827,0,0,1,35.586826,139.648911
14001,1,1,大宮,FC東京,曇,9.2,57.0,スカパー/e2/スカパー光/NHK BS1,11437.0,15491,0,0,1,35.915684,139.632919
14002,1,2,柏,横浜FM,晴時々曇,12.1,46.0,スカパー/e2/スカパー光(TBSチャンネル),13082.0,15109,0,0,0,35.84972,139.975021
14003,2,1,鹿島,川崎F,雨,13.3,86.0,スカパー/e2/スカパー光/NHK水戸,19010.0,37496,0,0,0,35.989033,140.64299
14004,2,1,浦和,柏,雨のち曇,7.2,79.0,スカパー/e2/スカパー光/NHK総合,41069.0,62010,0,0,0,35.902477,139.713974
14005,2,1,横浜FM,仙台,雨,6.4,80.0,スカパー/e2/スカパー光(TBSチャンネル),19488.0,72081,0,0,0,35.51012,139.606674
14006,2,1,新潟,大宮,雨,11.0,68.0,スカパー/e2/スカパー光(スカイ・A sports+)/新潟総合テレビ,26294.0,41684,0,0,0,37.882988,139.059891
14007,2,1,C大阪,G大阪,曇,17.1,70.0,スカパー/e2/スカパー光(J SPORTS 1)/NHK大阪,30764.0,47853,0,0,0,34.616272,135.516663
14008,2,1,清水,広島,雨,11.5,95.0,スカパー/e2/スカパー光(J SPORTS 4)/テレビ静岡,13231.0,20248,0,0,0,34.984898,138.482101
14009,2,1,磐田,鳥栖,雨,15.1,95.0,スカパー/e2/スカパー光,10653.0,15165,0,0,1,34.723106,137.877701
14010,2,1,神戸,札幌,屋内,17.2,70.0,スカパー/e2/スカパー光,14036.0,28425,0,0,1,34.656662,135.169662
14011,2,1,FC東京,名古屋,雨のち曇,7.6,83.0,スカパー/e2/スカパー光/NHK BS1/TOKYO MX,21757.0,48999,0,0,1,35.66367,139.5289
14012,3,1,仙台,大宮,曇時々雨,8.9,57.0,スカパー/e2/スカパー光(J SPORTS 1),11831.0,19694,0,0,0,38.319134,140.881714
14013,3,1,広島,鹿島,曇時々晴,10.6,60.0,スカパー/e2/スカパー光,14349.0,36894,0,0,0,34.439636,132.394974
14014,3,1,川崎F,C大阪,雨のち曇,10.3,77.0,スカパー/e2/スカパー光/NHK BS1,14777.0,26827,0,0,0,35.586826,139.648911
14015,3,1,神戸,FC東京,晴,12.4,51.0,スカパー/e2/スカパー光(TBSチャンネル),11839.0,28425,0,0,0,34.656662,135.169662
14016,3,1,鳥栖,横浜FM,晴,12.7,30.0,スカパー/e2/スカパー光(スカイ・A sports+),10611.0,24130,0,0,0,33.371758,130.519943
14017,3,1,札幌,浦和,屋内,20.6,35.0,スカパー/e2/スカパー光,20192.0,39856,0,0,1,42.996433,141.394989
