,id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price
16152,16152,humboldt county,2010,gmc,2,8,gas,213309.0,clean,automatic,fwd,full-size,SUV,silver,ca,2302.0
16153,16153,new york city,2006,honda,4,4,gas,156549.0,clean,manual,fwd,compact,coupe,red,ny,6783.0
16154,16154,austin,2015,chevrolet,2,4,gas,5518.0,clean,automatic,fwd,full-size,sedan,white,tx,14691.0
16155,16155,redding,2007,honda,1,4,gas,52351.0,clean,automatic,fwd,compact,sedan,silver,ca,4491.0
16156,16156,akron / canton,2015,chevrolet,1,4,gas,159182.0,clean,automatic,4wd,mid-size,SUV,white,oh,30961.0
16157,16157,south bend / michiana,2009,ford,2,5,gas,144052.0,clean,manual,fwd,full-size,sedan,black,in,9477.0
16158,16158,medford-ashland,1996,ram,2,6,diesel,181891.0,clean,automatic,4wd,full-size,SUV,black,or,17285.0
16159,16159,syracuse,2011,chevrolet,3,8,gas,105816.0,clean,automatic,rwd,full-size,truck,white,ny,38306.0
16160,16160,akron / canton,2014,ram,2,6,diesel,113169.0,clean,automatic,4wd,full-size,truck,black,oh,13997.0
16161,16161,pittsburgh,2014,chevrolet,3,8,diesel,78208.0,clean,automatic,rwd,full-size,pickup,black,pa,20718.0
16162,16162,mohave county,2014,ford,2,6,gas,168299.0,clean,automatic,fwd,mid-size,SUV,red,az,7493.0
16163,16163,flagstaff / sedona,2004,ford,4,8,gas,125370.0,clean,manual,4wd,full-size,SUV,green,az,14619.0
16164,16164,los angeles,2013,bmw,1,6,gas,34833.0,clean,automatic,rwd,full-size,coupe,silver,ca,15772.0
16165,16165,SF bay area,2016,gmc,2,6,gas,95778.0,clean,automatic,4wd,mid-size,SUV,silver,ca,21479.0
16166,16166,baltimore,2012,kia,1,6,gas,143388.0,clean,automatic,fwd,full-size,sedan,silver,md,2864.0
16167,16167,bellingham,2015,nissan,2,4,gas,114199.0,clean,automatic,fwd,compact,sedan,silver,,5809.0
16168,16168,greensboro,2006,jeep,4,6,gas,98286.0,clean,manual,4wd,full-size,SUV,silver,nc,21225.0
16169,16169,rhode island,2012,bmw,2,6,gas,2467.0,clean,automatic,rwd,mid-size,SUV,black,ri,20988.0
16170,16170,el paso,2017,bmw,2,6,gas,46961.0,clean,automatic,fwd,mid-size,SUV,black,tx,21725.0
16171,16171,albuquerque,2013,toyota,2,4,gas,207263.0,rebuilt,automatic,4wd,mid-size,wagon,green,nm,6078.0
16172,16172,"washington, DC",2004,ford,3,6,gas,120705.0,clean,automatic,fwd,full-size,truck,green,dc,23083.0
16173,16173,san diego,2008,jeep,2,6,gas,265922.0,clean,automatic,4wd,mid-size,SUV,silver,ca,7712.0
16174,16174,bozeman,2005,ford,4,8,gas,169133.0,clean,manual,rwd,full-size,pickup,silver,mt,1548.0
16175,16175,norfolk / hampton roads,2005,bmw,3,6,gas,342936.0,clean,automatic,rwd,full-size,SUV,white,va,6421.0
16176,16176,duluth / superior,2010,bmw,2,6,gas,116153.95438449945,clean,automatic,rwd,compact,sedan,black,mn,22007.0
16177,16177,san luis obispo,2015,ford,2,4,gas,140066.0,clean,automatic,fwd,full-size,sedan,black,ca,6908.0
16178,16178,tucson,2013,chevrolet,2,8,gas,72419.0,rebuilt,automatic,fwd,mid-size,SUV,black,az,18032.0
16179,16179,york,2006,bmw,1,6,gas,125205.0,rebuilt,manual,rwd,full-size,SUV,black,pa,21088.0
16180,16180,philadelphia,2012,ford,2,8,diesel,72510.0,clean,manual,rwd,full-size,truck,black,,22638.0
16181,16181,austin,1998,ford,3,6,gas,147862.0,clean,manual,fwd,full-size,truck,white,tx,22037.0
16182,16182,dallas / fort worth,2014,kia,1,4,gas,232547.0,clean,automatic,fwd,mid-size,sedan,silver,tx,18907.0
16183,16183,mcallen / edinburg,2008,kia,2,4,gas,180694.0,clean,automatic,fwd,mid-size,sedan,black,tx,6425.0
16184,16184,fresno / madera,2012,ram,3,6,gas,91054.0,clean,automatic,4wd,full-size,pickup,blue,ca,19611.0
16185,16185,albuquerque,2003,ford,4,6,gas,120367.0,clean,automatic,fwd,full-size,SUV,white,nm,3274.0
16186,16186,denver,2017,ram,2,8,diesel,121074.0,clean,automatic,4wd,full-size,pickup,black,co,25710.0
16187,16187,houston,2013,hyundai,1,4,gas,69416.0,clean,automatic,fwd,mid-size,sedan,black,tx,10996.0
16188,16188,new york city,2017,chevrolet,1,6,gas,64370.0,clean,automatic,4wd,mid-size,SUV,black,,46245.0
16189,16189,san diego,2018,chevrolet,1,6,gas,175698.0,rebuilt,automatic,4wd,full-size,SUV,black,ca,11736.0
16190,16190,reno / tahoe,2011,nissan,2,6,gas,151027.0,clean,automatic,fwd,mid-size,SUV,black,ca,7647.0
16191,16191,central NJ,2009,volkswagen,3,6,gas,176178.0,clean,automatic,fwd,mid-size,sedan,silver,nj,3481.0
16192,16192,chautauqua,2011,lexus,2,6,gas,105612.0,clean,automatic,4wd,full-size,SUV,black,ny,4177.0
16193,16193,north dakota,2012,bmw,1,6,gas,151538.0,clean,automatic,rwd,compact,sedan,orange,nd,20904.0
16194,16194,hudson valley,2004,acura,3,6,gas,29020.0,lien,automatic,rwd,full-size,SUV,black,ny,16342.0
16195,16195,fayetteville,2003,ford,4,6,gas,136575.0,clean,automatic,rwd,full-size,pickup,green,nc,4330.0
16196,16196,central NJ,2011,honda,2,6,gas,208746.0,clean,automatic,fwd,mid-size,mini-van,silver,nj,6661.0
16197,16197,treasure coast,2011,chevrolet,3,6,gas,148210.0,clean,automatic,fwd,full-size,sedan,blue,fl,5899.0
16198,16198,wilmington,2001,ford,3,6,gas,28047.0,clean,manual,fwd,full-size,coupe,blue,,8601.0
16199,16199,grand rapids,2010,toyota,2,6,gas,134349.0,clean,automatic,4wd,full-size,SUV,blue,,22279.0
16200,16200,tampa bay area,2015,audi,2,6,gas,116909.0,rebuilt,automatic,fwd,full-size,SUV,red,fl,8944.0
16201,16201,austin,2002,ford,3,6,gas,70964.0,clean,automatic,rwd,mid-size,van,white,tx,1934.0
16202,16202,lexington,2012,rover,2,8,gas,122613.0,clean,automatic,fwd,full-size,SUV,white,ky,11382.0
16203,16203,dubuque,1988,bmw,2,6,gas,161764.0,clean,manual,4wd,mid-size,sedan,black,ia,25213.0
16204,16204,lansing,1999,ford,4,6,gas,163927.0,clean,manual,fwd,compact,coupe,red,mi,5211.0
16205,16205,utica-rome-oneida,2017,toyota,2,4,gas,78782.0,clean,automatic,fwd,full-size,SUV,black,ny,17053.0
16206,16206,hartford,2011,nissan,4,6,gas,189371.0,lien,automatic,fwd,full-size,sedan,silver,ct,5231.0
16207,16207,twin falls,2015,toyota,2,8,gas,59234.0,clean,automatic,4wd,full-size,pickup,black,,22504.0
16208,16208,cedar rapids,1989,ram,2,8,diesel,83882.0,clean,automatic,4wd,full-size,truck,black,ia,17201.0
16209,16209,sioux city,2016,ford,1,4,gas,53233.0,rebuilt,automatic,fwd,full-size,sedan,black,ia,36458.0
16210,16210,north dakota,2019,toyota,3,4,gas,212998.0,parts only,automatic,fwd,full-size,sedan,black,nd,4291.0
16211,16211,houston,2004,buick,2,6,gas,262899.0,clean,automatic,rwd,full-size,sedan,black,tx,3834.0
16212,16212,pueblo,1998,ford,2,8,gas,156424.0,clean,automatic,rwd,full-size,SUV,green,co,5688.0
16213,16213,killeen / temple / ft hood,2018,acura,1,4,gas,169025.0,clean,automatic,fwd,full-size,sedan,black,,11692.0
16214,16214,orlando,2013,chevrolet,2,4,gas,147910.0,clean,automatic,fwd,compact,sedan,grey,fl,2828.0
16215,16215,sarasota-bradenton,1969,chevrolet,4,4,gas,116153.95438449945,clean,manual,fwd,compact,sedan,green,fl,3747.0
16216,16216,appleton-oshkosh-FDL,1979,ford,1,8,gas,173066.0,lien,automatic,4wd,full-size,pickup,black,wi,15883.0
16217,16217,albany,2013,ram,2,8,diesel,122475.0,clean,automatic,4wd,full-size,truck,white,ny,14558.0
16218,16218,seattle-tacoma,2006,chevrolet,2,8,gas,265452.0,clean,manual,rwd,full-size,pickup,red,wa,4552.0
16219,16219,southwest michigan,1966,pontiac,2,4,gas,51280.0,clean,automatic,fwd,compact,convertible,yellow,mi,8657.0
16220,16220,topeka,2016,toyota,2,6,gas,116153.95438449945,rebuilt,manual,fwd,mid-size,sedan,black,ks,7088.0
16221,16221,rhode island,2013,chevrolet,1,8,gas,26607.0,clean,automatic,4wd,full-size,truck,green,ri,9378.0
16222,16222,baltimore,2012,mercedes-benz,2,6,gas,129375.0,rebuilt,automatic,4wd,full-size,SUV,black,md,6206.0
16223,16223,knoxville,2001,ford,4,8,gas,180417.0,clean,manual,fwd,full-size,truck,blue,tn,3099.0
16224,16224,la crosse,2009,ford,2,6,gas,147455.0,clean,automatic,4wd,full-size,truck,white,wi,38808.0
16225,16225,san diego,2014,jeep,2,6,gas,28024.0,clean,automatic,4wd,full-size,pickup,black,ca,24077.0
16226,16226,green bay,2010,nissan,1,4,gas,38641.0,,automatic,fwd,mid-size,,black,,14407.0
16227,16227,louisville,2002,ford,3,6,gas,106446.0,clean,automatic,rwd,full-size,van,silver,ky,6617.0
16228,16228,north jersey,2011,chevrolet,3,8,gas,132687.0,clean,automatic,fwd,full-size,SUV,black,nj,5784.0
16229,16229,syracuse,2013,honda,2,4,gas,71847.0,,manual,fwd,compact,,blue,ny,3545.0
16230,16230,new york city,2014,toyota,1,4,gas,93786.0,clean,automatic,fwd,mid-size,sedan,black,ny,10821.0
16231,16231,daytona beach,1987,infiniti,3,6,gas,155263.0,rebuilt,automatic,fwd,full-size,sedan,black,fl,8142.0
16232,16232,colorado springs,2011,hyundai,2,4,gas,42343.0,clean,automatic,fwd,sub-compact,sedan,black,co,3340.0
16233,16233,"washington, DC",1997,chevrolet,3,8,gas,98278.0,clean,automatic,fwd,full-size,van,white,dc,11981.0
16234,16234,pittsburgh,2015,ford,2,4,gas,11460.0,clean,automatic,4wd,mid-size,SUV,white,pa,19744.0
16235,16235,fresno / madera,2015,acura,2,4,gas,94737.0,clean,automatic,4wd,full-size,SUV,black,ca,8267.0
16236,16236,south coast,2012,ford,2,4,gas,109308.0,clean,automatic,fwd,mid-size,hatchback,white,ma,19116.0
16237,16237,richmond,2010,bmw,2,6,gas,91574.0,clean,automatic,fwd,mid-size,sedan,silver,va,9805.0
16238,16238,birmingham,2012,honda,1,4,gas,63026.0,clean,automatic,fwd,full-size,SUV,blue,,7934.0
16239,16239,stockton,2011,kia,2,4,gas,105176.0,rebuilt,automatic,fwd,mid-size,sedan,black,,7849.0
16240,16240,columbus,2012,mazda,2,4,gas,113677.0,clean,automatic,fwd,mid-size,sedan,green,oh,3916.0
16241,16241,bakersfield,2011,toyota,3,4,gas,228341.0,clean,manual,fwd,full-size,sedan,black,ca,2607.0
16242,16242,morgantown,2010,toyota,4,6,gas,238646.0,clean,automatic,4wd,full-size,truck,blue,wv,5497.0
16243,16243,chicago,2010,ford,2,6,gas,91434.0,clean,automatic,fwd,mid-size,SUV,silver,il,17457.0
16244,16244,maine,1988,gmc,3,6,diesel,187440.0,clean,manual,4wd,full-size,truck,black,me,6368.0
16245,16245,reno / tahoe,2012,bmw,2,6,gas,91553.0,clean,manual,fwd,mid-size,sedan,silver,ca,13628.0
16246,16246,yakima,2015,honda,2,6,gas,57132.0,clean,automatic,fwd,mid-size,SUV,blue,wa,9640.0
16247,16247,"washington, DC",2013,volkswagen,2,4,gas,105054.0,clean,automatic,fwd,mid-size,hatchback,black,dc,11228.0
16248,16248,memphis,2014,ford,2,8,gas,239695.0,clean,automatic,fwd,full-size,pickup,black,tn,25057.0
16249,16249,norfolk / hampton roads,2007,ford,2,8,gas,192430.0,clean,manual,fwd,full-size,sedan,silver,va,3365.0
16250,16250,birmingham,2005,ford,3,6,diesel,86914.0,clean,automatic,rwd,full-size,pickup,black,al,16639.0
16251,16251,las vegas,2008,bmw,2,6,gas,25039.0,clean,manual,rwd,mid-size,sedan,black,nv,20081.0
16252,16252,pittsburgh,2013,ford,4,6,gas,35006.0,clean,automatic,fwd,full-size,van,blue,pa,13031.0
16253,16253,long island,1990,chevrolet,3,8,gas,40878.0,clean,manual,4wd,full-size,truck,white,ny,22809.0
16254,16254,albany,2003,honda,2,4,gas,163447.0,clean,automatic,fwd,full-size,sedan,grey,ny,3740.0
16255,16255,dayton / springfield,2011,subaru,1,4,gas,153594.0,rebuilt,automatic,4wd,mid-size,SUV,black,oh,20161.0
16256,16256,yakima,2011,honda,2,4,gas,116153.95438449945,clean,automatic,fwd,mid-size,sedan,silver,wa,13523.0
16257,16257,las vegas,1999,bmw,2,6,gas,118723.0,clean,manual,rwd,mid-size,convertible,black,nv,6105.0
16258,16258,vermont,2013,chevrolet,2,6,diesel,129092.0,clean,automatic,4wd,full-size,SUV,black,vt,34510.0
16259,16259,sacramento,2011,honda,3,4,gas,225207.0,salvage,manual,fwd,mid-size,sedan,black,ca,1432.0
16260,16260,billings,2019,toyota,2,6,gas,21737.0,rebuilt,automatic,4wd,mid-size,pickup,black,mt,31254.0
16261,16261,new orleans,2018,ford,2,8,gas,78689.0,clean,automatic,rwd,full-size,coupe,white,la,18483.0
16262,16262,tucson,2016,ford,2,6,gas,141911.0,clean,automatic,fwd,full-size,truck,white,az,21762.0
16263,16263,bakersfield,2014,ram,2,6,gas,117750.0,rebuilt,automatic,4wd,mid-size,truck,silver,ca,17179.0
16264,16264,palm springs,2009,toyota,2,4,gas,175690.0,clean,automatic,fwd,mid-size,hatchback,silver,ca,6678.0
16265,16265,los angeles,2018,kia,1,4,gas,138265.0,clean,automatic,fwd,compact,sedan,black,ca,7629.0
16266,16266,mcallen / edinburg,2019,ford,2,4,gas,22240.0,clean,automatic,fwd,full-size,SUV,white,tx,26854.0
16267,16267,boise,2008,ram,4,8,gas,123288.0,clean,manual,4wd,full-size,offroad,black,id,6006.0
16268,16268,asheville,2005,hyundai,2,6,gas,144705.0,clean,automatic,fwd,full-size,mini-van,red,nc,7138.0
16269,16269,new york city,2019,bmw,2,4,gas,56613.0,clean,manual,fwd,compact,sedan,black,ny,4912.0
16270,16270,yakima,2010,toyota,3,6,gas,184783.0,clean,automatic,fwd,compact,mini-van,black,wa,7946.0
16271,16271,myrtle beach,2003,chrysler,3,6,gas,214355.0,clean,automatic,fwd,mid-size,sedan,brown,sc,8633.0
16272,16272,worcester / central MA,2016,buick,2,4,gas,98168.0,rebuilt,automatic,fwd,mid-size,SUV,silver,ma,9900.0
16273,16273,greensboro,2010,chevrolet,2,8,gas,112115.0,rebuilt,automatic,fwd,full-size,sedan,black,nc,15611.0
16274,16274,lehigh valley,2001,ford,2,6,gas,48346.0,clean,automatic,4wd,full-size,SUV,black,pa,7874.0
16275,16275,erie,2012,bmw,2,6,gas,105370.0,clean,manual,fwd,mid-size,sedan,white,pa,6507.0
16276,16276,lubbock,1988,jeep,3,6,gas,74669.0,lien,manual,4wd,full-size,SUV,white,tx,6846.0
16277,16277,rochester,2014,jeep,2,6,gas,37662.0,lien,automatic,4wd,mid-size,SUV,white,ny,35459.0
16278,16278,pittsburgh,2011,ford,3,4,gas,100578.0,clean,automatic,fwd,full-size,hatchback,white,pa,8251.0
16279,16279,charlotte,2016,ram,4,8,diesel,151755.0,clean,automatic,4wd,full-size,pickup,white,nc,16338.0
16280,16280,richmond,2005,chevrolet,3,8,gas,63706.0,clean,automatic,4wd,full-size,truck,white,va,18583.0
16281,16281,albany,1986,ford,2,6,gas,234851.0,clean,automatic,4wd,compact,truck,silver,ny,12239.0
16282,16282,medford-ashland,2015,toyota,2,4,gas,208792.0,clean,automatic,fwd,full-size,sedan,silver,or,6107.0
16283,16283,wichita falls,2010,bmw,2,6,gas,92104.0,clean,automatic,rwd,full-size,sedan,grey,tx,25461.0
16284,16284,houston,2012,hyundai,1,4,gas,129736.0,clean,automatic,fwd,mid-size,sedan,silver,tx,4009.0
16285,16285,pueblo,2009,mitsubishi,3,4,gas,107362.0,clean,automatic,fwd,full-size,sedan,green,co,2594.0
16286,16286,charlotte,2009,ford,2,8,diesel,99473.0,clean,automatic,4wd,full-size,truck,white,nc,13324.0
16287,16287,rhode island,2005,jeep,2,6,gas,205486.0,clean,automatic,fwd,mid-size,SUV,black,ri,1802.0
16288,16288,fresno / madera,2016,volkswagen,4,4,gas,177448.0,clean,automatic,fwd,mid-size,hatchback,grey,,4868.0
16289,16289,vermont,2014,chevrolet,2,8,diesel,79512.0,clean,manual,4wd,full-size,truck,silver,vt,21796.0
16290,16290,pueblo,1990,chevrolet,1,8,gas,155708.0,clean,manual,4wd,full-size,pickup,green,co,1998.0
16291,16291,long island,2005,acura,2,6,gas,137585.0,clean,automatic,fwd,full-size,coupe,green,ny,12789.0
16292,16292,humboldt county,2016,honda,1,4,gas,51937.0,clean,automatic,fwd,full-size,sedan,white,ca,5645.0
16293,16293,evansville,2010,dodge,2,6,gas,150384.0,clean,automatic,4wd,mid-size,sedan,silver,in,8984.0
16294,16294,reno / tahoe,2013,bmw,2,6,gas,119718.0,clean,automatic,fwd,full-size,sedan,black,ca,9387.0
16295,16295,albuquerque,1950,bmw,1,6,gas,72670.0,clean,automatic,rwd,mid-size,convertible,orange,,16332.0
16296,16296,fresno / madera,1994,toyota,3,6,gas,127963.0,parts only,manual,fwd,full-size,coupe,black,ca,4887.0
16297,16297,baltimore,2011,chevrolet,2,4,gas,88081.0,rebuilt,automatic,fwd,full-size,SUV,black,md,6553.0
16298,16298,philadelphia,2015,audi,2,6,gas,88891.0,clean,automatic,fwd,mid-size,SUV,blue,pa,8875.0
16299,16299,milwaukee,2013,ford,2,4,gas,122041.0,clean,automatic,fwd,mid-size,sedan,black,wi,6950.0
16300,16300,norfolk / hampton roads,2014,ford,3,8,gas,181818.0,clean,automatic,fwd,full-size,sedan,white,va,11044.0
16301,16301,rochester,2018,kia,2,4,gas,83117.0,clean,automatic,fwd,mid-size,SUV,silver,,11745.0
16302,16302,minneapolis / st paul,2009,nissan,2,4,gas,120386.0,lien,automatic,fwd,mid-size,sedan,black,,14004.0
16303,16303,vermont,2011,ford,3,8,gas,116153.95438449945,clean,automatic,4wd,mid-size,SUV,green,,5903.0
16304,16304,philadelphia,2006,bmw,2,6,gas,122774.0,lien,manual,fwd,mid-size,coupe,red,pa,4136.0
16305,16305,tampa bay area,2007,mazda,1,4,gas,24240.0,clean,automatic,fwd,compact,sedan,green,,6312.0
16306,16306,knoxville,2018,jeep,1,6,gas,18400.0,lien,automatic,4wd,full-size,SUV,silver,tn,25707.0
16307,16307,central NJ,1962,ford,3,8,diesel,23434.0,clean,automatic,rwd,full-size,truck,white,nj,33755.0
16308,16308,humboldt county,2011,chevrolet,2,4,gas,107348.0,clean,automatic,4wd,mid-size,sedan,blue,ca,24734.0
16309,16309,fargo / moorhead,2013,ford,1,4,gas,50533.0,clean,automatic,fwd,sub-compact,sedan,green,mn,31072.0
16310,16310,worcester / central MA,2011,jeep,2,6,gas,112634.0,clean,manual,4wd,full-size,SUV,black,,24254.0
16311,16311,rhode island,2012,buick,2,4,gas,92353.0,clean,manual,fwd,mid-size,SUV,silver,ri,4205.0
16312,16312,tulsa,2008,ram,2,8,diesel,104534.0,clean,automatic,4wd,full-size,pickup,red,,23389.0
16313,16313,philadelphia,2011,nissan,2,4,gas,162249.0,clean,other,fwd,full-size,sedan,red,,3032.0
16314,16314,orange county,2014,ford,3,8,diesel,108729.0,clean,manual,fwd,full-size,truck,black,ca,9218.0
16315,16315,fresno / madera,2014,toyota,2,4,gas,56799.0,rebuilt,automatic,4wd,compact,sedan,blue,ca,9608.0
16316,16316,albany,2005,dodge,4,6,gas,165064.0,clean,manual,fwd,full-size,sedan,green,ny,3103.0
16317,16317,spokane / coeur d'alene,2008,acura,2,4,gas,158571.0,clean,automatic,fwd,compact,sedan,black,id,2054.0
16318,16318,rochester,2002,ram,2,6,gas,97226.0,clean,automatic,rwd,full-size,pickup,green,ny,18717.0
16319,16319,lehigh valley,2007,dodge,2,6,gas,39411.0,clean,automatic,fwd,mid-size,sedan,black,pa,18354.0
16320,16320,"washington, DC",2004,ram,2,8,diesel,122759.0,clean,manual,4wd,full-size,truck,black,dc,6454.0
16321,16321,southwest MN,2009,ford,2,6,gas,3537.0,clean,automatic,fwd,mid-size,coupe,black,mn,8036.0
16322,16322,central NJ,2010,honda,2,4,gas,123759.0,clean,automatic,fwd,mid-size,sedan,grey,nj,6056.0
16323,16323,memphis,2011,ford,2,6,gas,97624.0,clean,automatic,fwd,mid-size,sedan,black,tn,5622.0
16324,16324,syracuse,2000,chevrolet,3,6,gas,151341.0,clean,automatic,fwd,full-size,SUV,blue,ny,2625.0
16325,16325,colorado springs,2015,toyota,2,4,gas,131027.0,clean,automatic,fwd,full-size,sedan,black,co,5047.0
16326,16326,orange county,1976,chevrolet,2,8,gas,95110.0,clean,manual,rwd,full-size,van,white,ca,7340.0
16327,16327,lancaster,2006,bmw,2,6,gas,163483.0,rebuilt,manual,4wd,mid-size,SUV,silver,pa,22786.0
16328,16328,eugene,2012,toyota,3,4,gas,186775.0,clean,automatic,fwd,mid-size,sedan,black,or,5624.0
16329,16329,norfolk / hampton roads,1998,chevrolet,3,6,gas,163636.0,clean,manual,4wd,full-size,SUV,black,va,11640.0
16330,16330,cedar rapids,2017,gmc,1,4,gas,101047.0,clean,automatic,4wd,mid-size,SUV,silver,ia,18389.0
16331,16331,baltimore,2012,honda,3,4,gas,204344.0,rebuilt,automatic,fwd,full-size,SUV,blue,,2905.0
16332,16332,anchorage / mat-su,2011,toyota,2,4,gas,145369.0,clean,automatic,4wd,mid-size,SUV,black,ak,6258.0
16333,16333,worcester / central MA,2014,hyundai,2,4,gas,117604.0,salvage,automatic,fwd,full-size,sedan,black,ma,6352.0
16334,16334,new haven,1990,ford,4,8,gas,283769.0,,automatic,rwd,full-size,,blue,,13487.0
16335,16335,san diego,2007,dodge,1,6,gas,136511.0,rebuilt,automatic,fwd,mid-size,sedan,silver,ca,3768.0
16336,16336,north jersey,1971,ford,2,8,gas,54968.0,clean,automatic,rwd,full-size,pickup,white,nj,25230.0
16337,16337,nashville,2010,ford,2,8,gas,147217.0,clean,automatic,rwd,full-size,truck,white,,21963.0
16338,16338,north jersey,1995,chevrolet,2,8,gas,142057.0,clean,automatic,4wd,full-size,SUV,green,nj,7286.0
16339,16339,"washington, DC",2009,bmw,4,6,gas,210525.0,clean,automatic,fwd,mid-size,SUV,black,dc,3885.0
16340,16340,"kansas city, MO",1989,ford,3,8,gas,98551.0,clean,manual,4wd,full-size,pickup,black,mo,19088.0
16341,16341,indianapolis,1985,ford,3,8,gas,156498.0,clean,automatic,fwd,full-size,sedan,white,in,5912.0
16342,16342,rockford,2007,ford,2,8,gas,319746.0,clean,manual,rwd,full-size,truck,silver,il,15750.0
16343,16343,plattsburgh-adirondacks,2005,buick,2,6,gas,109418.0,clean,automatic,rwd,full-size,sedan,white,ny,3868.0
16344,16344,spokane / coeur d'alene,2016,ford,1,6,diesel,57179.0,clean,automatic,4wd,full-size,SUV,black,id,19059.0
16345,16345,las vegas,2016,ford,2,4,gas,82808.0,rebuilt,automatic,fwd,compact,sedan,black,nv,5552.0
16346,16346,north jersey,2009,ford,2,4,gas,81019.0,rebuilt,automatic,fwd,mid-size,SUV,black,nj,21752.0
16347,16347,jacksonville,2017,audi,2,4,gas,91102.0,rebuilt,automatic,fwd,compact,SUV,red,fl,38305.0
16348,16348,imperial county,2006,toyota,2,4,gas,138148.0,clean,automatic,fwd,compact,coupe,green,ca,2803.0
16349,16349,tulsa,2012,chevrolet,2,4,gas,82224.0,clean,automatic,fwd,sub-compact,sedan,blue,ok,9046.0
16350,16350,sacramento,2015,toyota,2,6,gas,142193.0,clean,automatic,fwd,mid-size,sedan,silver,ca,6337.0
16351,16351,erie,2011,chrysler,2,6,gas,110966.0,clean,automatic,fwd,mid-size,sedan,custom,pa,6146.0
16352,16352,indianapolis,2008,jeep,2,6,gas,128099.0,clean,automatic,4wd,full-size,pickup,black,in,6319.0
16353,16353,central NJ,1956,ford,3,4,gas,49994.0,clean,manual,rwd,mid-size,coupe,black,nj,18376.0
16354,16354,tampa bay area,2012,ford,2,4,gas,79584.0,clean,automatic,4wd,mid-size,SUV,green,fl,6022.0
16355,16355,bakersfield,2014,buick,2,6,gas,47073.0,rebuilt,automatic,fwd,mid-size,sedan,black,ca,34886.0
16356,16356,syracuse,2010,chevrolet,3,8,gas,129427.0,clean,automatic,fwd,full-size,other,blue,ny,6976.0
16357,16357,cedar rapids,2015,ford,3,8,diesel,3798.0,clean,automatic,4wd,full-size,truck,red,ia,65340.0
16358,16358,fayetteville,2011,honda,3,6,gas,132145.0,clean,automatic,fwd,compact,sedan,blue,,5383.0
16359,16359,lakeland,2009,ford,2,6,gas,130837.0,clean,automatic,4wd,full-size,SUV,white,fl,6101.0
16360,16360,bowling green,2007,mercury,2,6,gas,78581.0,clean,automatic,fwd,mid-size,sedan,white,ky,4379.0
16361,16361,rhode island,2012,ford,2,6,gas,150128.0,clean,manual,fwd,mid-size,SUV,silver,ri,11011.0
16362,16362,denver,2009,buick,4,6,gas,149869.0,clean,manual,fwd,mid-size,coupe,red,co,9081.0
16363,16363,reno / tahoe,2014,bmw,2,8,gas,95919.0,clean,automatic,4wd,full-size,SUV,black,ca,47487.0
16364,16364,asheville,2013,chevrolet,2,4,gas,113993.0,clean,automatic,fwd,mid-size,SUV,green,nc,7022.0
16365,16365,milwaukee,2012,ford,3,6,gas,66161.0,clean,automatic,4wd,full-size,truck,blue,wi,17702.0
16366,16366,detroit metro,2017,buick,2,4,gas,57819.0,rebuilt,manual,fwd,mid-size,sedan,black,mi,13506.0
16367,16367,norfolk / hampton roads,2010,chevrolet,3,4,gas,149701.0,clean,automatic,fwd,mid-size,sedan,black,va,6795.0
16368,16368,los angeles,1977,ford,1,6,gas,6538.0,clean,automatic,rwd,full-size,coupe,white,ca,15454.0
16369,16369,south florida,2015,toyota,1,4,gas,96178.0,clean,automatic,fwd,mid-size,sedan,black,,10476.0
16370,16370,sarasota-bradenton,2016,chevrolet,2,4,gas,112963.0,clean,automatic,fwd,mid-size,sedan,black,fl,18566.0
16371,16371,nashville,2012,ford,2,6,gas,138721.0,clean,automatic,fwd,full-size,pickup,white,tn,4640.0
16372,16372,pittsburgh,2012,bmw,2,6,gas,91715.0,clean,manual,rwd,mid-size,sedan,red,pa,15077.0
16373,16373,rochester,2016,jeep,2,6,gas,11652.0,clean,automatic,4wd,full-size,pickup,silver,ny,35278.0
16374,16374,boise,2012,chevrolet,2,6,gas,151825.0,clean,automatic,fwd,mid-size,SUV,blue,id,8752.0
16375,16375,"st louis, MO",2015,audi,1,4,gas,76913.0,clean,manual,fwd,full-size,coupe,silver,mo,22363.0
16376,16376,central NJ,2007,honda,3,6,gas,186541.0,clean,automatic,fwd,full-size,SUV,black,nj,2247.0
16377,16377,tucson,1999,ram,4,6,gas,128098.0,clean,automatic,4wd,full-size,pickup,green,az,6562.0
16378,16378,south florida,2011,bmw,1,4,gas,66318.0,salvage,automatic,fwd,mid-size,sedan,black,fl,6998.0
16379,16379,las vegas,1996,chevrolet,1,4,gas,32897.0,clean,automatic,fwd,full-size,other,green,nv,6289.0
16380,16380,omaha / council bluffs,2012,chrysler,2,6,gas,108730.0,clean,automatic,fwd,mid-size,sedan,black,ia,7914.0
16381,16381,tampa bay area,2006,ford,2,6,gas,228003.0,clean,automatic,fwd,mid-size,SUV,white,fl,8382.0
16382,16382,madison,2002,bmw,1,6,gas,114687.0,clean,automatic,4wd,mid-size,sedan,silver,wi,3999.0
16383,16383,tampa bay area,2017,toyota,3,6,gas,124207.0,clean,automatic,fwd,full-size,sedan,grey,fl,3005.0
