id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,month,day_of_week,year,num_broadcasters,hour,have_rain,have_sunny,discomfort,holiday,next_holiday,capacity,address,home_team_season_HomeGame_point,home_team_season_HomeGame_get_score,home_team_season_HomeGame_lost_score,home_team_season_HomeGame_diff_date,home_team_season_HomeGame_Curren3HomeMatch_point_sum,home_team_season_HomeGame_Curren3HomeMatch_point_std,home_team_season_HomeGame_Curren3HomeMatch_get_score_sum,home_team_season_HomeGame_Curren3HomeMatch_get_score_std,home_team_season_HomeGame_Curren3HomeMatch_lost_score_sum,home_team_season_HomeGame_Curren3HomeMatch_lost_score_std,home_team_season_num_match,away_team_season_num_match,home_team_season_point,away_team_season_point,home_team_season_get_score,away_team_season_get_score,home_team_season_lost_score,away_team_season_lost_score,home_team_Curren4match_point_sum,away_team_Curren4match_point_sum,home_team_Curren4match_get_score_sum,away_team_Curren4match_get_score_sum,home_team_Curren4match_lost_score_sum,away_team_Curren4match_lost_score_sum,home_team_before_match_point,away_team_before_match_point,home_team_before_match_get_score,away_team_before_match_get_score,home_team_before_match_lost_score,away_team_before_match_lost_score,home_team_diff_match_date,away_team_diff_match_date,diff_point,diff_score,diff_lost_score,diff_Current4_point_sum,diff_Current4_get_score_sum,diff_Current4_lost_score_sum,home_team_stadium,home_team_address,home_team_capacity,away_team_stadium,away_team_address,away_team_capacity,stadium_distance,accommodation_rate,catboost_pred
15840,2014-08-16,19:04,第20節,第1日,4,21,ユアテックスタジアム仙台,曇,21.8,83.0,スカパー!/スカパー!プレミアムサービス,14252.0,8,5,2014,2,19,0,0,70.00206,0,0,19694,宮城県仙台市泉区七北田字柳78,11.0,12.0,14.0,14.0,5.0,1.1547005383792515,6.0,6.0,5.0,5.0,20.0,20.0,22.0,24.0,16.0,22.0,28.0,28.0,3.0,6.0,5.0,4.0,8.0,8.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,-2.0,-6.0,0.0,-3.0,1.0,0.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,4.108689565754511,0.7236721844216513,13651.619450559761
15842,2014-08-16,18:04,第20節,第1日,20,11,埼玉スタジアム2002,雨のち曇,24.4,79.0,スカパー!/スカパー!プレミアムサービス,39224.0,8,5,2014,2,18,1,0,73.85024,0,0,62010,埼玉県さいたま市緑区美園2丁目1,21.0,13.0,5.0,14.0,5.0,1.1547005383792515,4.0,4.0,3.0,3.0,20.0,20.0,37.0,30.0,26.0,28.0,14.0,26.0,5.0,7.0,6.0,8.0,5.0,8.0,0.0,3.0,1.0,1.0,2.0,0.0,7.0,5.0,7.0,-2.0,-12.0,-2.0,-2.0,-3.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,7.467358604752514,0.6325431382035156,31741.641297884416
15843,2014-08-16,19:04,第20節,第1日,17,25,日立柏サッカー場,曇,22.1,95.0,スカパー!/スカパー!プレミアムサービス,9219.0,8,5,2014,2,19,0,0,71.40105,0,0,15109,千葉県柏市日立台1-2-50,19.0,14.0,8.0,14.0,7.0,1.1547005383792515,5.0,5.0,1.0,1.0,20.0,20.0,28.0,29.0,24.0,31.0,25.0,26.0,4.0,5.0,8.0,5.0,11.0,8.0,1.0,3.0,2.0,1.0,2.0,0.0,7.0,7.0,-1.0,-7.0,-1.0,-1.0,3.0,3.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,4.951063376108155,0.6101661261499768,9935.464160116739
15845,2014-08-16,18:03,第20節,第1日,2,6,万博記念競技場,雨のち曇一時雨,27.8,93.0,スカパー!/スカパー!プレミアムサービス/毎日放送(録),15383.0,8,5,2014,3,18,1,0,81.11446000000001,0,0,21000,大阪府吹田市千里万博公園5-2,16.0,15.0,7.0,14.0,9.0,0.0,8.0,8.0,0.0,0.0,20.0,20.0,30.0,19.0,29.0,25.0,20.0,33.0,12.0,2.0,13.0,6.0,1.0,8.0,3.0,0.0,2.0,2.0,0.0,3.0,7.0,7.0,11.0,4.0,-13.0,10.0,7.0,-7.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,1.4338324783912244,0.7325238095238096,15650.205507078123
15868,2014-09-13,18:34,第23節,第1日,1,25,味の素スタジアム,晴,24.0,65.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX,19097.0,9,5,2014,3,18,0,1,71.889,0,0,48999,東京都調布市西町376-3,18.0,20.0,13.0,21.0,7.0,1.1547005383792515,11.0,11.0,4.0,4.0,23.0,23.0,34.0,35.0,31.0,35.0,21.0,30.0,6.0,9.0,8.0,5.0,6.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,14.0,14.0,-1.0,-4.0,-9.0,-3.0,3.0,2.0,味の素スタジアム,東京都調布市西町376-3,48999.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,4.472376898535232,0.389742647809139,25665.547480154295
15871,2014-09-13,18:34,第23節,第1日,23,28,山梨中銀スタジアム,晴,23.1,51.0,スカパー!/スカパー!プレミアムサービス,10352.0,9,5,2014,2,18,0,1,69.38119,0,0,15859,山梨県甲府市小瀬町840,14.0,10.0,10.0,21.0,3.0,0.0,3.0,3.0,3.0,3.0,23.0,23.0,21.0,41.0,17.0,31.0,26.0,19.0,2.0,4.0,3.0,5.0,7.0,6.0,0.0,1.0,0.0,2.0,3.0,2.0,14.0,14.0,-20.0,-14.0,7.0,-2.0,-2.0,1.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,8.3758249705483,0.6527523803518507,10249.295534791025
15875,2014-09-13,19:04,第23節,第1日,11,2,エディオンスタジアム広島,晴,21.4,69.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,17490.0,9,5,2014,3,19,0,0,68.38534,0,0,36894,広島県広島市安佐南区大塚西5-1-1,18.0,15.0,13.0,21.0,5.0,1.1547005383792517,2.0,2.0,1.0,1.0,23.0,23.0,34.0,34.0,29.0,37.0,27.0,24.0,7.0,7.0,2.0,10.0,1.0,4.0,3.0,3.0,1.0,5.0,0.0,0.0,14.0,14.0,0.0,-8.0,3.0,0.0,-8.0,-3.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,3.1694712899836412,0.4740608228980322,20191.048274554767
15883,2014-09-20,19:04,第24節,第1日,12,8,鳴門・大塚スポーツパークポカリスエットスタジアム,曇,20.8,68.0,スカパー!/スカパー!プレミアムサービス,5996.0,9,5,2014,2,19,0,0,67.42656,0,0,17924,徳島県鳴門市撫養町立岩四枚61,2.0,3.0,23.0,21.0,1.0,0.5773502691896257,2.0,2.0,6.0,6.0,24.0,24.0,12.0,19.0,11.0,29.0,49.0,46.0,3.0,3.0,2.0,4.0,9.0,10.0,0.0,3.0,0.0,2.0,4.0,1.0,7.0,7.0,-7.0,-18.0,3.0,0.0,-2.0,-1.0,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,5.310167387139038,0.3345235438518188,9489.085682343775
15884,2014-09-20,19:04,第24節,第1日,28,4,ベストアメニティスタジアム,曇,20.9,59.0,スカパー!/スカパー!プレミアムサービス,10231.0,9,5,2014,2,19,0,0,66.99968999999999,0,0,24130,佐賀県鳥栖市京町812,17.0,15.0,11.0,21.0,4.0,1.5275252316519468,3.0,3.0,4.0,4.0,24.0,24.0,41.0,25.0,31.0,21.0,20.0,35.0,4.0,3.0,5.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,16.0,10.0,-15.0,1.0,0.0,-1.0,ベストアメニティスタジアム,佐賀県鳥栖市京町812,24130.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,11.482192704013524,0.4239950269374223,12662.919174027204
15885,2014-09-23,14:04,第25節,第1日,4,29,ユアテックスタジアム仙台,晴,24.9,44.0,スカパー!/スカパー!プレミアムサービス,17006.0,9,1,2014,2,14,0,1,71.02344,1,0,19694,宮城県仙台市泉区七北田字柳78,14.0,16.0,18.0,24.0,4.0,1.5275252316519465,6.0,6.0,6.0,6.0,25.0,25.0,25.0,43.0,22.0,45.0,37.0,28.0,0.0,7.0,3.0,7.0,7.0,5.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,3.0,-18.0,-23.0,9.0,-7.0,-4.0,2.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,2.3396362686392354,0.8635117294607495,15373.836804667362
15888,2014-09-23,15:03,第25節,第1日,1,12,味の素スタジアム,晴,25.0,35.0,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),22187.0,9,1,2014,3,15,0,1,70.2075,1,0,48999,東京都調布市西町376-3,19.0,21.0,14.0,10.0,5.0,1.1547005383792515,9.0,9.0,5.0,5.0,25.0,25.0,36.0,12.0,32.0,11.0,22.0,51.0,4.0,3.0,7.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,24.0,21.0,-29.0,1.0,5.0,-1.0,味の素スタジアム,東京都調布市西町376-3,48999.0,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,5.130718346003542,0.4528051592889651,21179.572518947243
15893,2014-09-23,19:04,第25節,第1日,0,6,ヤンマースタジアム長居,晴,24.3,61.0,スカパー!/スカパー!プレミアムサービス,17807.0,9,1,2014,2,19,0,0,71.93477,1,0,47853,大阪府大阪市東住吉区長居公園1-1,11.0,13.0,13.0,10.0,4.0,1.5275252316519468,3.0,3.0,2.0,2.0,25.0,25.0,23.0,30.0,26.0,32.0,29.0,35.0,4.0,8.0,3.0,6.0,4.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,-7.0,-6.0,-6.0,-4.0,-3.0,2.0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,1.5129853555048023,0.37211878043173885,17195.99197254747
15904,2014-10-05,12:34,第27節,第1日,29,2,県立カシマサッカースタジアム,雨,17.8,97.0,スカパー!/スカパー!プレミアムサービス,17939.0,10,6,2014,2,12,1,0,63.94034,0,0,37496,茨城県鹿嶋市神向寺後山26-2,20.0,20.0,15.0,15.0,7.0,1.1547005383792517,4.0,4.0,2.0,2.0,27.0,27.0,49.0,46.0,51.0,47.0,28.0,25.0,9.0,12.0,8.0,10.0,2.0,1.0,3.0,3.0,5.0,4.0,0.0,1.0,8.0,8.0,3.0,4.0,3.0,-3.0,-2.0,1.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,5.232845186787231,0.4784243652656283,19514.012774140738
15910,2014-10-05,15:03,第27節,第1日,25,6,ノエビアスタジアム神戸,屋内,24.8,61.0,スカパー!/スカパー!プレミアムサービス/BS-TBS,17516.0,10,6,2014,3,15,0,0,72.64171999999999,0,0,28425,兵庫県神戸市兵庫区御崎町1-2-2,24.0,19.0,13.0,15.0,9.0,0.0,6.0,6.0,2.0,2.0,27.0,27.0,40.0,33.0,40.0,34.0,35.0,37.0,5.0,9.0,5.0,6.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,8.0,7.0,6.0,-2.0,-4.0,-1.0,3.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,1.8327519226139195,0.6162181178540017,16423.007194338075
15918,2014-10-18,16:04,第28節,第1日,11,6,エディオンスタジアム広島,晴,17.3,54.0,スカパー!/スカパー!プレミアムサービス/NHK広島,16304.0,10,5,2014,3,16,0,0,61.83958,0,0,36894,広島県広島市安佐南区大塚西5-1-1,22.0,18.0,15.0,21.0,4.0,1.5275252316519468,3.0,3.0,2.0,2.0,28.0,28.0,39.0,36.0,32.0,37.0,30.0,38.0,5.0,9.0,3.0,7.0,2.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,13.0,13.0,3.0,-5.0,-8.0,-4.0,-4.0,-1.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,4.597967558846954,0.441914674472814,14192.88503105843
15919,2014-10-18,13:04,第28節,第1日,12,25,鳴門・大塚スポーツパークポカリスエットスタジアム,晴,19.4,38.0,スカパー!/スカパー!プレミアムサービス,6678.0,10,5,2014,2,13,0,0,63.87828,0,0,17924,徳島県鳴門市撫養町立岩四枚61,2.0,3.0,30.0,21.0,0.0,0.0,0.0,0.0,8.0,8.0,28.0,28.0,12.0,40.0,12.0,41.0,62.0,38.0,0.0,4.0,1.0,5.0,13.0,7.0,0.0,0.0,1.0,1.0,2.0,3.0,13.0,13.0,-28.0,-29.0,24.0,-4.0,-4.0,6.0,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,0.7362972663265775,0.37257308636465075,10848.968897963918
15923,2014-10-22,19:04,第29節,第1日,21,13,IAIスタジアム日本平,雨,15.6,92.0,スカパー!/スカパー!プレミアムサービス/静岡放送,8539.0,10,2,2014,3,19,0,0,59.988479999999996,0,0,20248,静岡県静岡市清水区村松3880−1,16.0,14.0,18.0,17.0,3.0,1.7320508075688772,4.0,4.0,7.0,7.0,29.0,29.0,28.0,38.0,33.0,23.0,49.0,28.0,3.0,7.0,4.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,-10.0,10.0,21.0,-4.0,0.0,4.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,2.9554842567602866,0.42172066376926115,6991.790917375934
15930,2014-10-26,13:04,第30節,第1日,4,17,ユアテックスタジアム仙台,晴,20.1,67.0,スカパー!/スカパー!プレミアムサービス,15184.0,10,6,2014,2,13,0,1,66.33233,0,0,19694,宮城県仙台市泉区七北田字柳78,20.0,21.0,21.0,8.0,6.0,1.7320508075688774,5.0,5.0,3.0,3.0,30.0,30.0,33.0,45.0,28.0,37.0,41.0,37.0,8.0,7.0,6.0,4.0,3.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,-12.0,-9.0,4.0,1.0,2.0,-3.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,2.6318184343296815,0.7709962425104092,14738.479628731182
15933,2014-10-26,16:04,第30節,第1日,25,8,ノエビアスタジアム神戸,晴,23.6,45.0,スカパー!/スカパー!プレミアムサービス,12826.0,10,6,2014,2,16,0,0,69.4948,0,0,28425,兵庫県神戸市兵庫区御崎町1-2-2,25.0,20.0,16.0,4.0,4.0,1.5275252316519465,4.0,4.0,4.0,4.0,30.0,30.0,42.0,31.0,43.0,38.0,40.0,53.0,3.0,9.0,4.0,6.0,6.0,4.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,4.0,11.0,5.0,-13.0,-6.0,-2.0,2.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,4.638101505348268,0.4512225153913808,12096.207814582227
15940,2014-11-02,16:04,第31節,第1日,13,29,デンカビッグスワンスタジアム,雨,18.9,87.0,スカパー!/スカパー!プレミアムサービス,27809.0,11,6,2014,2,16,0,0,65.44657,0,0,41684,新潟県新潟市中央区清五郎67-12,23.0,13.0,11.0,15.0,4.0,1.5275252316519465,3.0,3.0,2.0,2.0,31.0,31.0,41.0,51.0,26.0,56.0,30.0,35.0,7.0,2.0,6.0,5.0,2.0,7.0,3.0,1.0,2.0,1.0,0.0,1.0,7.0,7.0,-10.0,-30.0,-5.0,5.0,1.0,-5.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,2.4644926882270366,0.6671384703963151,27453.0987040037
15945,2014-11-02,13:05,第31節,第1日,0,23,ヤンマースタジアム長居,雨のち曇,21.3,77.0,スカパー!/スカパー!プレミアムサービス/NHK大阪,23378.0,11,6,2014,3,13,0,0,68.77899,0,0,47853,大阪府大阪市東住吉区長居公園1-1,17.0,18.0,16.0,11.0,6.0,1.7320508075688774,5.0,5.0,3.0,3.0,31.0,31.0,30.0,33.0,31.0,22.0,36.0,30.0,4.0,5.0,3.0,2.0,5.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,7.0,7.0,-3.0,9.0,6.0,-1.0,1.0,3.0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,3.2318257745627377,0.4885378137211878,12673.939391339482
15957,2014-11-29,17:04,第33節,第1日,4,12,ユアテックスタジアム仙台,雨のち曇,11.6,93.0,スカパー!/スカパー!プレミアムサービス,17152.0,11,5,2014,2,17,1,0,53.077119999999994,0,0,19694,宮城県仙台市泉区七北田字柳78,21.0,25.0,26.0,7.0,4.0,1.5275252316519465,8.0,8.0,7.0,7.0,33.0,33.0,35.0,13.0,33.0,15.0,47.0,72.0,3.0,0.0,5.0,1.0,6.0,8.0,1.0,0.0,3.0,0.0,3.0,1.0,7.0,7.0,22.0,18.0,-25.0,3.0,4.0,-2.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,鳴門・大塚スポーツパークポカリスエットスタジアム,徳島県鳴門市撫養町立岩四枚61,17924.0,7.513600637902117,0.8709251548695034,12615.068364598423
15962,2014-11-29,17:04,第33節,第1日,6,8,豊田スタジアム,屋内,17.6,57.0,スカパー!/スカパー!プレミアムサービス,21695.0,11,5,2014,2,17,0,0,62.33668,0,0,41255,愛知県豊田市千石町7-2,12.0,21.0,28.0,27.0,2.0,0.5773502691896252,2.0,2.0,3.0,3.0,33.0,33.0,42.0,32.0,43.0,41.0,46.0,58.0,6.0,1.0,6.0,5.0,4.0,8.0,1.0,0.0,2.0,1.0,2.0,2.0,7.0,7.0,10.0,2.0,-12.0,5.0,1.0,-4.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,2.80577088534189,0.5258756514361895,17452.059792029362
15964,2014-11-29,14:04,第33節,第1日,0,29,ヤンマースタジアム長居,曇,19.3,50.0,スカパー!/スカパー!プレミアムサービス,23330.0,11,5,2014,2,14,0,0,64.3365,0,0,47853,大阪府大阪市東住吉区長居公園1-1,17.0,19.0,19.0,27.0,6.0,1.7320508075688774,5.0,5.0,4.0,4.0,33.0,33.0,31.0,57.0,35.0,60.0,42.0,37.0,5.0,8.0,7.0,5.0,7.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,7.0,7.0,-26.0,-25.0,5.0,-3.0,2.0,4.0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,5.30518544182028,0.4875347418134704,19814.619566709014
15969,2014-12-06,15:34,第34節,第1日,1,19,味の素スタジアム,晴,5.8,57.0,スカパー!/スカパー!プレミアムサービス,32538.0,12,5,2014,2,15,0,1,46.11994,0,0,48999,東京都調布市西町376-3,28.0,32.0,18.0,14.0,6.0,1.732050807568877,7.0,7.0,4.0,4.0,34.0,34.0,47.0,50.0,46.0,36.0,32.0,28.0,2.0,7.0,4.0,3.0,7.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,-3.0,10.0,4.0,-5.0,1.0,5.0,味の素スタジアム,東京都調布市西町376-3,48999.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,0.1733976890276431,0.6640543684564991,33412.81586471587
15971,2014-12-06,15:34,第34節,第1日,21,23,IAIスタジアム日本平,晴,7.8,31.0,スカパー!/スカパー!プレミアムサービス/テレビ静岡,19824.0,12,5,2014,3,15,0,0,50.57881999999999,0,0,20248,静岡県静岡市清水区村松3880−1,20.0,19.0,24.0,14.0,4.0,1.5275252316519468,5.0,5.0,6.0,6.0,34.0,34.0,35.0,40.0,42.0,27.0,60.0,31.0,4.0,10.0,7.0,7.0,10.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,7.0,7.0,-5.0,15.0,29.0,-6.0,0.0,8.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,0.6450144086606513,0.9790596602133544,16225.845461010971
15973,2014-12-06,15:35,第34節,第1日,11,4,エディオンスタジアム広島,晴のち雪,1.3,96.0,スカパー!/スカパー!プレミアムサービス/NHK広島/NHK仙台,17189.0,12,5,2014,4,15,0,0,34.860519999999994,0,0,36894,広島県広島市安佐南区大塚西5-1-1,26.0,23.0,16.0,34.0,5.0,1.1547005383792517,6.0,6.0,2.0,2.0,34.0,34.0,47.0,38.0,42.0,35.0,37.0,48.0,5.0,5.0,5.0,7.0,5.0,7.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,7.0,9.0,7.0,-11.0,0.0,-2.0,-2.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,9.331528080840343,0.46590231473952404,16280.306662984041
16809,2015-03-07,16:04,第1節,第1日,25,17,ノエビアスタジアム神戸,屋内,14.6,55.0,スカパー!/スカパー!プレミアムサービス,24027.0,3,5,2015,2,16,0,0,58.210699999999996,0,0,28425,兵庫県神戸市兵庫区御崎町1-2-2,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,4.951063376108155,0.8452770448548813,16965.664186600312
16814,2015-03-14,14:03,第2節,第2日,29,22,県立カシマサッカースタジアム,曇のち晴,10.2,57.0,スカパー!/スカパー!プレミアムサービス/NHK水戸,17295.0,3,5,2015,3,14,0,0,52.16686,0,0,37496,茨城県鹿嶋市神向寺後山26-2,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,ShonanBMWスタジアム平塚,神奈川県平塚市大原1−1,15732.0,1.449997049905207,0.46124919991465757,17011.518345455817
16815,2015-03-14,14:06,第2節,第2日,1,19,味の素スタジアム,曇,11.4,29.0,スカパー!/スカパー!プレミアムサービス/TBS/TOKYO MX(録),30492.0,3,5,2015,4,14,0,0,54.65994,0,0,48999,東京都調布市西町376-3,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,7.0,7.0,1.0,1.0,-1.0,1.0,1.0,-1.0,味の素スタジアム,東京都調布市西町376-3,48999.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,0.1733976890276431,0.6222984142533521,31104.141114889604
16829,2015-03-22,19:04,第3節,第1日,9,10,NDソフトスタジアム山形,曇のち雨,10.8,49.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,12081.0,3,6,2015,3,19,0,0,53.28008,0,1,20784,山形県天童市山王1−1,0.0,0.0,0.0,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,5.0,3.0,3.0,0.0,4.0,0.0,5.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,8.0,8.0,-4.0,-5.0,0.0,-4.0,-5.0,0.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,2.843678173633819,0.5812644341801386,14609.883624029868
16833,2015-04-04,14:04,第4節,第2日,9,22,NDソフトスタジアム山形,晴,16.3,28.0,スカパー!/スカパー!プレミアムサービス,7321.0,4,5,2015,2,14,0,0,60.01736,0,0,20784,山形県天童市山王1−1,3.0,1.0,0.0,13.0,3.0,2.1213203435596424,1.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,13.0,13.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,ShonanBMWスタジアム平塚,神奈川県平塚市大原1−1,15732.0,3.167953646443761,0.3522421093148576,9746.762642485026
16836,2015-04-04,16:03,第4節,第2日,1,23,味の素スタジアム,曇,13.9,53.0,スカパー!/スカパー!プレミアムサービス,20743.0,4,5,2015,2,16,0,0,57.27333,0,0,48999,東京都調布市西町376-3,1.0,0.0,0.0,21.0,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,4.0,5.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,13.0,13.0,2.0,3.0,-2.0,2.0,3.0,-2.0,味の素スタジアム,東京都調布市西町376-3,48999.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,0.939654661111557,0.42333517010551236,22373.75466512156
16854,2015-04-18,17:04,第6節,第2日,20,19,埼玉スタジアム2002,晴,17.9,45.0,スカパー!/スカパー!プレミアムサービス,33793.0,4,5,2015,2,17,0,1,62.338449999999995,0,0,62010,埼玉県さいたま市緑区美園2丁目1,6.0,2.0,0.0,14.0,6.0,1.7320508075688772,2.0,2.0,0.0,0.0,6.0,6.0,11.0,8.0,6.0,5.0,2.0,5.0,8.0,8.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,1.0,-3.0,0.0,-1.0,-1.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,0.4088718009140088,0.5449604902435091,40937.37475763199
