kick_off_time,home_team,away_team,temperature,humidity,attendance,month,year,capacity_y,rain,first_end_sec,home_team_capacity,away_team_capacity,stadium_distance,is_home_stadium,discomfort,lightgbm_pred
15,20,17,13.6,86.0,54441.0,12,2011,62010,0,1,62010.0,15109.0,0.26632468390668396,1,56.59703999999999,34540.1971142261
15,8,23,14.3,82.0,10628.0,12,2011,15491,0,1,15491.0,15859.0,1.0853357915373332,1,57.76574,10467.443959542934
15,21,2,16.1,91.0,18670.0,12,2011,20248,0,1,20248.0,21000.0,2.9467293762787152,1,60.83249,16293.360952477764
14,6,21,12.4,43.0,24316.0,3,2012,41255,0,1,20223.0,20248.0,1.5468613455135596,2,55.47368,23780.707011983926
17,10,13,7.1,65.0,18920.0,3,2012,26827,0,1,26827.0,41684.0,2.370507222229872,1,47.32485,17209.012007744637
14,17,19,12.1,46.0,13082.0,3,2012,15109,0,1,15109.0,72081.0,0.501006659046562,1,55.033339999999995,14060.933954760563
14,29,10,13.3,86.0,19010.0,3,2012,37496,1,0,37496.0,26827.0,1.0723635246920684,1,56.09862,15744.369099621246
15,21,11,11.5,95.0,13231.0,3,2012,20248,1,0,20248.0,36894.0,6.111499469260642,1,52.845749999999995,12032.216789876295
15,28,19,12.7,30.0,10611.0,3,2012,24130,0,0,24130.0,72081.0,9.33494897197648,1,56.0689,13498.417480278848
16,14,20,20.6,35.0,20192.0,3,2012,39856,0,0,39856.0,62010.0,7.290406241092542,1,65.1189,25224.242684450055
16,6,13,6.4,58.0,10603.0,3,2012,20223,0,0,20223.0,41684.0,3.4776728784639874,1,46.86488,10606.203942591794
19,2,24,4.6,56.0,15072.0,3,2012,21000,0,0,21000.0,15165.0,2.3389876032163928,1,44.568239999999996,12814.316164138645
15,24,17,12.8,62.0,9042.0,3,2012,15165,0,0,15165.0,15109.0,2.380758342922687,1,55.65864,10270.781705550218
16,13,2,7.1,64.0,16836.0,3,2012,41684,0,0,41684.0,21000.0,4.67062891197576,1,47.39756,25529.79127786204
18,21,14,10.9,47.0,14216.0,3,2012,20248,0,0,20248.0,39856.0,8.524647180779336,1,53.479769999999995,13406.901383764214
19,28,25,10.1,25.0,7719.0,3,2012,24130,0,0,24130.0,28425.0,4.823988502077588,1,53.40575,12322.000673939341
14,4,24,6.1,53.0,13147.0,4,2012,19694,0,0,19694.0,15165.0,4.6856708677576675,1,46.862669999999994,11624.205678921544
14,6,28,9.6,26.0,13824.0,4,2012,41255,0,0,20223.0,24130.0,6.656656238068461,2,52.82904,14198.493722075156
17,29,20,9.3,31.0,23507.0,4,2012,37496,0,0,37496.0,62010.0,0.933039479010391,1,52.25417,26641.77926647741
16,10,1,12.9,35.0,20996.0,4,2012,26827,0,0,26827.0,48999.0,0.14250487871298104,1,56.21385,19626.916172218604
13,1,29,10.3,87.0,19279.0,4,2012,48999,1,0,48999.0,37496.0,1.1606281100632567,1,51.073389999999996,21948.49616253138
14,19,8,11.6,80.0,7101.0,4,2012,15440,1,0,72081.0,15491.0,0.40641230065168793,0,53.4432,10337.457075847033
16,6,14,15.4,70.0,12896.0,4,2012,41255,0,0,20223.0,39856.0,9.043985702422646,2,59.4362,16271.02110375635
19,0,13,13.6,43.0,9154.0,4,2012,17892,0,0,17892.0,41684.0,4.8193254802555066,1,56.95652,10256.42409809615
14,24,19,19.9,53.0,11965.0,4,2012,15165,0,0,15165.0,72081.0,1.8996680422971235,1,65.28153,12750.898969645672
15,29,0,13.5,50.0,12110.0,4,2012,37496,0,0,37496.0,17892.0,5.306948395646035,1,56.7675,17438.262055529452
18,8,20,12.1,58.0,12709.0,4,2012,15491,0,0,15491.0,62010.0,0.08212391779502097,1,54.754819999999995,13947.241445346852
19,4,1,10.4,55.0,17192.0,4,2012,19694,0,0,19694.0,48999.0,2.9802004586758857,1,52.5218,12941.810647245735
16,19,25,23.0,55.0,21054.0,4,2012,72081,0,0,72081.0,28425.0,4.518347711930557,1,69.5885,20298.652974226316
19,0,24,19.0,74.0,12183.0,4,2012,17892,0,0,17892.0,15165.0,2.363453816134353,1,65.0274,11159.816754053614
14,25,8,23.3,59.0,11672.0,5,2012,28425,0,0,28425.0,15491.0,4.637434575768482,1,70.34553,10975.794696522622
16,11,13,20.1,65.0,17826.0,5,2012,36894,0,0,36894.0,41684.0,7.501852545391239,1,66.22035,12037.454248016986
16,28,4,20.0,60.0,18113.0,5,2012,24130,0,0,24130.0,19694.0,11.482283202473996,1,65.8,9087.971354484447
19,21,29,19.1,90.0,18393.0,5,2012,20248,0,0,20248.0,37496.0,2.382798432210745,1,65.9191,14093.972234776604
15,17,11,17.6,85.0,12875.0,5,2012,15109,0,0,15109.0,36894.0,7.710087509831851,1,63.2114,9759.162686296771
19,29,28,16.8,75.0,10626.0,5,2012,37496,0,0,37496.0,24130.0,10.455917415025509,1,61.657,14057.505089470258
19,13,1,13.4,68.0,21827.0,5,2012,41684,0,0,41684.0,48999.0,2.268334593309588,1,56.45088,26551.620054547562
14,24,29,21.9,31.0,13555.0,5,2012,15165,0,0,15165.0,37496.0,3.041281707249424,1,66.32711,13022.4118484693
15,10,17,18.8,27.0,16054.0,5,2012,26827,0,0,26827.0,15109.0,0.4188806361435172,1,62.69224,17208.858692355596
18,25,6,14.4,42.0,14825.0,5,2012,28425,0,0,28425.0,20223.0,1.8327519226139195,1,57.94552,14988.496576943688
15,20,21,24.4,36.0,35877.0,5,2012,62010,0,0,62010.0,20248.0,1.5360541362107039,1,69.61215999999999,36058.60171533248
16,8,10,23.6,41.0,9304.0,5,2012,15491,0,0,15491.0,26827.0,0.32924660701060876,1,69.13224,11302.874148915647
19,19,1,21.9,84.0,23273.0,6,2012,72081,0,0,72081.0,48999.0,0.17212320464133138,1,70.23903999999999,20889.900395863235
19,0,11,24.2,94.0,11538.0,6,2012,17892,0,0,17892.0,36894.0,3.1266823454289407,1,74.98052,10963.243652688794
14,14,2,22.3,59.0,14759.0,6,2012,39856,0,0,39856.0,21000.0,10.06246899740382,1,68.95143,14377.765463357027
18,17,29,21.1,77.0,13987.0,6,2012,15109,0,0,15109.0,37496.0,0.6823420673899562,1,68.46453,12618.499048363556
18,11,8,21.7,85.0,15304.0,6,2012,36894,0,0,36894.0,15491.0,7.386918540320378,1,69.98255,12856.368964881878
19,20,4,22.3,71.0,39545.0,6,2012,62010,0,0,62010.0,19694.0,2.6839984655824525,1,69.88467,26968.703174880113
18,4,11,20.4,62.0,18722.0,6,2012,19694,0,0,19694.0,36894.0,9.331412570431336,1,66.47952,13633.77969325459
19,2,17,24.5,87.0,14006.0,6,2012,21000,1,0,21000.0,15109.0,4.554291714472833,1,74.80584999999999,11998.774227173722
19,0,20,24.3,91.0,36723.0,6,2012,47853,0,0,17892.0,62010.0,4.389959331559473,2,74.86187000000001,24367.07188665955
19,25,4,24.8,58.0,15062.0,7,2012,28425,0,0,28425.0,19694.0,6.785369496312489,1,72.33416,14580.070285579595
19,24,14,26.9,87.0,11367.0,7,2012,15165,0,0,15165.0,39856.0,8.989952976733143,1,78.81697,10137.160083994855
19,6,4,27.8,80.0,24397.0,7,2012,41255,0,0,20223.0,19694.0,5.072244547998545,2,79.3956,17216.199599412445
18,29,11,29.0,77.0,15496.0,7,2012,37496,0,0,37496.0,36894.0,8.392282109168226,1,80.8857,15482.797637305486
19,17,0,27.8,85.0,11844.0,7,2012,15109,0,0,15109.0,17892.0,4.625835062436622,1,80.0567,10283.767370986783
19,10,8,29.1,68.0,14716.0,7,2012,26827,0,0,26827.0,15491.0,0.32924660701060876,1,79.73712,17051.619238071704
18,20,1,29.5,70.0,34267.0,8,2012,62010,0,0,62010.0,48999.0,0.302127735775785,1,80.6285,31438.07121087797
18,4,19,25.9,85.0,17935.0,8,2012,19694,0,0,19694.0,72081.0,3.084847914208407,1,76.91884999999999,16872.992218982545
19,6,25,29.8,65.0,10034.0,8,2012,20223,0,0,20223.0,28425.0,1.8327519226139195,1,80.3193,13608.45955163602
19,2,8,29.6,62.0,12964.0,8,2012,21000,0,0,21000.0,15491.0,4.238588188952521,1,79.57848,14040.805127017575
19,28,29,30.3,53.0,12844.0,8,2012,24130,0,0,24130.0,37496.0,10.455917415025509,1,79.16241,13891.378293200874
18,29,24,26.9,87.0,14649.0,8,2012,37496,0,0,37496.0,15165.0,3.041281707249424,1,78.81697,15048.69841410684
19,2,0,25.4,95.0,18578.0,8,2012,21000,1,0,21000.0,17892.0,0.1976272455912901,1,77.17769999999999,18083.52919750999
19,25,20,27.6,80.0,14161.0,8,2012,28425,0,0,28425.0,62010.0,4.711987538987043,1,79.0752,18196.44670881346
14,14,25,25.1,67.0,8117.0,8,2012,19620,0,0,39856.0,28425.0,10.407039761112204,0,73.69883,10003.812532194075
19,13,11,29.3,72.0,32014.0,8,2012,41684,0,0,41684.0,36894.0,7.501852545391239,1,80.62204,26249.301186597608
19,6,2,26.1,89.0,30354.0,8,2012,41255,0,0,20223.0,21000.0,1.4355806377866602,2,77.71071,25293.910136724797
19,17,24,27.9,77.0,13248.0,8,2012,15109,0,0,15109.0,15165.0,2.380758342922687,1,79.15617,10630.919950002783
19,0,19,29.1,75.0,14336.0,8,2012,17892,0,0,17892.0,72081.0,4.186544425564481,1,80.75274999999999,12859.321994229436
19,11,1,28.2,67.0,23656.0,8,2012,36894,0,0,36894.0,48999.0,7.2381737618429725,1,78.26606,14361.717207318183
18,20,8,27.5,64.0,39814.0,9,2012,62010,0,0,62010.0,15491.0,0.08212391779502097,1,76.84700000000001,34552.42173789453
19,6,17,26.9,73.0,14193.0,9,2012,20223,0,0,20223.0,15109.0,3.118823838239029,1,77.09063,13003.93096877642
19,28,2,25.4,63.0,19729.0,9,2012,24130,0,0,24130.0,21000.0,5.223106249134511,1,73.70698,15799.449306212684
19,17,14,26.3,84.0,10445.0,9,2012,15109,0,0,15109.0,39856.0,7.286413097360944,1,77.46208,10439.547149720329
19,10,29,27.6,71.0,18088.0,9,2012,26827,0,0,26827.0,37496.0,1.0723635246920684,1,77.90304,19509.713873638262
19,0,6,24.7,90.0,24544.0,9,2012,47853,0,0,17892.0,20223.0,1.5129853555048023,2,75.4447,21423.803423298166
19,25,24,25.8,59.0,13091.0,9,2012,35910,0,0,28425.0,15165.0,2.7088540068924116,2,73.83078,14968.555894973257
16,20,2,24.3,69.0,46046.0,9,2012,62010,0,0,62010.0,21000.0,4.3135447863595875,1,72.71533,38468.52652906042
19,1,10,23.7,76.0,34822.0,9,2012,48999,0,0,48999.0,26827.0,0.14250487871298104,1,72.46088,26152.993856630084
14,25,0,25.1,66.0,12868.0,9,2012,28425,0,0,28425.0,17892.0,0.34934373631282367,1,73.59334,15769.531160729966
19,20,14,22.6,80.0,30692.0,10,2012,62010,0,0,62010.0,39856.0,7.290406241092542,1,71.0652,30458.301162797165
14,19,11,27.0,56.0,36412.0,10,2012,72081,0,0,72081.0,36894.0,7.290716897826722,1,75.1308,23846.196519654393
15,17,10,25.1,71.0,10769.0,10,2012,15109,0,0,15109.0,26827.0,0.4188806361435172,1,74.12079,11773.194872827811
15,6,8,26.5,41.0,8793.0,10,2012,20223,0,0,20223.0,15491.0,2.805099615178749,1,72.65835,12764.0461069524
13,4,20,19.3,52.0,17711.0,10,2012,19694,0,0,19694.0,62010.0,2.6839984655824525,1,64.43263999999999,18918.52319661258
15,10,2,20.8,50.0,18779.0,10,2012,26827,0,0,26827.0,21000.0,4.180828086599581,1,66.294,19886.497939392757
14,19,24,21.5,50.0,21310.0,10,2012,72081,0,0,72081.0,15165.0,1.8996680422971235,1,67.2075,24515.31482576337
15,21,25,22.0,56.0,14772.0,10,2012,20248,0,0,20248.0,28425.0,3.3286620435870446,1,68.30879999999999,13466.826247082457
15,28,6,24.1,37.0,11851.0,10,2012,17000,0,0,24130.0,20223.0,6.656656238068461,0,69.35783,10234.756476537877
14,17,8,18.8,52.0,12167.0,10,2012,15109,0,0,15109.0,15491.0,0.3484035414573276,1,63.77024,10632.640614337879
17,1,14,17.0,54.0,20696.0,10,2012,48999,0,0,48999.0,39856.0,7.566485404075664,1,61.4362,22025.759283427815
14,6,19,21.4,53.0,22332.0,10,2012,41255,0,0,20223.0,72081.0,2.6927804110563915,2,67.28358,22990.714547289535
19,4,0,12.8,57.0,17493.0,11,2012,19694,0,0,19694.0,17892.0,6.51881578384026,1,55.74004,14490.130896835793
19,10,20,16.7,44.0,17870.0,11,2012,26827,0,0,26827.0,62010.0,0.32228674774181815,1,60.80952,19305.858294302307
19,25,19,15.9,37.0,8755.0,11,2012,28425,0,0,28425.0,72081.0,4.518347711930557,1,59.71217,15019.513488280945
19,11,14,11.1,73.0,13204.0,11,2012,36894,0,0,36894.0,39856.0,12.418496080421106,1,52.87396999999999,14486.043428265182
19,28,24,13.8,59.0,8155.0,11,2012,17000,0,0,24130.0,15165.0,7.480825101796449,0,57.10158,7659.124102626041
19,17,2,12.9,77.0,10389.0,11,2012,15109,0,0,15109.0,21000.0,4.554291714472833,1,55.57167,10234.087567323655
14,20,11,13.6,68.0,41296.0,11,2012,62010,0,0,62010.0,36894.0,7.463756747863722,1,56.747519999999994,36008.80483989357
17,1,25,10.1,76.0,17454.0,11,2012,48999,1,0,48999.0,28425.0,4.474038561826223,1,51.212239999999994,19162.226298400852
14,19,17,17.7,80.0,22647.0,11,2012,72081,1,0,72081.0,15109.0,0.501006659046562,1,63.215399999999995,21032.296823959892
14,13,10,11.4,63.0,25738.0,11,2012,41684,0,0,41684.0,26827.0,2.370507222229872,1,53.63518,30527.436080613163
17,0,8,16.4,72.0,9765.0,11,2012,17892,0,0,17892.0,15491.0,4.316484102053422,1,60.97792,11344.647119227815
17,14,19,21.9,33.0,19587.0,11,2012,39856,0,0,39856.0,72081.0,7.696944385481428,1,66.47473,19345.298072912145
17,8,24,10.0,58.0,12126.0,11,2012,15491,0,0,15491.0,15165.0,2.122034993492789,1,51.848,13245.74036187048
17,17,25,8.2,72.0,12406.0,11,2012,15109,0,0,15109.0,28425.0,4.951248580938459,1,48.490959999999994,11234.670448026729
14,6,29,14.5,28.0,23892.0,11,2012,41255,0,0,20223.0,37496.0,3.800931646113362,2,58.0604,27364.48929218258
14,28,20,13.1,47.0,22116.0,11,2012,24130,0,0,24130.0,62010.0,9.535971092968031,1,56.28543,17639.072492626667
15,20,6,5.6,71.0,51879.0,12,2012,62010,0,1,62010.0,20223.0,2.879363147987082,1,44.61924,36845.310994819956
16,8,21,8.3,12.0,11330.0,3,2013,15491,0,1,15491.0,20248.0,1.4801164301905323,1,52.29304,11939.2663908293
14,1,17,22.1,22.0,26256.0,3,2013,48999,0,0,48999.0,15109.0,0.48336171666879296,1,65.86838,24392.949504340304
14,23,0,25.3,12.0,12116.0,3,2013,15859,0,0,15859.0,17892.0,3.2318257745627377,1,68.08264,9788.900491496745
15,24,8,21.7,22.0,10773.0,3,2013,15165,0,0,15165.0,15491.0,2.122034993492789,1,65.45725999999999,9741.842407711682
19,22,28,18.4,30.0,11439.0,3,2013,15732,0,0,15732.0,24130.0,9.041939708111562,1,62.3788,8944.384701890389
14,19,24,17.5,25.0,19195.0,3,2013,72081,0,0,72081.0,15165.0,1.8996680422971235,1,61.231249999999996,23528.7855103673
14,28,10,19.0,35.0,8716.0,3,2013,24130,0,0,24130.0,26827.0,9.393858791234184,1,63.268499999999996,12549.317372979418
16,22,21,15.9,42.0,9453.0,3,2013,15732,0,0,15732.0,20248.0,0.9332706722366129,1,59.78422,11039.555083477026
19,23,6,14.6,12.0,11230.0,3,2013,15859,0,0,15859.0,20223.0,1.719862814255843,1,58.14448,9740.833225180608
15,10,23,9.7,56.0,14108.0,3,2013,26827,0,0,26827.0,15859.0,1.0610284604910436,1,51.52668,14290.955884037743
19,19,1,9.6,63.0,23698.0,3,2013,72081,0,0,72081.0,48999.0,0.17212320464133138,1,51.05452,23873.07037386389
14,4,13,13.8,71.0,12883.0,4,2013,19694,0,0,19694.0,41684.0,1.8733025320660253,1,57.02502,14262.428298644367
15,29,0,18.8,60.0,10837.0,4,2013,37496,0,0,37496.0,17892.0,5.306948395646035,1,64.1152,16453.845024586728
19,20,24,15.6,95.0,23295.0,4,2013,62010,0,0,62010.0,15165.0,2.1823873364208315,1,60.0228,33993.865808152004
13,11,28,19.6,57.0,13164.0,4,2013,36894,0,0,36894.0,24130.0,2.1578008883687394,1,65.08528,13706.234284749778
15,20,22,20.2,35.0,36477.0,4,2013,62010,0,0,62010.0,15732.0,0.6722314045780755,1,64.6563,39834.13135875186
13,10,4,12.8,46.0,14739.0,4,2013,26827,0,0,26827.0,19694.0,2.997550707439818,1,55.91912,13465.52918395479
16,22,7,8.3,81.0,6301.0,4,2013,15732,0,0,15732.0,31997.0,7.980666801433818,1,48.095769999999995,8703.35806697983
14,13,29,12.3,56.0,23578.0,4,2013,41684,0,0,41684.0,37496.0,2.4684545743898156,1,55.07412,25588.237178730127
14,0,7,19.2,29.0,14037.0,4,2013,17892,0,0,17892.0,31997.0,4.111496093981483,1,63.21732,14217.307415626388
16,24,22,16.9,29.0,9272.0,4,2013,15165,0,0,15165.0,15732.0,1.5918711477933634,1,60.69399,10317.505506418218
19,1,10,13.2,29.0,26555.0,4,2013,48999,0,0,48999.0,26827.0,0.14250487871298104,1,56.634719999999994,28386.68762508841
16,4,28,14.5,32.0,14359.0,4,2013,19694,0,0,19694.0,24130.0,11.482283202473996,1,58.062599999999996,11824.088067434188
14,23,24,20.5,26.0,14062.0,5,2013,15859,0,0,15859.0,15165.0,1.144942511618814,1,64.46369999999999,12126.093740680655
15,21,13,21.2,26.0,16380.0,5,2013,20248,0,0,20248.0,41684.0,2.955125535776775,1,65.21088,14578.019167748573
16,22,0,16.6,52.0,10947.0,5,2013,15732,0,0,15732.0,17892.0,3.896184175943042,1,60.85568,11700.519981936666
19,11,17,22.8,80.0,10045.0,5,2013,36894,0,0,36894.0,15109.0,7.710087509831851,1,71.3856,12837.226318710582
14,13,23,17.4,58.0,27720.0,5,2013,41684,0,0,41684.0,15859.0,2.310844208898552,1,62.09108,24113.349500542106
15,8,11,27.1,33.0,13365.0,5,2013,15491,0,0,15491.0,36894.0,7.386918540320378,1,72.38557,10043.422629707946
16,7,28,22.6,29.0,16760.0,5,2013,31997,0,0,31997.0,24130.0,1.1491840577492194,1,66.94746,15269.416103736732
19,17,19,18.6,69.0,13621.0,5,2013,15109,0,0,15109.0,72081.0,0.501006659046562,1,64.20466,11765.40336821371
14,24,17,20.4,92.0,9444.0,5,2013,15165,1,0,15165.0,15109.0,2.380758342922687,1,68.24831999999999,8411.339433266372
19,20,29,17.1,89.0,46649.0,5,2013,62010,0,0,62010.0,37496.0,0.933039479010391,1,62.490809999999996,42874.22427906483
14,29,6,22.9,36.0,17161.0,5,2013,37496,0,0,37496.0,20223.0,3.800931646113362,1,67.86256,15973.56083181063
15,17,0,24.1,31.0,11056.0,5,2013,15109,0,0,15109.0,17892.0,4.625835062436622,1,68.78429,11087.0578932278
19,20,28,20.4,54.0,31175.0,5,2013,62010,0,0,62010.0,24130.0,9.535971092968031,1,66.00784,37095.63827762928
19,1,21,16.6,56.0,24003.0,5,2013,48999,0,0,48999.0,20248.0,1.2476055363715681,1,60.94104,22520.378117207725
14,22,11,20.8,64.0,10682.0,5,2013,15732,0,0,15732.0,36894.0,7.008107279804011,1,67.17488,10088.657289695597
14,23,8,26.1,31.0,11063.0,5,2013,15859,0,0,15859.0,15491.0,1.0853357915373332,1,71.01809,10572.416495082072
14,21,4,22.9,65.0,12642.0,5,2013,20248,0,0,20248.0,19694.0,4.107952318791556,1,70.29015,12887.088738694007
17,29,1,16.4,71.0,17969.0,5,2013,37496,0,0,37496.0,48999.0,1.1606281100632567,1,60.95855999999999,17914.25816072381
18,23,20,28.5,67.0,28906.0,7,2013,54224,0,0,15859.0,62010.0,1.1602718017473375,2,78.70805,21664.046376357965
19,8,28,29.3,67.0,12449.0,7,2013,15491,0,0,15491.0,24130.0,9.461389489395916,1,79.88669,10491.228846694057
19,24,0,25.9,92.0,12206.0,7,2013,15165,0,0,15165.0,17892.0,2.363453816134353,1,77.71271999999999,9783.532367883961
19,8,6,30.5,65.0,9644.0,7,2013,15491,0,0,15491.0,20223.0,2.805099615178749,1,81.33675,11544.15202364303
19,22,17,28.1,77.0,7319.0,7,2013,15732,0,0,15732.0,15109.0,0.8100722288691364,1,79.47063,11036.101089079146
19,24,13,26.2,88.0,5698.0,7,2013,15165,0,0,15165.0,41684.0,3.3737853295703264,1,77.76344,9735.405800222114
19,11,10,26.6,85.0,10236.0,7,2013,36894,0,0,36894.0,26827.0,7.344089248917739,1,78.0749,13374.384201042592
19,28,23,30.2,61.0,6292.0,7,2013,24130,0,0,24130.0,15859.0,8.376059144991027,1,80.27678,11316.744965958396
19,10,20,29.4,73.0,19010.0,7,2013,26827,0,0,26827.0,62010.0,0.32228674774181815,1,80.92238,20451.081028427245
19,13,1,24.9,80.0,26547.0,7,2013,41684,0,0,41684.0,48999.0,2.268334593309588,1,74.7498,25593.051600502266
19,6,28,27.9,79.0,9237.0,7,2013,20223,1,0,20223.0,24130.0,6.656656238068461,1,79.42259,11017.886876630753
19,20,19,24.1,87.0,23725.0,7,2013,62010,0,0,62010.0,72081.0,0.40676443483790414,1,74.13732999999999,38297.8907518176
19,8,10,23.3,89.0,7412.0,7,2013,15491,1,0,15491.0,26827.0,0.32924660701060876,1,72.97563,9592.976883187894
19,17,21,22.3,91.0,7013.0,7,2013,15109,1,0,15109.0,20248.0,1.7253194539226608,1,71.44006999999999,8940.515168121836
19,22,13,24.1,83.0,6080.0,7,2013,15732,0,0,15732.0,41684.0,2.5583091154739277,1,73.75497,10156.755500618161
19,0,28,28.9,67.0,9119.0,7,2013,17892,0,0,17892.0,24130.0,5.149371403831328,1,79.29737,12229.814398993376
19,7,6,28.4,71.0,7104.0,7,2013,31997,0,0,31997.0,20223.0,5.624441277820666,1,79.11336,13110.291412676419
19,10,22,27.3,73.0,15934.0,7,2013,26827,0,0,26827.0,15732.0,0.39119213202339226,1,77.70371,14858.012108994937
19,24,20,27.5,87.0,20049.0,7,2013,51697,0,0,15165.0,62010.0,2.1823873364208315,2,79.81975,20571.042428867593
19,19,17,26.6,78.0,20294.0,7,2013,72081,0,0,72081.0,15109.0,0.501006659046562,1,77.23252,21224.942501201658
19,6,29,30.1,67.0,15881.0,7,2013,41255,0,0,20223.0,37496.0,3.800931646113362,2,81.06533,22863.434892071407
18,20,11,28.4,63.0,42426.0,8,2013,62010,0,0,62010.0,36894.0,7.463756747863722,1,78.00808,35458.43062775274
19,17,28,26.9,77.0,8815.0,8,2013,15109,0,0,15109.0,24130.0,9.774394899917217,1,77.58386999999999,10095.231312922553
19,22,19,25.9,82.0,13786.0,8,2013,15732,0,0,15732.0,72081.0,0.31184482706949834,1,76.57862,13079.031264603009
18,23,13,32.2,59.0,12749.0,8,2013,15859,0,0,15859.0,41684.0,2.310844208898552,1,82.75302,11531.191020240385
19,11,24,29.0,86.0,19705.0,8,2013,36894,0,0,36894.0,15165.0,5.490050145256337,1,82.18260000000001,16023.648532024412
19,7,17,31.3,62.0,23814.0,8,2013,31997,0,0,31997.0,15109.0,8.730107678143554,1,81.99894,16456.40134143607
19,11,6,27.3,85.0,20879.0,8,2013,36894,0,0,36894.0,20223.0,4.597967558846954,1,79.23095,15025.49758756805
19,29,19,28.2,75.0,17608.0,8,2013,37496,0,0,37496.0,72081.0,1.1416253822620612,1,79.3555,20635.133531049138
19,6,0,28.5,58.0,18560.0,8,2013,20223,0,0,20223.0,17892.0,1.5129853555048023,1,77.4557,14013.193497122853
19,28,4,26.4,89.0,9266.0,8,2013,24130,0,0,24130.0,19694.0,11.482283202473996,1,78.21804,13647.582644038874
19,21,29,26.1,77.0,9238.0,8,2013,20248,0,0,20248.0,37496.0,2.382798432210745,1,76.32603,16277.293693620037
19,6,7,27.8,46.0,9777.0,8,2013,20223,0,0,20223.0,31997.0,5.624441277820666,1,74.90012,13098.068307108733
19,7,21,24.9,89.0,9108.0,8,2013,31997,0,0,31997.0,20248.0,7.054945315229953,1,75.68139,12722.21647748476
19,4,7,25.0,90.0,13411.0,9,2013,19694,0,0,19694.0,31997.0,10.54991832865496,1,75.955,13935.739761610552
19,10,11,28.3,70.0,17390.0,9,2013,26827,0,0,26827.0,36894.0,7.344089248917739,1,78.8249,15607.71508444234
19,10,28,25.4,71.0,18090.0,9,2013,26827,0,0,26827.0,24130.0,9.393858791234184,1,74.57466,16365.04714360234
14,24,29,26.8,69.0,10821.0,9,2013,15165,0,0,15165.0,37496.0,3.041281707249424,1,76.44808,12766.468936841417
19,6,1,25.1,76.0,13329.0,9,2013,20223,0,0,20223.0,48999.0,2.64280962298933,1,74.64824,13089.361548085464
19,7,22,25.2,79.0,8520.0,9,2013,31997,0,0,31997.0,15732.0,7.980666801433818,1,75.12392,14227.84910399613
17,20,23,27.8,51.0,31077.0,9,2013,62010,0,0,62010.0,15859.0,1.1602718017473375,1,75.56121999999999,32632.94969659751
17,0,17,28.4,43.0,33174.0,9,2013,47853,0,0,17892.0,15109.0,4.625835062436622,2,75.24488,19367.189971460743
15,21,23,26.6,44.0,15088.0,9,2013,20248,0,0,20248.0,15859.0,0.6446801989203639,1,73.14096,16305.978325610131
15,17,13,22.9,50.0,10290.0,9,2013,15109,0,0,15109.0,41684.0,2.2297178468864636,1,69.0345,11355.722321930012
16,22,20,21.8,61.0,13743.0,9,2013,15732,0,0,15732.0,62010.0,0.6722314045780755,1,68.40002,14044.643740515356
19,23,19,21.7,79.0,12547.0,10,2013,15859,0,0,15859.0,72081.0,1.0242411937141538,1,69.55157,12819.709384165559
16,7,0,20.8,90.0,11045.0,10,2013,31997,0,0,31997.0,17892.0,4.111496093981483,1,68.8108,16080.052255546945
16,20,8,19.9,91.0,47790.0,10,2013,62010,0,0,62010.0,15491.0,0.08212391779502097,1,67.33390999999999,36110.8357861106
14,4,6,17.5,58.0,15178.0,10,2013,19694,0,0,19694.0,20223.0,5.072244547998545,1,62.229499999999994,13976.740792822919
15,10,24,17.8,54.0,17523.0,10,2013,26827,0,0,26827.0,15165.0,1.9705829346921657,1,62.51188,15033.673383114801
15,19,11,18.4,49.0,39243.0,10,2013,72081,0,0,72081.0,36894.0,7.290716897826722,1,63.12284,26704.828432954317
16,11,4,15.8,54.0,17184.0,10,2013,36894,0,0,36894.0,19694.0,9.331412570431336,1,59.82268,17996.29016174753
16,20,17,17.3,38.0,34814.0,10,2013,62010,0,0,62010.0,15109.0,0.26632468390668396,1,61.38726,36229.944639771114
16,6,8,17.1,39.0,14016.0,10,2013,41255,0,0,20223.0,15491.0,2.805099615178749,2,61.17631,16213.526772537458
19,8,23,14.6,68.0,9059.0,11,2013,15491,0,0,15491.0,15859.0,1.0853357915373332,1,58.23072,8847.64013155418
13,1,0,21.1,55.0,40371.0,11,2013,48999,0,0,48999.0,17892.0,4.146696072124529,1,67.01495,28619.057982135386
13,19,6,20.2,66.0,28484.0,11,2013,72081,0,0,72081.0,20223.0,2.6927804110563915,1,66.42268,29849.43671447063
16,28,24,18.4,57.0,11118.0,11,2013,24130,0,0,24130.0,15165.0,7.480825101796449,1,63.436119999999995,12851.688306115222
16,7,13,17.1,77.0,8039.0,11,2013,31997,0,0,31997.0,41684.0,8.759669301186257,1,62.17533,13140.229250560034
19,4,20,10.4,62.0,17183.0,11,2013,49133,0,0,19694.0,62010.0,2.6839984655824525,2,52.241519999999994,29871.52001673816
13,17,11,21.8,65.0,12103.0,11,2013,15109,0,0,15109.0,36894.0,7.710087509831851,1,68.6913,10998.678240670706
14,29,28,13.6,46.0,17030.0,11,2013,37496,0,0,37496.0,24130.0,10.455917415025509,1,56.931439999999995,21266.74748229037
