id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,month,day_of_week,year,num_broadcasters,hour,have_rain,have_sunny,discomfort,holiday,next_holiday,capacity,address,home_team_season_HomeGame_point,home_team_season_HomeGame_get_score,home_team_season_HomeGame_lost_score,home_team_season_HomeGame_diff_date,home_team_season_HomeGame_Curren3HomeMatch_point_sum,home_team_season_HomeGame_Curren3HomeMatch_point_std,home_team_season_HomeGame_Curren3HomeMatch_get_score_sum,home_team_season_HomeGame_Curren3HomeMatch_get_score_std,home_team_season_HomeGame_Curren3HomeMatch_lost_score_sum,home_team_season_HomeGame_Curren3HomeMatch_lost_score_std,home_team_season_num_match,away_team_season_num_match,home_team_season_point,away_team_season_point,home_team_season_get_score,away_team_season_get_score,home_team_season_lost_score,away_team_season_lost_score,home_team_Curren4match_point_sum,away_team_Curren4match_point_sum,home_team_Curren4match_get_score_sum,away_team_Curren4match_get_score_sum,home_team_Curren4match_lost_score_sum,away_team_Curren4match_lost_score_sum,home_team_before_match_point,away_team_before_match_point,home_team_before_match_get_score,away_team_before_match_get_score,home_team_before_match_lost_score,away_team_before_match_lost_score,home_team_diff_match_date,away_team_diff_match_date,diff_point,diff_score,diff_lost_score,diff_Current4_point_sum,diff_Current4_get_score_sum,diff_Current4_lost_score_sum,home_team_stadium,home_team_address,home_team_capacity,away_team_stadium,away_team_address,away_team_capacity,stadium_distance,accommodation_rate,xgboost_pred
9426,2006-10-14,15:04,第27節,第1日,13,3,新潟スタジアム,晴,21.6,45.0,テレビ新潟/J SPORTS,36272.0,10,5,2006,2,15,0,0,66.9838,0,0,41684,新潟県新潟市中央区清五郎67-12,26.0,22.0,14.0,7.0,7.0,1.1547005383792517,7.0,7.0,3.0,3.0,27.0,27.0,36.0,19.0,36.0,32.0,50.0,61.0,9.0,4.0,9.0,3.0,4.0,8.0,3.0,1.0,1.0,1.0,0.0,1.0,7.0,8.0,17.0,4.0,-11.0,5.0,6.0,-4.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,4.420902252416706,0.8701660109394492,33685.945
9434,2006-10-21,15:04,第28節,第1日,5,8,フクダ電子アリーナ,晴,20.3,54.0,J SPORTS,12863.0,10,5,2006,1,15,0,1,65.87338,0,0,19470,千葉県千葉市中央区川崎町1-20,15.0,20.0,21.0,21.0,6.0,1.7320508075688772,5.0,5.0,4.0,4.0,28.0,28.0,41.0,31.0,51.0,33.0,44.0,47.0,9.0,1.0,8.0,3.0,3.0,8.0,3.0,0.0,4.0,1.0,0.0,2.0,7.0,7.0,10.0,18.0,-3.0,8.0,5.0,-5.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,0.5946083816657601,0.6606574216743708,14475.339
9440,2006-10-22,15:04,第28節,第2日,1,2,味の素スタジアム,曇,21.8,60.0,BS/MXテレビ(録)/J SPORTS(録),36161.0,10,6,2006,3,15,0,0,68.3272,0,0,48999,東京都調布市西町376-3,15.0,23.0,26.0,22.0,0.0,0.0,4.0,4.0,10.0,10.0,28.0,28.0,30.0,56.0,44.0,67.0,53.0,36.0,3.0,4.0,7.0,9.0,13.0,7.0,0.0,1.0,2.0,1.0,5.0,1.0,7.0,8.0,-26.0,-23.0,17.0,-1.0,-2.0,6.0,味の素スタジアム,東京都調布市西町376-3,48999.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,4.074848252417641,0.7379946529521011,24886.373
9450,2006-10-29,15:05,第29節,第2日,7,29,九州石油ドーム,晴,21.1,49.0,BS-i/J SPORTS(録),28690.0,10,6,2006,2,15,0,0,66.61961,0,0,31997,大分県大分市横尾1351,17.0,19.0,19.0,15.0,2.0,0.5773502691896252,1.0,1.0,3.0,3.0,29.0,29.0,41.0,46.0,43.0,46.0,39.0,46.0,2.0,1.0,4.0,4.0,6.0,10.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,8.0,-5.0,-3.0,-7.0,1.0,0.0,-4.0,九州石油ドーム,大分県大分市横尾1351,31997.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,9.406559044144752,0.8966465606150577,17888.29
9455,2006-11-11,15:04,第30節,第1日,21,8,日本平スタジアム,雨,16.1,90.0,テレビ静岡/J SPORTS(録),9079.0,11,5,2006,2,15,0,0,60.8161,0,0,20248,静岡県静岡市清水区村松3880−1,31.0,28.0,10.0,21.0,4.0,1.5275252316519468,6.0,6.0,3.0,3.0,30.0,30.0,50.0,34.0,49.0,36.0,34.0,49.0,3.0,4.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0,14.0,16.0,13.0,-15.0,-1.0,-2.0,1.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,1.4816725760971496,0.44838996444093243,15413.6875
9461,2006-11-18,14:04,第31節,第1日,10,26,等々力陸上競技場,曇,14.6,38.0,BS/J SPORTS(録),12871.0,11,5,2006,2,14,0,0,58.18452,0,0,26827,神奈川県川崎市中原区等々力1-1,29.0,36.0,22.0,21.0,9.0,0.0,6.0,6.0,1.0,1.0,31.0,31.0,58.0,25.0,73.0,29.0,47.0,50.0,7.0,6.0,10.0,4.0,7.0,5.0,0.0,0.0,4.0,0.0,5.0,2.0,7.0,7.0,33.0,44.0,-3.0,1.0,6.0,2.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,レベルファイブスタジアム,福岡県福岡市博多区東平尾公園2-1-1,22331.0,9.40625662862714,0.4797778357624781,15486.003
9475,2006-11-23,15:04,第32節,第1日,0,6,大阪長居第2陸上競技場,曇,13.3,45.0,J SPORTS,8737.0,11,3,2006,1,15,0,0,56.56315,1,0,15516,大阪府大阪市東住吉区長居公園1−1,16.0,24.0,32.0,12.0,4.0,1.5275252316519465,7.0,7.0,6.0,6.0,32.0,32.0,26.0,41.0,42.0,47.0,64.0,48.0,7.0,9.0,9.0,5.0,7.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,4.0,5.0,-15.0,-5.0,16.0,-2.0,4.0,4.0,キンチョウスタジアム,大阪府大阪市東住吉区長居公園1-1,17892.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,1.5129853555048023,0.5630961588038154,13867.681
9482,2006-11-26,14:03,第33節,第1日,23,5,山梨県小瀬スポーツ公園陸上競技場,曇,9.1,50.0,NHK甲府/J SPORTS(録),15069.0,11,6,2006,2,14,0,0,51.025499999999994,0,0,15859,山梨県甲府市小瀬町840,30.0,22.0,20.0,8.0,6.0,1.7320508075688772,4.0,4.0,2.0,2.0,33.0,33.0,41.0,41.0,39.0,54.0,60.0,54.0,4.0,0.0,3.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,-15.0,6.0,4.0,1.0,-2.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,1.5343432209339387,0.9501860142505832,15759.605
9989,2007-03-03,15:03,第1節,第1日,21,25,日本平スタジアム,曇,15.3,64.0,スカパー!・e2(J sports Plus)/静岡放送,18333.0,3,5,2007,2,15,0,0,59.235079999999996,0,0,20248,静岡県静岡市清水区村松3880−1,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,3.3277968021427284,0.9054227578032398,20338.207
9991,2007-03-03,19:04,第1節,第1日,2,8,万博記念競技場,曇,14.4,47.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18355.0,3,5,2007,3,19,0,0,57.94332,0,0,21000,大阪府吹田市千里万博公園5-2,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,4.2376167630362325,0.8740476190476191,17563.383
9999,2007-03-10,19:03,第2節,第1日,18,19,横浜市三ツ沢公園球技場,晴,10.6,65.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),13737.0,3,5,2007,2,19,0,0,52.412099999999995,0,0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,7.0,7.0,-3.0,0.0,2.0,-3.0,0.0,2.0,横浜市三ツ沢公園球技場,神奈川県横浜市神奈川区三ﾂ沢西町3-1,15440.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,0.03972498397085211,0.8897020725388601,19025.205
10002,2007-03-11,16:03,第2節,第2日,25,10,ホームズスタジアム神戸,晴,8.7,25.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14664.0,3,6,2007,2,16,0,0,51.92525,0,0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,8.0,8.0,-3.0,-1.0,1.0,-3.0,-1.0,1.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,4.5783191275875845,0.5158839050131926,12363.23
10005,2007-03-17,15:04,第3節,第1日,21,17,日本平スタジアム,曇,10.0,53.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレビ静岡,11460.0,3,5,2007,3,15,0,0,52.068,0,0,20248,静岡県静岡市清水区村松3880−1,3.0,1.0,0.0,14.0,3.0,2.1213203435596424,1.0,1.0,0.0,0.0,3.0,3.0,6.0,4.0,4.0,5.0,1.0,1.0,6.0,4.0,4.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,7.0,7.0,2.0,-1.0,0.0,2.0,-1.0,0.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,1.7256225295537566,0.5659818253654681,14635.488
10006,2007-03-17,16:03,第3節,第1日,5,29,フクダ電子アリーナ,晴,7.8,53.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14814.0,3,5,2007,2,16,0,1,49.13166,0,0,19470,千葉県千葉市中央区川崎町1-20,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,6.0,0.0,1.0,3.0,0.0,1.0,3.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,0.663563662383524,0.7608628659476117,14977.028
10008,2007-03-17,19:05,第3節,第1日,10,18,等々力陸上競技場,曇,6.0,25.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18621.0,3,5,2007,3,19,0,0,49.07,0,0,26827,神奈川県川崎市中原区等々力1-1,3.0,1.0,0.0,14.0,3.0,2.1213203435596424,1.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,6.0,7.0,1.0,0.0,-1.0,1.0,0.0,-1.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,横浜市三ツ沢公園球技場,神奈川県横浜市神奈川区三ﾂ沢西町3-1,15440.0,0.12571707079247563,0.6941141387408208,20536.344
10012,2007-03-31,14:04,第4節,第1日,23,2,山梨県小瀬スポーツ公園陸上競技場,曇,15.9,37.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/山梨放送,13064.0,3,5,2007,3,14,0,0,59.71217,0,0,15859,山梨県甲府市小瀬町840,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,9.0,0.0,5.0,5.0,0.0,0.0,9.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,14.0,14.0,-9.0,-5.0,5.0,-9.0,-5.0,5.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,3.1517110505399586,0.8237593795321269,11550.493
10013,2007-03-31,14:00,第4節,第1日,13,10,東北電力ビッグスワンスタジアム,雨,11.3,56.0,スカパー!・e2(J sports Plus),31500.0,3,5,2007,1,14,0,0,53.70972,0,0,41684,新潟県新潟市中央区清五郎67-12,1.0,2.0,2.0,20.0,1.0,0.7071067811865476,2.0,2.0,2.0,2.0,4.0,4.0,2.0,7.0,3.0,8.0,5.0,1.0,2.0,7.0,3.0,8.0,5.0,1.0,0.0,3.0,0.0,6.0,2.0,0.0,13.0,14.0,-5.0,-5.0,4.0,-5.0,-5.0,4.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,2.372447186206858,0.7556856347759332,30908.49
10017,2007-03-31,19:04,第4節,第1日,17,1,日立柏サッカー場,曇,15.0,84.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),10793.0,3,5,2007,2,19,0,0,58.912,0,0,15109,千葉県柏市日立台1-2-50,3.0,4.0,0.0,27.0,3.0,2.1213203435596424,4.0,4.0,0.0,0.0,4.0,4.0,7.0,3.0,6.0,4.0,1.0,5.0,7.0,3.0,6.0,4.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,14.0,13.0,4.0,2.0,-4.0,4.0,2.0,-4.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,味の素スタジアム,東京都調布市西町376-3,48999.0,0.48447775161725476,0.7143424449003904,11783.428
10018,2007-03-31,19:04,第4節,第1日,25,29,ホームズスタジアム神戸,屋内,18.6,68.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,10518.0,3,5,2007,3,19,0,0,64.16352,0,0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,1.0,1.0,1.0,20.0,1.0,0.7071067811865476,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,5.0,3.0,3.0,5.0,4.0,1.0,5.0,3.0,3.0,5.0,3.0,1.0,4.0,3.0,1.0,3.0,14.0,14.0,3.0,2.0,-2.0,3.0,2.0,-2.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,5.631319857668086,0.3700263852242744,14218.799
10020,2007-04-01,16:04,第4節,第2日,7,20,九州石油ドーム,屋内,15.4,74.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),27163.0,4,6,2007,2,16,0,0,59.47404,0,0,31997,大分県大分市横尾1351,4.0,4.0,2.0,15.0,4.0,1.5275252316519465,4.0,4.0,2.0,2.0,4.0,4.0,4.0,7.0,5.0,6.0,4.0,3.0,4.0,7.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,15.0,15.0,-3.0,-1.0,1.0,-3.0,-1.0,1.0,九州石油ドーム,大分県大分市横尾1351,31997.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,8.501048009878634,0.8489233365628027,25384.082
10024,2007-04-07,14:03,第5節,第1日,2,10,万博記念競技場,雨,13.4,66.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),18587.0,4,5,2007,2,14,1,0,56.47156,0,0,21000,大阪府吹田市千里万博公園5-2,6.0,4.0,0.0,21.0,6.0,1.7320508075688772,4.0,4.0,0.0,0.0,5.0,5.0,12.0,7.0,7.0,8.0,1.0,3.0,12.0,7.0,7.0,8.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,7.0,7.0,5.0,-1.0,-2.0,5.0,-1.0,-2.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,4.182534642528718,0.885095238095238,16495.277
10034,2007-04-14,15:01,第6節,第1日,25,5,ホームズスタジアム神戸,晴,19.0,32.0,スカパー!・e2(J sports Plus),10983.0,4,5,2007,1,15,0,0,63.1332,0,0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,2.0,2.0,2.0,14.0,2.0,0.5773502691896258,2.0,2.0,2.0,2.0,6.0,6.0,5.0,4.0,9.0,8.0,8.0,9.0,5.0,4.0,9.0,8.0,7.0,7.0,0.0,3.0,3.0,4.0,4.0,0.0,7.0,6.0,1.0,1.0,-1.0,1.0,1.0,0.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,5.0373861948112655,0.38638522427440636,10232.818
10041,2007-04-21,16:03,第7節,第1日,5,8,フクダ電子アリーナ,曇,19.5,70.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),9481.0,4,5,2007,2,16,0,0,65.5985,0,0,19470,千葉県千葉市中央区川崎町1-20,4.0,8.0,6.0,13.0,4.0,1.5275252316519465,8.0,8.0,6.0,6.0,7.0,7.0,4.0,4.0,9.0,3.0,11.0,8.0,4.0,4.0,8.0,3.0,6.0,5.0,0.0,3.0,1.0,1.0,2.0,0.0,7.0,7.0,0.0,6.0,3.0,0.0,5.0,1.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,0.5946083816657601,0.4869542886492039,13344.142
10042,2007-04-21,16:03,第7節,第1日,6,25,名古屋市瑞穂陸上競技場,曇,20.9,58.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK名古屋,10363.0,4,5,2007,3,16,0,0,66.93578,0,0,20223,愛知県名古屋市瑞穂区山下通5-1,6.0,6.0,3.0,14.0,6.0,1.7320508075688772,6.0,6.0,3.0,3.0,7.0,7.0,12.0,8.0,10.0,11.0,5.0,9.0,6.0,7.0,6.0,10.0,5.0,7.0,0.0,3.0,0.0,2.0,1.0,1.0,7.0,7.0,4.0,-1.0,-4.0,-1.0,-4.0,-2.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,1.8327519226139195,0.5124363348662414,14154.55
10054,2007-04-28,19:04,第8節,第1日,24,11,ヤマハスタジアム(磐田),晴,14.4,44.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS/静岡放送(録),10131.0,4,5,2007,4,19,0,1,57.94464,0,0,15165,静岡県磐田市新貝2500,9.0,4.0,1.0,14.0,9.0,0.0,4.0,4.0,1.0,1.0,8.0,8.0,12.0,9.0,8.0,11.0,12.0,13.0,6.0,5.0,5.0,6.0,7.0,7.0,0.0,1.0,2.0,0.0,5.0,0.0,6.0,7.0,3.0,-3.0,-1.0,1.0,-1.0,0.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,5.48760501127284,0.6680514342235411,10843.1
10055,2007-04-29,15:05,第8節,第2日,10,5,等々力陸上競技場,晴,21.0,33.0,スカパー!・e2(TBSチャンネル)/BS-i,21804.0,4,6,2007,2,15,0,1,65.4517,0,0,26827,神奈川県川崎市中原区等々力1-1,9.0,9.0,1.0,14.0,9.0,0.0,9.0,9.0,1.0,1.0,8.0,8.0,14.0,7.0,14.0,10.0,7.0,11.0,7.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,8.0,8.0,7.0,4.0,-4.0,1.0,0.0,3.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,0.4695235758322586,0.8127632608938756,16102.139
10064,2007-05-03,19:04,第9節,第1日,19,10,日産スタジアム,晴,18.3,64.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/tvk/BS,33498.0,5,3,2007,4,19,0,1,63.56588,1,0,72081,神奈川県横浜市港北区小机町3300,6.0,7.0,6.0,11.0,3.0,1.7320508075688772,6.0,6.0,6.0,6.0,9.0,9.0,12.0,15.0,16.0,15.0,9.0,8.0,6.0,8.0,11.0,7.0,3.0,5.0,3.0,1.0,6.0,1.0,0.0,1.0,5.0,4.0,-3.0,1.0,1.0,-2.0,4.0,-2.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,0.08884565845073357,0.4647271819203396,28139.45
10069,2007-05-06,14:04,第10節,第1日,2,21,万博記念競技場,雨,18.3,86.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18223.0,5,6,2007,3,14,1,0,64.40562,0,1,21000,大阪府吹田市千里万博公園5-2,10.0,11.0,4.0,14.0,7.0,1.1547005383792517,10.0,10.0,4.0,4.0,10.0,10.0,20.0,16.0,21.0,13.0,9.0,9.0,7.0,4.0,12.0,5.0,6.0,6.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,8.0,0.0,3.0,7.0,0.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,2.9437259140411816,0.8677619047619047,17601.752
10077,2007-05-12,15:04,第11節,第1日,21,13,日本平スタジアム,晴,20.1,66.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレビ静岡,12197.0,5,5,2007,3,15,0,0,66.27634,0,0,20248,静岡県静岡市清水区村松3880−1,9.0,6.0,4.0,9.0,6.0,1.7320508075688772,5.0,5.0,3.0,3.0,11.0,11.0,17.0,16.0,14.0,13.0,10.0,14.0,5.0,5.0,5.0,3.0,5.0,7.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,1.0,1.0,-4.0,0.0,2.0,-2.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,2.9554842567602866,0.6023804820229158,13233.565
10080,2007-05-12,19:04,第11節,第1日,1,5,味の素スタジアム,晴,18.8,65.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/TOKYO MX/BS,21821.0,5,5,2007,4,19,0,1,64.3308,0,0,48999,東京都調布市西町376-3,3.0,5.0,10.0,9.0,3.0,1.7320508075688772,3.0,3.0,5.0,5.0,11.0,11.0,8.0,10.0,9.0,13.0,17.0,14.0,4.0,6.0,4.0,4.0,7.0,3.0,0.0,1.0,2.0,1.0,5.0,1.0,6.0,6.0,-2.0,-4.0,3.0,-2.0,0.0,4.0,味の素スタジアム,東京都調布市西町376-3,48999.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,0.6013588555839998,0.4453356190942672,23408.096
10084,2007-05-19,13:00,第12節,第1日,2,17,万博記念競技場,雨時々曇,18.3,58.0,スカパー!・e2(J sports Plus),13765.0,5,5,2007,1,13,1,0,63.33686,0,0,21000,大阪府吹田市千里万博公園5-2,11.0,12.0,5.0,13.0,5.0,1.1547005383792517,8.0,8.0,5.0,5.0,12.0,12.0,22.0,21.0,23.0,17.0,11.0,7.0,6.0,8.0,8.0,5.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,6.0,7.0,1.0,6.0,4.0,-2.0,3.0,3.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,4.552400367376087,0.6554761904761904,12989.436
10092,2007-05-20,16:01,第12節,第2日,19,1,日産スタジアム,晴,21.7,29.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),25811.0,5,6,2007,2,16,0,1,65.96007,0,0,72081,神奈川県横浜市港北区小机町3300,9.0,9.0,9.0,8.0,6.0,1.7320508075688772,7.0,7.0,3.0,3.0,12.0,12.0,16.0,11.0,19.0,13.0,13.0,18.0,7.0,4.0,9.0,7.0,4.0,8.0,0.0,3.0,0.0,4.0,2.0,1.0,8.0,8.0,5.0,6.0,-5.0,3.0,2.0,-4.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,味の素スタジアム,東京都調布市西町376-3,48999.0,0.1733976890276431,0.35808326743524643,24966.865
10098,2007-05-26,19:04,第13節,第1日,11,21,広島ビッグアーチ,晴,19.6,70.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),10514.0,5,5,2007,2,19,0,1,65.7488,0,0,36894,広島県広島市安佐南区大塚西5丁目1−1,6.0,6.0,9.0,14.0,4.0,1.5275252316519465,2.0,2.0,3.0,3.0,13.0,13.0,18.0,21.0,20.0,17.0,22.0,11.0,9.0,8.0,7.0,6.0,5.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,7.0,7.0,-3.0,3.0,11.0,1.0,1.0,2.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,6.110635316490003,0.2849785873041687,15303.438
10107,2007-06-09,19:04,第14節,第1日,6,10,豊田スタジアム,屋内,17.3,82.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,21190.0,6,5,2007,3,19,0,0,62.63114,0,0,41255,愛知県豊田市千石町7-2,9.0,10.0,7.0,21.0,3.0,1.7320508075688772,4.0,4.0,4.0,4.0,14.0,14.0,21.0,22.0,17.0,25.0,12.0,16.0,6.0,7.0,4.0,9.0,3.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,14.0,13.0,-1.0,-8.0,-4.0,-1.0,-5.0,-3.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,2.7500167282429526,0.5136347109441279,16024.424
