id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,month,day_of_week,year,num_broadcasters,hour,have_rain,have_sunny,discomfort,holiday,next_holiday,capacity,address,home_team_season_HomeGame_point,home_team_season_HomeGame_get_score,home_team_season_HomeGame_lost_score,home_team_season_HomeGame_diff_date,home_team_season_HomeGame_Curren3HomeMatch_point_sum,home_team_season_HomeGame_Curren3HomeMatch_point_std,home_team_season_HomeGame_Curren3HomeMatch_get_score_sum,home_team_season_HomeGame_Curren3HomeMatch_get_score_std,home_team_season_HomeGame_Curren3HomeMatch_lost_score_sum,home_team_season_HomeGame_Curren3HomeMatch_lost_score_std,home_team_season_num_match,away_team_season_num_match,home_team_season_point,away_team_season_point,home_team_season_get_score,away_team_season_get_score,home_team_season_lost_score,away_team_season_lost_score,home_team_Curren4match_point_sum,away_team_Curren4match_point_sum,home_team_Curren4match_get_score_sum,away_team_Curren4match_get_score_sum,home_team_Curren4match_lost_score_sum,away_team_Curren4match_lost_score_sum,home_team_before_match_point,away_team_before_match_point,home_team_before_match_get_score,away_team_before_match_get_score,home_team_before_match_lost_score,away_team_before_match_lost_score,home_team_diff_match_date,away_team_diff_match_date,diff_point,diff_score,diff_lost_score,diff_Current4_point_sum,diff_Current4_get_score_sum,diff_Current4_lost_score_sum,home_team_stadium,home_team_address,home_team_capacity,away_team_stadium,away_team_address,away_team_capacity,stadium_distance,accommodation_rate,lightgbm_pred
11097,2008-11-30,16:03,第33節,第2日,8,3,NACK5スタジアム大宮,晴,11.0,30.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/テレ玉,11231.0,11,6,2008,3,16,0,1,54.187,0,0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,23.0,17.0,19.0,22.0,6.0,1.732050807568877,4.0,4.0,6.0,6.0,33.0,33.0,39.0,40.0,34.0,35.0,44.0,42.0,7.0,4.0,6.0,6.0,5.0,6.0,1.0,0.0,2.0,2.0,2.0,3.0,7.0,7.0,-1.0,-1.0,2.0,3.0,0.0,-1.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,4.026625926410328,0.7250016138402944,12355.153641613928
11099,2008-11-30,16:04,第33節,第2日,6,14,名古屋市瑞穂陸上競技場,晴,9.3,65.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,19890.0,11,6,2008,3,16,0,1,50.522549999999995,0,0,20223,愛知県名古屋市瑞穂区山下通5-1,26.0,22.0,17.0,36.0,3.0,0.0,2.0,2.0,2.0,2.0,33.0,33.0,55.0,18.0,45.0,35.0,34.0,66.0,5.0,1.0,4.0,3.0,4.0,8.0,3.0,1.0,3.0,1.0,2.0,1.0,7.0,7.0,37.0,10.0,-32.0,4.0,1.0,-4.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,9.067220144247841,0.9835336003560302,19063.785155506717
11101,2008-12-06,14:31,第34節,第1日,20,19,埼玉スタジアム2002,晴,12.4,26.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/テレ玉(録),53583.0,12,5,2008,3,14,0,1,55.81776,0,0,62010,埼玉県さいたま市緑区美園2丁目1,25.0,28.0,20.0,13.0,1.0,0.5773502691896261,3.0,3.0,5.0,5.0,34.0,34.0,53.0,45.0,49.0,37.0,36.0,31.0,6.0,9.0,4.0,9.0,4.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0,7.0,7.0,8.0,12.0,5.0,-3.0,-5.0,0.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,0.4088718009140088,0.8641025641025641,52648.37734101782
11104,2008-12-06,14:34,第34節,第1日,13,2,東北電力ビッグスワンスタジアム,雨,4.1,71.0,スカパースカチャン/e2スカチャン,34287.0,12,5,2008,2,14,0,0,42.349889999999995,0,0,41684,新潟県新潟市中央区清五郎67-12,28.0,22.0,17.0,13.0,2.0,0.5773502691896265,2.0,2.0,3.0,3.0,34.0,34.0,39.0,50.0,29.0,44.0,44.0,46.0,2.0,3.0,2.0,3.0,4.0,10.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,7.0,-11.0,-15.0,-2.0,-1.0,-1.0,-6.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,4.6703334997473185,0.8225458209384896,30674.68207938925
11106,2008-12-06,14:34,第34節,第1日,3,21,京都市西京極総合運動公園陸上競技場兼球技場,晴,7.0,26.0,スカパースカチャン/e2スカチャン/KBS京都(録)/NHK京都,17331.0,12,5,2008,4,14,0,1,50.053799999999995,0,0,20588,京都府京都市右京区西京極新明町29,24.0,17.0,18.0,13.0,1.0,0.5773502691896258,2.0,2.0,4.0,4.0,34.0,34.0,41.0,52.0,36.0,47.0,43.0,41.0,5.0,9.0,6.0,8.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,6.0,7.0,-11.0,-11.0,2.0,-4.0,-2.0,0.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,2.767276103067671,0.8418010491548474,16039.599931644932
11108,2008-12-06,14:34,第34節,第1日,7,6,九州石油ドーム,屋内,5.9,33.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS/大分朝日放送,28831.0,12,5,2008,4,14,0,0,48.28753,0,0,31997,大分県大分市横尾1351,36.0,22.0,9.0,13.0,4.0,1.5275252316519468,1.0,1.0,1.0,1.0,34.0,34.0,55.0,58.0,33.0,48.0,24.0,35.0,4.0,7.0,2.0,7.0,2.0,5.0,3.0,3.0,2.0,3.0,0.0,1.0,7.0,6.0,-3.0,-15.0,-11.0,-3.0,-5.0,-3.0,九州石油ドーム,大分県大分市横尾1351,31997.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,5.623539481925196,0.9010532237397256,27448.690303822765
11621,2009-03-07,16:03,第1節,第1日,10,17,等々力陸上競技場,曇,14.7,26.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,17841.0,3,5,2009,2,16,0,0,58.27278,0,0,26827,神奈川県川崎市中原区等々力1-1,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,0.4158693280384301,0.6650389532933239,19506.0572039422
11629,2009-03-14,15:04,第2節,第1日,21,19,アウトソーシングスタジアム日本平,晴,13.1,26.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/テレビ静岡,19172.0,3,5,2009,3,15,0,1,56.56494,0,0,20248,静岡県静岡市清水区村松3880−1,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,7.0,1.0,-2.0,-4.0,1.0,-2.0,-4.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,1.2417112712038645,0.9468589490320032,17482.611662727322
11637,2009-03-21,15:04,第3節,第1日,19,17,日産スタジアム,晴,14.4,41.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,18180.0,3,5,2009,3,15,0,1,57.94596,0,1,72081,神奈川県横浜市港北区小机町3300,0.0,2.0,4.0,14.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,7.0,-1.0,0.0,2.0,-1.0,0.0,2.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,0.5005379837960461,0.2522162567111999,21902.269820590944
11645,2009-04-04,15:05,第4節,第1日,10,6,等々力陸上競技場,曇,18.3,42.0,スカパー・e2(TBSチャンネル)/BS-TBS/NHK名古屋,20148.0,4,5,2009,3,15,0,0,62.72614,0,0,26827,神奈川県川崎市中原区等々力1-1,1.0,1.0,1.0,28.0,1.0,0.7071067811865476,1.0,1.0,1.0,1.0,4.0,4.0,2.0,7.0,3.0,6.0,4.0,3.0,2.0,7.0,3.0,6.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,13.0,13.0,-5.0,-3.0,1.0,-5.0,-3.0,1.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,2.7500167282429526,0.7510344056361129,15502.782658049595
11668,2009-04-19,13:03,第6節,第3日,24,21,エコパスタジアム,晴,23.5,45.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,22152.0,4,6,2009,2,13,0,0,69.36925,0,0,51697,静岡県袋井市愛野2300-1,1.0,3.0,8.0,15.0,1.0,0.5773502691896258,3.0,3.0,8.0,8.0,6.0,6.0,2.0,8.0,5.0,3.0,13.0,3.0,2.0,7.0,3.0,3.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,8.0,7.0,-6.0,2.0,10.0,-5.0,0.0,4.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,0.6593404721607566,0.42849681799717587,17752.894311559663
11671,2009-04-25,13:04,第7節,第1日,21,17,アウトソーシングスタジアム日本平,雨,13.4,87.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/静岡放送,9756.0,4,5,2009,3,13,1,0,56.254419999999996,0,0,20248,静岡県静岡市清水区村松3880−1,4.0,1.0,0.0,13.0,4.0,1.5275252316519465,1.0,1.0,0.0,0.0,7.0,7.0,8.0,4.0,3.0,9.0,6.0,13.0,6.0,2.0,3.0,7.0,6.0,11.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,7.0,4.0,-6.0,-7.0,4.0,-4.0,-5.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,1.7256225295537566,0.4818253654681944,10778.76937406559
11672,2009-04-25,14:04,第7節,第1日,9,29,NDソフトスタジアム山形,雨,9.7,72.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK山形,16658.0,4,5,2009,3,14,0,0,50.77516,0,0,20784,山形県天童市山王1−1,4.0,1.0,0.0,20.0,4.0,1.5275252316519465,1.0,1.0,0.0,0.0,7.0,7.0,10.0,13.0,9.0,9.0,5.0,5.0,6.0,10.0,3.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,8.0,7.0,-3.0,0.0,0.0,-4.0,-3.0,0.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,2.358273400064911,0.801481909160893,13845.084966856024
11681,2009-04-29,14:05,第8節,第1日,8,9,NACK5スタジアム大宮,晴,22.6,23.0,スカパー・e2(TBSチャンネル)/BS-TBS,11263.0,4,2,2009,2,14,0,1,66.46302,1,0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,5.0,4.0,4.0,4.0,4.0,1.5275252316519465,4.0,4.0,4.0,4.0,8.0,8.0,9.0,11.0,10.0,10.0,11.0,6.0,4.0,7.0,6.0,4.0,8.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,-2.0,0.0,5.0,-3.0,2.0,5.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,2.5311351369112534,0.7270673294170809,10263.013772410799
11686,2009-04-29,19:04,第8節,第1日,29,25,県立カシマサッカースタジアム,晴,14.0,60.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,14473.0,4,2,2009,3,19,0,1,57.376,1,0,37496,茨城県鹿嶋市神向寺後山26-2,10.0,6.0,2.0,11.0,7.0,1.1547005383792517,4.0,4.0,2.0,2.0,8.0,8.0,14.0,10.0,10.0,9.0,6.0,12.0,8.0,6.0,5.0,6.0,3.0,9.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,-6.0,2.0,-1.0,-6.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,5.631319857668086,0.38598783870279496,14474.594755981583
11691,2009-05-02,15:05,第9節,第1日,19,10,日産スタジアム,晴,23.1,40.0,スカパー・e2(TBSチャンネル)/BS-TBS,28016.0,5,5,2009,2,15,0,1,68.43860000000001,0,0,72081,神奈川県横浜市港北区小机町3300,7.0,11.0,7.0,3.0,7.0,1.1547005383792512,9.0,9.0,3.0,3.0,9.0,9.0,9.0,12.0,13.0,14.0,11.0,9.0,7.0,7.0,7.0,8.0,2.0,4.0,3.0,3.0,1.0,4.0,0.0,1.0,3.0,3.0,-3.0,-1.0,2.0,0.0,-1.0,-2.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,0.08884565845073357,0.38867385302645635,34076.982470046474
11702,2009-05-05,19:04,第10節,第1日,21,5,アウトソーシングスタジアム日本平,雨,15.2,86.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,15129.0,5,1,2009,3,19,1,0,59.25528,1,1,20248,静岡県静岡市清水区村松3880−1,6.0,4.0,3.0,6.0,5.0,1.1547005383792515,4.0,4.0,3.0,3.0,10.0,10.0,11.0,7.0,6.0,7.0,9.0,13.0,3.0,4.0,3.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,-1.0,-4.0,-1.0,-1.0,0.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,1.7447190885428594,0.7471849071513236,14256.046192659844
11705,2009-07-01,19:03,第10節,第2日,6,29,名古屋市瑞穂陸上競技場,曇のち雨,27.1,78.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,9661.0,7,2,2009,2,19,0,0,78.02362,0,0,20223,愛知県名古屋市瑞穂区山下通5-1,11.0,9.0,7.0,11.0,2.0,0.577350269189626,1.0,1.0,2.0,2.0,15.0,15.0,19.0,35.0,17.0,21.0,17.0,9.0,1.0,12.0,3.0,6.0,6.0,2.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,-16.0,-4.0,8.0,-11.0,-3.0,4.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,3.7990554270703,0.47772338426544037,15376.773172391428
11741,2009-06-21,14:04,第14節,第2日,19,20,日産スタジアム,雨,22.4,94.0,スカパー・e2(TBSチャンネル)/TBS(単),40228.0,6,6,2009,2,14,1,0,71.84743999999999,0,0,72081,神奈川県横浜市港北区小机町3300,10.0,13.0,9.0,36.0,6.0,1.732050807568877,3.0,3.0,2.0,2.0,14.0,14.0,16.0,25.0,18.0,17.0,17.0,12.0,4.0,5.0,3.0,6.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,28.0,-9.0,1.0,5.0,-1.0,-3.0,-1.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,0.4088718009140088,0.5580943660604043,35326.76993850962
11748,2009-06-28,14:05,第15節,第2日,19,2,日産スタジアム,雨,23.5,77.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK総合,25610.0,6,6,2009,3,14,1,0,72.23805,0,0,72081,神奈川県横浜市港北区小机町3300,13.0,15.0,9.0,7.0,6.0,1.732050807568877,4.0,4.0,2.0,2.0,15.0,14.0,19.0,20.0,20.0,26.0,17.0,18.0,7.0,4.0,5.0,4.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,7.0,8.0,-1.0,-6.0,-1.0,3.0,1.0,0.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,4.123482017474798,0.35529473786434707,24473.25030800463
11752,2009-07-04,19:04,第16節,第1日,9,20,NDソフトスタジアム山形,曇,22.6,78.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,20102.0,7,5,2009,2,19,0,0,70.90371999999999,0,0,20784,山形県天童市山王1−1,7.0,2.0,3.0,6.0,1.0,0.5773502691896256,0.0,0.0,2.0,2.0,16.0,16.0,16.0,28.0,16.0,19.0,18.0,14.0,1.0,5.0,2.0,3.0,8.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,6.0,7.0,-12.0,-3.0,4.0,-4.0,-1.0,5.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,2.5200501026092126,0.9671862971516552,17818.30186999672
11754,2009-07-04,19:03,第16節,第1日,21,3,アウトソーシングスタジアム日本平,晴,23.3,83.0,スカパースカチャン/e2スカチャン,16205.0,7,5,2009,2,19,0,1,72.44961,0,0,20248,静岡県静岡市清水区村松3880−1,13.0,13.0,7.0,14.0,7.0,1.1547005383792517,9.0,9.0,4.0,4.0,16.0,16.0,21.0,20.0,18.0,15.0,17.0,16.0,9.0,7.0,9.0,5.0,4.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,7.0,7.0,1.0,3.0,1.0,2.0,4.0,1.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,2.767276103067671,0.8003259581193204,15053.368964344225
11768,2009-07-12,19:03,第17節,第2日,24,7,ヤマハスタジアム(磐田),曇,26.6,84.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,10008.0,7,6,2009,2,19,0,0,77.95456,0,0,15165,静岡県磐田市新貝2500,13.0,14.0,13.0,15.0,6.0,1.7320508075688772,7.0,7.0,5.0,5.0,17.0,17.0,21.0,4.0,23.0,11.0,27.0,29.0,6.0,0.0,5.0,2.0,5.0,7.0,3.0,0.0,1.0,1.0,0.0,2.0,7.0,8.0,17.0,12.0,-2.0,6.0,3.0,-2.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,九州石油ドーム,大分県大分市横尾1351,31997.0,6.401806475654039,0.6599406528189911,10023.393056454306
11781,2009-07-25,19:03,第19節,第1日,5,21,フクダ電子アリーナ,晴,28.3,78.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,15142.0,7,5,2009,2,19,0,1,79.92226,0,0,19470,千葉県千葉市中央区川崎町1-20,7.0,6.0,13.0,14.0,2.0,0.5773502691896265,2.0,2.0,4.0,4.0,19.0,19.0,19.0,26.0,18.0,27.0,27.0,23.0,4.0,5.0,4.0,10.0,8.0,8.0,0.0,1.0,1.0,2.0,4.0,2.0,6.0,7.0,-7.0,-9.0,4.0,-1.0,-6.0,0.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,1.7447190885428594,0.7777092963533642,14538.102783116905
11785,2009-07-26,18:05,第19節,第2日,24,19,ヤマハスタジアム(磐田),晴,27.4,90.0,スカパー・e2(TBSチャンネル)/BS-TBS,15729.0,7,6,2009,2,18,0,1,80.03739999999999,0,0,15165,静岡県磐田市新貝2500,16.0,17.0,14.0,14.0,6.0,1.7320508075688772,7.0,7.0,5.0,5.0,19.0,19.0,24.0,21.0,27.0,23.0,31.0,22.0,6.0,2.0,7.0,3.0,7.0,5.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,8.0,3.0,4.0,9.0,4.0,4.0,2.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,1.9008286492306525,1.037190900098912,13057.723247122573
11794,2009-08-02,18:03,第20節,第2日,20,21,埼玉スタジアム2002,雨,24.6,90.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,45186.0,8,6,2009,2,18,1,0,75.27459999999999,0,0,62010,埼玉県さいたま市緑区美園2丁目1,19.0,12.0,8.0,8.0,6.0,1.7320508075688772,4.0,4.0,4.0,4.0,20.0,20.0,34.0,29.0,24.0,29.0,21.0,24.0,6.0,8.0,5.0,11.0,7.0,7.0,0.0,3.0,0.0,2.0,3.0,1.0,8.0,8.0,5.0,-5.0,-3.0,-2.0,-6.0,0.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,1.5402410064680774,0.7286889211417513,45507.37355470852
11796,2009-08-15,18:04,第21節,第1日,3,9,京都市西京極総合運動公園陸上競技場兼球技場,曇,28.1,62.0,スカパースカチャン/e2スカチャン/KBS京都,8821.0,8,5,2009,3,18,0,0,77.44278,0,0,20588,京都府京都市右京区西京極新明町29,21.0,16.0,9.0,20.0,6.0,1.7320508075688772,6.0,6.0,3.0,3.0,21.0,21.0,25.0,24.0,23.0,25.0,26.0,25.0,4.0,8.0,5.0,7.0,7.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,14.0,13.0,1.0,-2.0,1.0,-4.0,-2.0,3.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,5.737375263398675,0.42845346803963474,12228.55973853909
11807,2009-08-19,19:04,第22節,第1日,13,2,東北電力ビッグスワンスタジアム,晴,26.8,78.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,32896.0,8,2,2009,3,19,0,0,77.54896,0,0,41684,新潟県新潟市中央区清五郎67-12,18.0,19.0,15.0,18.0,3.0,0.0,3.0,3.0,3.0,3.0,22.0,22.0,36.0,33.0,33.0,35.0,20.0,27.0,4.0,10.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,-2.0,-7.0,-6.0,-2.0,2.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,4.6703334997473185,0.7891757029075904,26852.2110992081
11835,2009-09-12,13:04,第25節,第1日,3,1,鹿児島県立鴨池陸上競技場,曇,30.1,64.0,スカパースカチャン/e2スカチャン/KBS京都(録),8106.0,9,5,2009,3,13,0,0,80.60036,0,0,12584,鹿児島県鹿児島市与次郎2丁目2−2,24.0,17.0,10.0,24.0,6.0,1.7320508075688772,4.0,4.0,2.0,2.0,25.0,25.0,32.0,36.0,26.0,32.0,28.0,29.0,7.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,13.0,14.0,-4.0,-6.0,-1.0,3.0,0.0,-2.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,味の素スタジアム,東京都調布市西町376-3,48999.0,3.871626119463232,0.6441513032422124,13429.020475424959
11841,2009-09-19,19:04,第26節,第1日,9,21,NDソフトスタジアム山形,晴,19.4,61.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,12270.0,9,5,2009,3,19,0,0,65.00666,0,0,20784,山形県天童市山王1−1,14.0,10.0,10.0,20.0,4.0,1.5275252316519468,3.0,3.0,3.0,3.0,26.0,26.0,27.0,43.0,28.0,39.0,34.0,27.0,3.0,10.0,3.0,8.0,8.0,2.0,0.0,3.0,1.0,1.0,4.0,0.0,6.0,7.0,-16.0,-11.0,7.0,-7.0,-5.0,6.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,3.850181710508969,0.5903579676674365,11533.618988645023
11868,2009-10-17,14:04,第29節,第1日,9,25,NDソフトスタジアム山形,晴,22.1,47.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/NHK山形,10029.0,10,5,2009,3,14,0,0,67.76313,0,0,20784,山形県天童市山王1−1,15.0,10.0,11.0,14.0,1.0,0.5773502691896262,1.0,1.0,3.0,3.0,29.0,29.0,31.0,34.0,30.0,36.0,36.0,42.0,4.0,2.0,3.0,5.0,6.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,14.0,-3.0,-6.0,-6.0,2.0,-2.0,-1.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,6.376157693295735,0.48253464203233254,9795.850479057106
11883,2009-10-25,15:03,第30節,第2日,21,1,アウトソーシングスタジアム日本平,曇,19.0,57.0,スカパー・e2(J sports Plus)/静岡放送,19275.0,10,6,2009,2,15,0,0,64.2607,0,0,20248,静岡県静岡市清水区村松3880−1,26.0,27.0,15.0,22.0,7.0,1.154700538379251,3.0,3.0,1.0,1.0,30.0,30.0,50.0,46.0,43.0,42.0,30.0,34.0,7.0,10.0,4.0,9.0,3.0,3.0,0.0,3.0,1.0,4.0,2.0,0.0,7.0,8.0,4.0,1.0,-4.0,-3.0,-5.0,0.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,味の素スタジアム,東京都調布市西町376-3,48999.0,1.2471758829409256,0.9519458711971552,19254.443095192422
11884,2009-10-25,15:03,第30節,第2日,6,24,豊田スタジアム,曇,20.8,48.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,15578.0,10,6,2009,2,15,0,0,66.16816,0,0,41255,愛知県豊田市千石町7-2,18.0,16.0,19.0,21.0,3.0,1.7320508075688774,4.0,4.0,5.0,5.0,30.0,30.0,41.0,39.0,40.0,44.0,39.0,50.0,6.0,7.0,8.0,7.0,5.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,8.0,8.0,2.0,-4.0,-11.0,-1.0,1.0,1.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,1.0155472535896606,0.3776027148224458,17395.864175176033
11887,2009-11-08,18:34,第31節,第1日,17,21,日立柏サッカー場,曇,16.6,83.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,10007.0,11,6,2009,2,18,0,0,61.517219999999995,0,0,15109,千葉県柏市日立台1-2-50,8.0,12.0,26.0,15.0,1.0,0.5773502691896255,2.0,2.0,4.0,4.0,31.0,31.0,27.0,50.0,32.0,44.0,53.0,32.0,1.0,4.0,1.0,4.0,7.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,14.0,-23.0,-12.0,21.0,-3.0,-3.0,2.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,1.7256225295537566,0.6623204712423059,11238.037774721033
